timestamp,open,high,low,close,volume,ema_9,ema_21,rsi_14,adx_14
2025-02-03 09:30:00,88.3600,91.1000,87.7300,89.7500,9978283,,,,
2025-02-03 13:30:00,89.7800,90.7500,88.5100,89.6200,4056462,,,,
2025-02-04 09:30:00,88.7600,90.9300,88.5100,90.6200,6552208,,,,
2025-02-04 13:30:00,90.6100,91.1500,90.2000,90.3400,3256851,,,,
2025-02-05 09:30:00,90.0900,92.1500,89.9200,91.8500,7399423,,,,
2025-02-05 13:30:00,91.8300,93.3400,91.8000,93.3000,5357711,,,,
2025-02-06 09:30:00,94.5700,96.2900,93.9900,94.1400,9266711,,,,
2025-02-06 13:30:00,94.1500,94.4000,93.2700,94.2100,3836358,,,,
2025-02-07 09:30:00,95.2800,95.6200,91.9700,92.6700,8541019,91.8333,,,
2025-02-07 13:30:00,92.6600,92.8500,91.2900,91.9900,4603406,91.8647,,,
2025-02-10 09:30:00,92.8800,95.9400,92.8600,95.4900,8206721,92.5897,,,
2025-02-10 13:30:00,95.5000,95.8900,95.1100,95.6000,3952726,93.1918,,,
2025-02-11 09:30:00,93.9400,95.5300,93.2500,93.8400,7675184,93.3214,,,
2025-02-11 13:30:00,93.8300,94.0900,93.5900,93.8000,3303813,93.4171,,,
2025-02-12 09:30:00,89.3100,92.2100,87.0600,92.0500,14221605,93.1437,,57.84,
2025-02-12 13:30:00,92.0700,92.3400,91.1100,91.3700,5295706,92.7890,,55.09,
2025-02-13 09:30:00,91.7600,95.0600,91.7200,94.6600,8688645,93.1632,,64.01,
2025-02-13 13:30:00,94.6700,95.7500,94.3100,95.3600,5464448,93.6025,,65.58,
2025-02-14 09:30:00,98.0900,100.3700,97.6800,98.0900,11993050,94.5000,,70.90,
2025-02-14 13:30:00,98.1000,99.6400,98.0900,99.1900,5460956,95.4380,,72.73,
2025-02-18 09:30:00,102.3000,106.2400,101.7100,106.1000,15555437,97.5704,94.0019,80.87,
2025-02-18 13:30:00,106.0900,107.5300,105.5100,106.4400,8803937,99.3443,95.1326,81.16,
2025-02-19 09:30:00,105.4100,106.8400,103.2800,103.6700,10435090,100.2095,95.9088,71.41,
2025-02-19 13:30:00,103.7000,104.4500,103.2900,104.0200,4084302,100.9716,96.6461,71.87,
2025-02-20 09:30:00,103.6400,104.5100,102.0000,103.2900,7263522,101.4353,97.2501,69.37,
2025-02-20 13:30:00,103.2800,103.4300,102.3100,102.8600,4061719,101.7202,97.7601,67.86,
2025-02-21 09:30:00,103.3000,103.3200,98.5000,98.6200,8454145,101.1002,97.8383,55.18,
2025-02-21 13:30:00,98.5900,99.0000,97.4300,98.5000,6207402,100.5801,97.8984,54.87,
2025-02-24 09:30:00,99.8900,100.3700,96.2000,97.5200,7791140,99.9681,97.8640,52.27,21.61
