timestamp,open,high,low,close,volume,ema_9,ema_21,rsi_14,adx_14
2025-02-03 09:30:00,256.4700,262.1400,256.3500,262.0300,4239808,,,,
2025-02-03 13:30:00,262.0600,262.6800,257.1500,261.5000,2262199,,,,
2025-02-04 09:30:00,264.3200,264.3200,261.4300,262.0100,2318066,,,,
2025-02-04 13:30:00,261.9900,262.7300,261.3700,262.3900,1760789,,,,
2025-02-05 09:30:00,263.4100,265.1000,262.8400,263.6900,2586296,,,,
2025-02-05 13:30:00,263.6700,265.0400,263.5700,264.9600,1786600,,,,
2025-02-06 09:30:00,266.8800,268.7900,265.6400,267.8300,2597948,,,,
2025-02-06 13:30:00,267.8200,271.3100,267.5500,271.1400,3423368,,,,
2025-02-07 09:30:00,271.6000,272.8500,269.1000,271.3800,3557919,265.2144,,,
2025-02-07 13:30:00,271.3500,271.7500,270.0700,270.2300,1942492,266.2176,,,
2025-02-10 09:30:00,270.5000,270.5300,264.0800,265.4300,4964284,266.0600,,,
2025-02-10 13:30:00,265.4500,266.7100,265.1200,265.4400,2099392,265.9360,,,
2025-02-11 09:30:00,264.7300,268.1700,264.1400,268.0300,3074069,266.3548,,,
2025-02-11 13:30:00,268.0100,270.5700,267.9900,269.5100,2802912,266.9859,,,
2025-02-12 09:30:00,268.4700,270.4200,267.6600,270.1200,3259800,267.6127,,69.22,
2025-02-12 13:30:00,270.1700,270.8000,269.6300,269.7900,1729161,268.0482,,68.07,
2025-02-13 09:30:00,269.8600,270.0200,268.2100,269.0100,2603068,268.2405,,65.31,
2025-02-13 13:30:00,269.1000,271.3000,268.6400,270.6500,1965347,268.7224,,68.22,
2025-02-14 09:30:00,271.7000,273.5200,271.2900,271.7100,2606204,269.3199,,69.98,
2025-02-14 13:30:00,271.6800,272.4900,270.8000,270.8800,1683467,269.6319,,66.86,
2025-02-18 09:30:00,271.1000,273.7300,270.3700,273.6700,3189508,270.4396,267.6857,71.47,
2025-02-18 13:30:00,273.6700,274.2400,270.4600,274.2000,1980150,271.1916,268.2779,72.25,
2025-02-19 09:30:00,272.6900,274.4600,271.5500,273.7300,3207908,271.6993,268.7736,70.40,
2025-02-19 13:30:00,273.7500,274.5200,273.4500,273.6000,1808412,272.0795,269.2123,69.86,
2025-02-20 09:30:00,272.9700,273.0400,260.8000,260.9000,7720017,269.8436,268.4567,38.82,
2025-02-20 13:30:00,260.8700,262.9400,260.3000,261.3800,3805685,268.1509,267.8133,39.91,
2025-02-21 09:30:00,262.8300,263.6900,259.2200,259.2300,5573880,266.3667,267.0330,36.76,
2025-02-21 13:30:00,259.2300,259.8700,257.4600,258.7900,4043342,264.8513,266.2837,36.13,
2025-02-24 09:30:00,260.0600,261.5400,253.3200,257.2000,4835481,263.3211,265.4579,33.88,37.48
2025-02-24 13:30:00,257.1600,257.5900,255.4500,256.0000,3507105,261.8569,264.5981,32.24,37.56
2025-02-25 09:30:00,256.8700,257.6200,248.1700,251.5700,5370905,259.7995,263.4137,27.05,38.64
2025-02-25 13:30:00,251.6200,253.9000,251.4600,252.1400,2582283,258.2676,262.3888,28.65,39.64
2025-02-26 09:30:00,251.9000,255.5700,251.6700,253.2700,3280711,257.2681,261.5598,31.82,39.95
2025-02-26 13:30:00,253.2400,254.3600,252.8500,253.6300,1602483,256.5405,260.8389,32.85,40.23
2025-02-27 09:30:00,254.8600,258.2500,254.1700,256.6700,3533210,256.5664,260.4599,40.93,39.11
2025-02-27 13:30:00,256.7000,256.9700,252.5900,253.8500,2542705,256.0231,259.8590,36.53,38.36
2025-02-28 09:30:00,255.4000,257.2700,252.6100,253.7100,3657685,255.5605,259.3000,36.33,37.57
2025-02-28 13:30:00,253.7300,259.3900,253.5300,259.1800,2900610,256.2844,259.2891,48.65,36.12
2025-03-03 09:30:00,258.6000,260.8700,255.9000,255.9600,3768630,256.2195,258.9865,43.33,34.30
2025-03-03 13:30:00,255.9700,257.5900,252.5500,255.3000,3128768,256.0356,258.6513,42.31,33.38
2025-03-04 09:30:00,250.0600,251.9700,240.9200,245.7900,7758583,253.9865,257.4821,30.99,34.26
2025-03-04 13:30:00,245.7400,249.4100,243.9000,245.1300,3462054,252.2152,256.3592,30.38,35.08
2025-03-05 09:30:00,246.1100,246.6900,242.7600,245.0400,3994712,250.7801,255.3302,30.29,35.98
2025-03-05 13:30:00,245.0400,247.8700,244.6000,246.3300,2221794,249.8901,254.5120,33.25,36.42
2025-03-06 09:30:00,243.0400,244.2600,238.8600,241.2000,5083067,248.1521,253.3018,28.14,37.50
