timestamp,open,high,low,close,volume,ema_9,ema_21,rsi_14,adx_14
2025-02-03 09:30:00,966.0200,999.8800,962.6000,998.4200,1348960,,,,
2025-02-03 13:30:00,999.2100,1003.0000,967.7800,999.3600,918688,,,,
2025-02-04 09:30:00,998.8200,1015.4800,993.1000,1015.2700,951647,,,,
2025-02-04 13:30:00,1015.2200,1017.6400,1011.7900,1014.8000,698566,,,,
2025-02-05 09:30:00,1013.3200,1027.2300,1013.3200,1026.5400,798749,,,,
2025-02-05 13:30:00,1026.5400,1036.2600,1026.1800,1035.6700,829163,,,,
2025-02-06 09:30:00,1043.1200,1056.0400,1038.3300,1041.1400,1285012,,,,
2025-02-06 13:30:00,1040.9700,1044.8000,1037.3600,1043.8100,558458,,,,
2025-02-07 09:30:00,1041.3000,1050.9600,1029.8700,1041.1400,785125,1024.0167,,,
2025-02-07 13:30:00,1041.5700,1042.6100,1036.6300,1037.7800,383834,1026.7693,,,
2025-02-10 09:30:00,1046.2700,1055.0700,1040.3100,1053.3900,761925,1032.0935,,,
2025-02-10 13:30:00,1053.3100,1057.2100,1050.6400,1056.0200,539774,1036.8788,,,
2025-02-11 09:30:00,1054.1400,1060.2000,1043.3300,1047.7600,684174,1039.0550,,,
2025-02-11 13:30:00,1047.0100,1053.4800,1044.3800,1052.7600,336056,1041.7960,,,
2025-02-12 09:30:00,1048.4100,1061.1900,1045.2800,1058.8100,585530,1045.1988,,83.58,
2025-02-12 13:30:00,1058.5500,1060.9800,1056.3400,1059.0600,404069,1047.9710,,83.63,
2025-02-13 09:30:00,1061.2000,1068.5400,1058.8500,1065.6600,716152,1051.5088,,84.91,
2025-02-13 13:30:00,1065.3500,1072.3600,1061.2000,1070.9100,533176,1055.3891,,85.86,
2025-02-14 09:30:00,1070.6200,1071.6200,1062.2000,1069.5600,686911,1058.2233,,84.39,
2025-02-14 13:30:00,1069.5400,1071.2500,1064.7400,1065.7500,384355,1059.7286,,80.22,
2025-02-18 09:30:00,1063.3900,1065.1700,1039.5500,1046.2700,1152741,1057.0369,1042.8514,63.07,
2025-02-18 13:30:00,1046.3700,1050.5200,1043.3100,1050.2500,487302,1055.6795,1043.5240,64.73,
2025-02-19 09:30:00,1050.3100,1056.9500,1047.2700,1052.7900,617396,1055.1016,1044.3664,65.79,
2025-02-19 13:30:00,1052.4800,1057.3900,1049.7900,1056.5200,357849,1055.3853,1045.4713,67.33,
2025-02-20 09:30:00,1047.9000,1047.9000,1028.2200,1031.2500,996517,1050.5582,1044.1784,50.63,
2025-02-20 13:30:00,1031.0100,1036.0300,1028.2700,1028.7800,620241,1046.2026,1042.7786,49.34,
