timestamp,open,high,low,close,volume,ema_9,ema_21,rsi_14,adx_14
2025-02-03 09:30:00,610.3900,622.5600,606.9600,620.5300,1269633,,,,
2025-02-03 13:30:00,620.5400,621.5400,609.5600,616.4400,583126,,,,
2025-02-04 09:30:00,616.2400,621.7700,613.4000,618.8700,846730,,,,
2025-02-04 13:30:00,618.9000,620.6600,616.7700,618.2500,577989,,,,
2025-02-05 09:30:00,622.0900,628.3000,619.6800,626.6100,905603,,,,
2025-02-05 13:30:00,626.6400,630.2900,626.5200,629.1400,766365,,,,
2025-02-06 09:30:00,633.7900,642.4200,632.7600,641.8800,1341970,,,,
2025-02-06 13:30:00,641.8200,641.9800,637.2900,641.6100,796629,,,,
2025-02-07 09:30:00,642.9600,647.3200,637.7000,638.6700,1375602,628.0000,,,
2025-02-07 13:30:00,638.6400,641.4100,636.8700,639.3300,862531,630.2660,,,
2025-02-10 09:30:00,642.5900,645.9700,628.1900,634.8200,1552262,631.1768,,,
2025-02-10 13:30:00,634.4500,636.9900,633.7000,634.3400,586883,631.8094,,,
2025-02-11 09:30:00,630.6500,632.7000,627.5500,630.3100,1406421,631.5096,,,
2025-02-11 13:30:00,630.4700,632.8500,629.9500,631.2000,1021635,631.4476,,,
2025-02-12 09:30:00,627.7100,632.6600,623.1700,631.4500,1186740,631.4481,,62.19,
2025-02-12 13:30:00,631.4300,634.2500,631.0400,632.5200,778960,631.6625,,63.14,
2025-02-13 09:30:00,635.5800,635.7400,624.5400,627.2200,872860,630.7740,,55.69,
2025-02-13 13:30:00,627.4600,633.7000,625.8800,632.5300,807588,631.1252,,60.69,
2025-02-14 09:30:00,634.1100,646.7200,634.1100,644.1900,1314118,633.7382,,68.98,
2025-02-14 13:30:00,644.1800,646.3000,643.7300,644.1000,678426,635.8105,,68.85,
2025-02-18 09:30:00,646.0700,652.6200,644.5400,651.7600,990094,639.0004,632.6557,73.16,
2025-02-18 13:30:00,651.7500,655.3700,647.9300,655.1300,803073,642.2263,634.6988,74.81,
2025-02-19 09:30:00,652.4000,652.9800,646.7400,649.9100,1051942,643.7631,636.0817,67.85,
2025-02-19 13:30:00,649.9100,654.3100,649.8500,651.3800,542690,645.2865,637.4724,68.73,
2025-02-20 09:30:00,651.3700,653.5700,617.5500,618.6400,2358731,639.9572,635.7604,41.47,
2025-02-20 13:30:00,618.4400,628.0400,615.9100,626.4400,1086222,637.2537,634.9131,46.87,
2025-02-21 09:30:00,628.6700,631.3600,612.0400,612.0500,1100008,632.2130,632.8346,39.60,
2025-02-21 13:30:00,611.9500,613.9500,607.8900,609.9300,1279169,627.7564,630.7524,38.65,
2025-02-24 09:30:00,617.7100,621.4100,599.4700,615.7000,1628412,625.3451,629.3840,42.69,22.93
2025-02-24 13:30:00,615.6700,619.5800,610.3800,610.8000,1002475,622.4361,627.6945,40.27,24.13
2025-02-25 09:30:00,612.8600,615.5800,590.8900,597.4500,1728144,617.4389,624.9450,34.52,26.24
2025-02-25 13:30:00,597.4300,603.3000,597.2100,599.7900,888540,613.9091,622.6582,36.24,28.20
2025-02-26 09:30:00,601.2900,607.6000,599.8600,600.8800,1055594,611.3033,620.6784,37.07,29.40
2025-02-26 13:30:00,601.0200,605.1300,600.4200,602.6900,601274,609.5806,619.0431,38.49,30.52
2025-02-27 09:30:00,602.1400,609.6400,598.9300,604.2000,1259748,608.5045,617.6937,39.72,30.90
2025-02-27 13:30:00,604.2000,604.8400,592.1700,593.0400,872802,605.4116,615.4524,34.27,31.67
2025-02-28 09:30:00,595.4900,604.1600,591.7900,597.8000,1248247,603.8893,613.8477,38.17,32.42
2025-02-28 13:30:00,597.4700,611.0300,596.5800,609.6500,974386,605.0414,613.4661,46.65,32.11
2025-03-03 09:30:00,609.8100,616.0600,601.3700,601.5400,1103000,604.3411,612.3819,42.37,31.17
2025-03-03 13:30:00,602.1700,603.8500,586.2200,593.2000,1157707,602.1129,610.6381,38.46,31.39
2025-03-04 09:30:00,583.9200,587.8600,556.0900,570.6900,2571949,595.8283,607.0064,30.32,32.95
2025-03-04 13:30:00,570.4400,582.3500,566.3100,569.1900,705029,590.5007,603.5686,29.87,34.40
2025-03-05 09:30:00,570.3100,576.9300,565.1100,574.7300,1235445,587.3465,600.9469,33.81,35.79
2025-03-05 13:30:00,574.9300,585.0400,572.9600,581.0600,1056759,586.0892,599.1390,38.08,36.12
2025-03-06 09:30:00,568.8400,574.8400,559.4500,561.7700,1941611,581.2254,595.7418,31.42,37.00
2025-03-06 13:30:00,561.7500,562.8900,553.2000,555.9400,2003564,576.1683,592.1235,29.73,38.05
2025-03-07 09:30:00,556.6700,556.6700,533.8800,542.4700,2178898,569.4286,587.6095,26.21,39.63
2025-03-07 13:30:00,542.3800,551.4800,542.1300,548.0300,1602386,565.1489,584.0114,29.90,41.10
2025-03-10 09:30:00,531.3300,535.4100,515.4400,516.6500,2708438,555.4491,577.8876,22.94,43.08
2025-03-10 13:30:00,516.5700,523.6000,512.5500,520.3300,1936159,548.4253,572.6551,25.14,44.97
2025-03-11 09:30:00,521.7000,529.0600,513.5900,517.2400,2243856,542.1882,567.6174,24.51,46.15
2025-03-11 13:30:00,517.0100,528.6400,516.5600,520.6800,1465668,537.8866,563.3503,26.72,47.24
2025-03-12 09:30:00,532.9900,533.9700,517.9000,530.4300,1732574,536.3953,560.3576,32.73,47.66
2025-03-12 13:30:00,530.4000,532.1600,523.9600,524.6800,1042136,534.0522,557.1142,31.11,48.05
2025-03-13 09:30:00,524.8300,527.2500,510.2400,511.9700,1391055,529.6358,553.0101,27.83,48.86
2025-03-13 13:30:00,511.7400,516.6800,509.5400,514.1800,778793,526.5446,549.4801,29.23,49.64
2025-03-14 09:30:00,523.1900,532.5700,516.0400,529.2500,1738021,527.0857,547.6410,38.04,48.63
2025-03-14 13:30:00,529.5900,531.5100,527.4800,530.4700,694478,527.7626,546.0800,38.71,47.70
2025-03-17 09:30:00,530.2800,541.2100,529.0700,540.9000,1318955,530.3900,545.6091,44.22,45.90
2025-03-17 13:30:00,540.8400,545.8900,539.7700,540.5400,1136468,532.4200,545.1483,44.08,43.81
2025-03-18 09:30:00,539.1600,542.5500,535.5900,537.8700,1198578,533.5100,544.4866,42.93,42.13
2025-03-18 13:30:00,537.8800,541.3900,535.9300,540.7100,835438,534.9500,544.1433,44.58,40.57
2025-03-19 09:30:00,537.8900,545.7500,533.5800,542.1400,1036613,536.3880,543.9612,45.43,38.68
2025-03-19 13:30:00,542.0900,551.6100,539.8500,546.2000,1149625,538.3504,544.1647,47.89,36.38
2025-03-20 09:30:00,541.9100,556.9300,540.8300,549.9100,1253305,540.6623,544.6870,50.10,33.80
2025-03-20 13:30:00,549.9900,553.2300,548.9300,551.0600,598808,542.7419,545.2664,50.79,31.40
2025-03-21 09:30:00,544.0900,553.4600,540.0600,552.0400,1525894,544.6015,545.8822,51.42,29.91
2025-03-21 13:30:00,551.9100,555.5300,551.6100,553.7200,763535,546.4252,546.5947,52.52,28.32
2025-03-24 09:30:00,563.3700,570.2900,561.4600,565.9900,866124,550.3382,548.3579,59.75,27.05
2025-03-24 13:30:00,566.0600,570.9300,564.6800,568.3600,643564,553.9425,550.1763,60.98,25.91
2025-03-25 09:30:00,572.8600,574.8400,566.5200,571.6400,740769,557.4820,552.1275,62.69,25.16
2025-03-25 13:30:00,571.9000,575.0200,571.0000,574.2100,522877,560.8276,554.1350,64.01,24.49
2025-03-26 09:30:00,576.4900,580.6500,561.6800,561.9100,909528,561.0441,554.8418,54.10,22.88
2025-03-26 13:30:00,561.6700,564.2400,559.4500,561.9100,705704,561.2173,555.4844,54.10,21.32
2025-03-27 09:30:00,553.5700,554.5400,541.3700,547.8800,1296565,558.5498,554.7931,44.89,21.33
2025-03-27 13:30:00,547.5800,551.3500,546.8800,547.7500,551464,556.3899,554.1528,44.82,21.33
2025-03-28 09:30:00,544.7000,549.1600,527.1100,527.2100,1172217,550.5539,551.7035,34.79,22.50
2025-03-28 13:30:00,527.4600,532.7200,526.8300,532.2100,869679,546.8851,549.9313,38.40,23.60
2025-03-31 09:30:00,523.0200,531.6800,517.9000,529.5600,939789,543.4201,548.0794,37.22,25.05
2025-03-31 13:30:00,529.7000,536.3100,528.1900,535.2300,728666,541.7821,546.9113,41.37,25.87
2025-04-01 09:30:00,532.2600,540.7900,522.4500,534.3500,993274,540.2957,545.7693,40.91,26.92
2025-04-01 13:30:00,534.9400,538.5400,530.4100,537.3500,595248,539.7065,545.0039,43.19,27.89
2025-04-02 09:30:00,528.8800,555.8400,528.1700,553.1500,1025871,542.3952,545.7445,53.37,26.95
2025-04-02 13:30:00,553.1800,553.7400,545.8100,551.9000,953688,544.2962,546.3041,52.57,26.08
2025-04-03 09:30:00,514.8000,519.2700,500.0800,509.1100,3298636,537.2589,542.9228,33.82,27.47
2025-04-03 13:30:00,509.2000,511.9400,499.2500,500.6800,1463273,529.9432,539.0825,31.44,28.78
2025-04-04 09:30:00,477.1500,482.0500,450.6900,462.9100,4535343,516.5365,532.1578,23.47,31.18
2025-04-04 13:30:00,462.7000,472.7400,457.8900,460.7000,2637108,505.3692,525.6616,23.10,33.41
2025-04-07 09:30:00,437.8600,480.0700,430.4900,456.5700,3615497,495.6094,519.3806,22.39,35.93
2025-04-07 13:30:00,456.7500,461.2900,449.3600,455.4400,2014619,487.5755,513.5678,22.19,38.27
2025-04-08 09:30:00,478.3700,481.9700,455.0800,455.5200,2379796,481.1644,508.2907,22.24,38.91
