timestamp,open,high,low,close,volume,ema_9,ema_21,rsi_14,adx_14
2025-02-03 09:30:00,86.8300,90.5800,86.5200,88.3500,2826811,,,,
2025-02-03 13:30:00,88.3400,88.4500,87.3000,87.7100,1855615,,,,
2025-02-04 09:30:00,90.1100,94.2700,89.5800,93.4800,4961329,,,,
2025-02-04 13:30:00,93.5000,93.5000,92.6500,92.9100,1535910,,,,
2025-02-05 09:30:00,90.2500,90.3800,88.5400,89.2800,2799837,,,,
2025-02-05 13:30:00,89.2800,89.5000,88.3800,88.6300,1259131,,,,
2025-02-06 09:30:00,89.3000,89.5500,88.2800,88.6500,1791928,,,,
2025-02-06 13:30:00,88.6800,89.0400,88.1300,88.8000,940050,,,,
2025-02-07 09:30:00,90.2700,91.6400,88.8300,89.5500,3737947,89.7067,,,
2025-02-07 13:30:00,89.5600,89.6200,89.1000,89.3400,909465,89.6333,,,
2025-02-10 09:30:00,92.0200,93.8900,91.3700,93.3200,3671069,90.3707,,,
2025-02-10 13:30:00,93.3200,94.2300,93.2000,93.8500,1865561,91.0665,,,
2025-02-11 09:30:00,90.0000,90.7200,88.1100,89.6600,3994165,90.7852,,,
2025-02-11 13:30:00,89.6500,90.2900,89.4300,89.4300,1427036,90.5142,,,
2025-02-12 09:30:00,90.9500,94.5900,90.4400,94.0800,4529345,91.2273,,61.03,
2025-02-12 13:30:00,94.1000,94.1300,93.1500,93.3300,1575928,91.6479,,59.19,
2025-02-13 09:30:00,97.3700,97.7500,95.0100,95.5800,6672151,92.4343,,62.81,
2025-02-13 13:30:00,95.5800,96.7700,95.0800,96.6000,2241848,93.2674,,64.36,
2025-02-14 09:30:00,99.6600,100.6400,96.1600,97.9600,7890786,94.2060,,66.37,
2025-02-14 13:30:00,97.9600,98.1100,96.9000,97.4800,2607437,94.8608,,64.98,
2025-02-18 09:30:00,92.7900,93.0000,89.5300,90.3800,10404369,93.9646,91.8271,48.72,
2025-02-18 13:30:00,90.4000,90.6700,89.5800,90.1300,3157964,93.1977,91.6729,48.26,
2025-02-19 09:30:00,90.0200,90.2400,87.0100,88.2700,5317571,92.2122,91.3635,44.88,
