timestamp,open,high,low,close,volume,ema_9,ema_21,rsi_14,adx_14
2025-02-03 09:30:00,80.1200,83.2300,78.4700,83.0600,51417623,,,,
2025-02-03 13:30:00,83.0700,84.2500,80.0000,83.9200,28911944,,,,
2025-02-04 09:30:00,102.8000,106.9100,100.5100,102.4900,160897428,,,,
2025-02-04 13:30:00,102.4700,104.1500,102.2000,103.8300,41704386,,,,
2025-02-05 09:30:00,101.7800,103.5700,99.3200,101.4200,62280072,,,,
2025-02-05 13:30:00,101.4300,101.5000,99.7500,101.3500,20327420,,,,
2025-02-06 09:30:00,101.0900,108.6800,100.2600,108.0600,78943673,,,,
2025-02-06 13:30:00,108.0400,111.5400,106.9200,111.3100,39464172,,,,
2025-02-07 09:30:00,111.6600,116.3000,110.4500,115.8100,91846591,101.2500,,,
2025-02-07 13:30:00,115.8000,115.8000,110.7100,110.8100,40979855,103.1620,,,
2025-02-10 09:30:00,112.0300,115.4700,108.7200,114.1100,62584176,105.3516,,,
2025-02-10 13:30:00,114.1000,116.7600,113.7800,116.7000,26445849,107.6213,,,
2025-02-11 09:30:00,116.5000,118.6600,112.1000,113.6300,65331438,108.8230,,,
2025-02-11 13:30:00,113.6300,114.4400,112.3600,112.6400,20252560,109.5864,,,
2025-02-12 09:30:00,110.2900,116.9500,110.0000,116.8900,47334729,111.0471,,79.72,
2025-02-12 13:30:00,116.8900,117.5900,116.1800,117.4200,20163181,112.3217,,79.92,
2025-02-13 09:30:00,117.3100,118.3900,115.1500,116.1000,40143897,113.0774,,77.85,
2025-02-13 13:30:00,116.1000,117.9400,116.0300,117.9000,15091005,114.0419,,78.66,
2025-02-14 09:30:00,117.9000,120.6700,116.8000,118.7300,47196470,114.9795,,79.05,
2025-02-14 13:30:00,118.7400,119.8000,118.4800,119.1500,14300037,115.8136,,79.25,
2025-02-18 09:30:00,120.9400,125.0000,118.4300,122.0200,57256890,117.0549,109.8738,80.62,
