timestamp,open,high,low,close,volume,ema_9,ema_21,rsi_14,adx_14
2025-02-03 09:30:00,336.9200,341.8700,336.1700,341.2000,3696516,,,,
2025-02-03 13:30:00,341.3200,342.8700,336.9200,342.6300,1997550,,,,
2025-02-04 09:30:00,341.4800,342.8800,339.4400,341.9800,2298695,,,,
2025-02-04 13:30:00,342.0500,342.7700,341.6700,341.9300,1507931,,,,
2025-02-05 09:30:00,342.8700,345.7900,342.1200,344.6700,2038568,,,,
2025-02-05 13:30:00,344.6600,346.3100,344.0000,346.1500,1362391,,,,
2025-02-06 09:30:00,346.6100,347.4700,343.7900,344.0500,2083143,,,,
2025-02-06 13:30:00,344.0500,344.7600,343.4600,344.3100,1456498,,,,
2025-02-07 09:30:00,344.8500,347.5700,344.4700,345.4600,2127579,343.5978,,,
2025-02-07 13:30:00,345.4700,345.9100,344.0600,345.0700,1371646,343.8922,,,
2025-02-10 09:30:00,345.5400,348.2200,344.5500,347.4900,2292190,344.6118,,,
2025-02-10 13:30:00,347.5200,348.7100,346.9100,348.2500,1833103,345.3394,,,
2025-02-11 09:30:00,345.7200,347.1000,343.6900,346.9400,1961380,345.6595,,,
2025-02-11 13:30:00,346.9600,349.5200,346.7900,348.3000,1402822,346.1876,,,
2025-02-12 09:30:00,346.5800,348.8400,344.9200,348.8200,1991521,346.7141,,72.92,
2025-02-12 13:30:00,348.8100,349.2300,347.2400,348.8100,1514436,347.1333,,72.88,
2025-02-13 09:30:00,350.5100,352.1300,348.1400,350.8200,1979898,347.8706,,76.21,
2025-02-13 13:30:00,350.9300,353.4500,350.3100,352.9300,1424459,348.8825,,79.11,
2025-02-14 09:30:00,351.8100,352.6900,350.8100,352.2100,1683552,349.5480,,75.72,
2025-02-14 13:30:00,352.2900,352.8000,350.6100,351.1500,1129167,349.8684,,70.89,
2025-02-18 09:30:00,351.0800,353.0500,349.7900,352.4600,2515191,350.3867,346.9348,73.17,
2025-02-18 13:30:00,352.4500,354.1000,351.8600,354.0000,1732249,351.1094,347.5771,75.59,
2025-02-19 09:30:00,353.3800,354.5100,351.5600,352.2500,1941360,351.3375,348.0019,68.08,
2025-02-19 13:30:00,352.2500,353.0800,351.8400,352.5100,1239336,351.5720,348.4117,68.58,
2025-02-20 09:30:00,352.6000,353.5000,346.4800,346.9300,2395117,350.6436,348.2770,50.38,
2025-02-20 13:30:00,346.8300,349.1700,346.6700,347.9000,2250694,350.0949,348.2427,52.73,
2025-02-21 09:30:00,347.9000,350.7100,345.9800,346.1000,3214470,349.2959,348.0479,48.17,
2025-02-21 13:30:00,346.0900,346.9600,344.9100,345.9200,2146048,348.6207,347.8545,47.73,
2025-02-24 09:30:00,346.1800,347.9600,344.7900,347.5500,2477861,348.4066,347.8268,52.04,35.56
2025-02-24 13:30:00,347.6000,348.2100,346.7700,347.3700,1472943,348.1993,347.7853,51.53,34.09
2025-02-25 09:30:00,348.7700,349.5500,343.4400,347.2900,2552771,348.0174,347.7403,51.30,32.04
2025-02-25 13:30:00,347.2900,349.9800,346.2300,349.4300,1925956,348.2999,347.8939,57.03,29.96
2025-02-26 09:30:00,347.4100,349.2300,346.8200,347.1300,2975319,348.0659,347.8244,50.19,28.03
2025-02-26 13:30:00,347.0600,348.5000,346.4100,348.0300,1471021,348.0588,347.8431,52.59,26.41
2025-02-27 09:30:00,349.3000,357.6500,349.0800,355.3000,3598613,349.5070,348.5210,66.57,27.03
2025-02-27 13:30:00,355.3900,355.5800,351.4900,353.2000,2222494,350.2456,348.9464,60.98,27.61
