timestamp,open,high,low,close,volume,ema_9,ema_21,rsi_14,adx_14
2025-02-03 09:30:00,272.9800,288.1900,269.3000,282.1600,6229189,,,,
2025-02-03 13:30:00,282.3700,288.7600,273.0000,284.3600,1855014,,,,
2025-02-04 09:30:00,283.0000,288.0000,278.6300,286.9900,3315293,,,,
2025-02-04 13:30:00,286.9600,289.3900,280.0500,280.3200,2027896,,,,
2025-02-05 09:30:00,283.6100,285.7600,277.1600,279.2700,3150198,,,,
2025-02-05 13:30:00,279.2700,280.2400,274.7400,275.1100,1486974,,,,
2025-02-06 09:30:00,279.5200,284.6000,272.2800,273.2400,3973647,,,,
2025-02-06 13:30:00,273.2400,274.5000,269.0000,270.2700,2081538,,,,
2025-02-07 09:30:00,274.0400,281.2500,272.1900,281.0200,4113456,279.1933,,,
2025-02-07 13:30:00,280.9600,282.5700,271.7500,274.3700,2829812,278.2287,,,
2025-02-10 09:30:00,280.4000,285.5600,274.6000,280.5400,3631577,278.6909,,,
2025-02-10 13:30:00,280.4900,281.6000,278.7200,280.0700,1254114,278.9667,,,
2025-02-11 09:30:00,277.5500,279.0000,265.8300,266.2000,3810370,276.4134,,,
2025-02-11 13:30:00,266.1300,268.8800,266.1300,267.0000,1913283,274.5307,,,
2025-02-12 09:30:00,264.3900,273.7000,263.4800,272.1100,3070321,274.0466,,42.31,
2025-02-12 13:30:00,272.0700,277.8000,270.3200,274.8400,1894802,274.2053,,44.80,
2025-02-13 09:30:00,284.0000,295.9000,282.5000,291.2700,7735089,277.6182,,56.84,
2025-02-13 13:30:00,291.2400,302.4000,291.2000,298.3000,5333104,281.7546,,60.78,
2025-02-14 09:30:00,288.0200,291.5500,274.0200,278.1000,13214985,281.0237,,47.39,
2025-02-14 13:30:00,278.5200,279.9300,274.0000,274.2000,3434112,279.6589,,45.31,
2025-02-18 09:30:00,278.8000,279.1800,263.1600,263.3300,6564142,276.3931,277.7652,40.05,
