Datetime,Open,High,Low,Close,Volume
2024-10-23 13:30:00+00:00,234.32000732421875,234.6699981689453,233.8099975585937,234.08999633789065,1864612
2024-10-23 13:35:00+00:00,234.1000061035156,235.139892578125,233.8600006103516,235.08999633789065,921708
2024-10-23 13:40:00+00:00,235.08999633789065,235.1199951171875,234.33999633789065,234.48989868164065,460622
2024-10-23 13:45:00+00:00,234.4600067138672,234.97000122070312,234.2801055908203,234.88999938964844,381371
2024-10-23 13:50:00+00:00,234.8800048828125,235.0299072265625,234.509994506836,234.92999267578125,369651
2024-10-23 13:55:00+00:00,234.92999267578125,235.1439971923828,234.75030517578125,234.9149932861328,278904
2024-10-23 14:00:00+00:00,234.9149932861328,234.9600067138672,234.44200134277344,234.61990356445312,355270
2024-10-23 14:05:00+00:00,234.6100006103516,234.6499938964844,234.1100006103516,234.509994506836,575963
2024-10-23 14:10:00+00:00,234.509994506836,234.8500061035156,234.49459838867188,234.82000732421875,379741
2024-10-23 14:15:00+00:00,234.8099975585937,234.87989807128903,234.6016998291016,234.63999938964844,193797
2024-10-23 14:20:00+00:00,234.63999938964844,234.8997039794922,234.5599975585937,234.61740112304688,200630
2024-10-23 14:25:00+00:00,234.6100006103516,234.77999877929688,234.44000244140625,234.72000122070312,258020
2024-10-23 14:30:00+00:00,234.72000122070312,235.0200042724609,234.6199951171875,235.0200042724609,311940
2024-10-23 14:35:00+00:00,235.0279998779297,235.0399932861328,234.6699981689453,234.839096069336,242274
2024-10-23 14:40:00+00:00,234.83999633789065,234.99679565429688,234.6999969482422,234.9100036621093,166681
2024-10-23 14:45:00+00:00,234.8999938964844,235.11990356445312,234.83999633789065,234.94500732421875,237170
2024-10-23 14:50:00+00:00,234.97000122070312,234.9980010986328,234.47999572753903,234.5500030517578,268381
2024-10-23 14:55:00+00:00,234.54010009765625,234.6499938964844,234.2700042724609,234.29249572753903,288349
2024-10-23 15:00:00+00:00,234.2850036621093,234.5621032714844,234.1501007080078,234.5399932861328,278808
2024-10-23 15:05:00+00:00,234.5599975585937,234.5599975585937,234.2850036621093,234.3000030517578,186742
2024-10-23 15:10:00+00:00,234.30499267578125,234.3099975585937,233.5,233.6199951171875,433732
2024-10-23 15:15:00+00:00,233.6300048828125,233.6699066162109,233.38999938964844,233.4100036621093,423813
2024-10-23 15:20:00+00:00,233.4100036621093,233.7700042724609,233.3807983398437,233.5399932861328,309491
2024-10-23 15:25:00+00:00,233.5449981689453,233.57000732421875,233.3249969482422,233.5,338706
2024-10-23 15:30:00+00:00,233.4900054931641,233.52999877929688,233.27999877929688,233.3650054931641,440221
2024-10-23 15:35:00+00:00,233.3699951171875,233.5599975585937,233.3600006103516,233.52999877929688,294572
2024-10-23 15:40:00+00:00,233.52999877929688,233.57000732421875,233.3099975585937,233.44000244140625,202702
2024-10-23 15:45:00+00:00,233.4499969482422,233.7362060546875,233.4499969482422,233.6419982910156,299448
2024-10-23 15:50:00+00:00,233.6300048828125,233.6898956298828,231.13999938964844,231.6600036621093,1879543
2024-10-23 15:55:00+00:00,231.6419982910156,231.9600067138672,230.5800018310547,231.5599975585937,2940363
2024-10-23 16:00:00+00:00,231.5800018310547,231.9199066162109,230.3699951171875,230.94000244140625,1832631
2024-10-23 16:05:00+00:00,230.9199981689453,231.32960510253903,230.6100006103516,231.07000732421875,896135
2024-10-23 16:10:00+00:00,231.1999969482422,231.6699981689453,230.7449951171875,230.94000244140625,1272503
2024-10-23 16:15:00+00:00,230.94000244140625,230.9499053955078,230.25,230.40499877929688,891364
2024-10-23 16:20:00+00:00,230.38999938964844,230.75,230.1600036621093,230.25,677064
2024-10-23 16:25:00+00:00,230.2400054931641,230.52999877929688,229.63999938964844,229.69000244140625,1261677
2024-10-23 16:30:00+00:00,229.6699981689453,229.97000122070312,229.33999633789065,229.9499969482422,936205
2024-10-23 16:35:00+00:00,229.94200134277344,230.25,229.8101043701172,230.052001953125,633372
2024-10-23 16:40:00+00:00,230.0637969970703,230.22000122070312,229.8699951171875,229.9499969482422,468696
2024-10-23 16:45:00+00:00,229.94500732421875,230.02999877929688,229.5399932861328,229.6150054931641,704996
2024-10-23 16:50:00+00:00,229.6150054931641,229.6499938964844,228.92999267578125,229.2467041015625,691680
2024-10-23 16:55:00+00:00,229.2400054931641,229.7700958251953,229.22999572753903,229.63999938964844,441816
2024-10-23 17:00:00+00:00,229.6300048828125,229.6300048828125,229.1999969482422,229.322006225586,388242
2024-10-23 17:05:00+00:00,229.32069396972656,229.8699951171875,229.32069396972656,229.6300048828125,469077
2024-10-23 17:10:00+00:00,229.6499938964844,229.8000030517578,229.4100036621093,229.4499969482422,420967
2024-10-23 17:15:00+00:00,229.4499969482422,230.19000244140625,229.27999877929688,229.759994506836,764645
2024-10-23 17:20:00+00:00,229.76199340820312,229.9199981689453,229.6499938964844,229.82000732421875,343283
2024-10-23 17:25:00+00:00,229.82000732421875,230.1199951171875,229.82000732421875,230.05499267578125,291975
2024-10-23 17:30:00+00:00,230.0200042724609,230.07000732421875,229.58999633789065,229.7873992919922,285014
2024-10-23 17:35:00+00:00,229.7801055908203,230.0,229.5200042724609,229.5800018310547,257111
2024-10-23 17:40:00+00:00,229.5800018310547,229.69970703125,229.5200042724609,229.6199951171875,232032
2024-10-23 17:45:00+00:00,229.6100006103516,229.6499938964844,229.3800048828125,229.3999938964844,291577
2024-10-23 17:50:00+00:00,229.3699951171875,229.3701019287109,228.6199951171875,228.6199951171875,614697
2024-10-23 17:55:00+00:00,228.6100006103516,228.642807006836,228.27999877929688,228.375,579534
2024-10-23 18:00:00+00:00,228.3500061035156,228.3500061035156,227.7819976806641,227.78990173339844,657970
2024-10-23 18:05:00+00:00,227.7850036621093,228.2899932861328,227.759994506836,228.23019409179688,466700
2024-10-23 18:10:00+00:00,228.26199340820312,228.4680938720703,228.1600036621093,228.32000732421875,364626
2024-10-23 18:15:00+00:00,228.32000732421875,228.3699951171875,228.009994506836,228.26499938964844,295604
2024-10-23 18:20:00+00:00,228.2700042724609,228.52999877929688,228.17999267578125,228.51199340820312,402756
2024-10-23 18:25:00+00:00,228.509994506836,228.8650054931641,228.5,228.6199951171875,400611
2024-10-23 18:30:00+00:00,228.6000061035156,229.1199951171875,228.509994506836,229.11920166015625,424366
2024-10-23 18:35:00+00:00,229.1199951171875,229.25,229.02999877929688,229.2198944091797,409467
2024-10-23 18:40:00+00:00,229.2050018310547,229.47999572753903,229.1199951171875,229.38250732421875,333241
2024-10-23 18:45:00+00:00,229.38999938964844,229.6600036621093,229.2899932861328,229.58819580078125,318938
2024-10-23 18:50:00+00:00,229.57000732421875,229.6300048828125,229.3699951171875,229.4100036621093,235824
2024-10-23 18:55:00+00:00,229.42999267578125,229.5599975585937,229.13999938964844,229.259994506836,285705
2024-10-23 19:00:00+00:00,229.2400054931641,229.5200042724609,229.18020629882807,229.49530029296875,257296
2024-10-23 19:05:00+00:00,229.49929809570312,229.6699981689453,229.3500061035156,229.4199981689453,240141
