Datetime,Open,High,Low,Close,Volume
2024-10-23 13:30:00+00:00,430.8550109863281,431.0799865722656,426.7799987792969,426.7799987792969,1288858
2024-10-23 13:35:00+00:00,426.7099914550781,428.739990234375,426.7000122070313,428.739990234375,450332
2024-10-23 13:40:00+00:00,428.7149963378906,428.9800109863281,427.5177917480469,427.6719970703125,356842
2024-10-23 13:45:00+00:00,427.6300048828125,427.9599914550781,426.8299865722656,426.9910888671875,286587
2024-10-23 13:50:00+00:00,427.0,428.8687133789063,426.9800109863281,428.760009765625,317070
2024-10-23 13:55:00+00:00,428.7349853515625,429.4399108886719,428.3500061035156,429.260009765625,312136
2024-10-23 14:00:00+00:00,429.2550048828125,429.6698913574219,428.0700073242188,428.4549865722656,393475
2024-10-23 14:05:00+00:00,428.4549865722656,428.9599914550781,427.7999877929688,428.5499877929688,290819
2024-10-23 14:10:00+00:00,428.5499877929688,430.125,428.5299987792969,430.125,599454
2024-10-23 14:15:00+00:00,430.1099853515625,430.1799926757813,429.3299865722656,429.3299865722656,234237
2024-10-23 14:20:00+00:00,429.4400024414063,430.1400146484375,428.7101135253906,428.8699951171875,288491
2024-10-23 14:25:00+00:00,428.7650146484375,429.1700134277344,428.4100036621094,429.05999755859375,320515
2024-10-23 14:30:00+00:00,429.05999755859375,430.1600036621094,428.8999938964844,430.1400146484375,188671
2024-10-23 14:35:00+00:00,430.1000061035156,430.5798950195313,429.8500061035156,430.2999877929688,186927
2024-10-23 14:40:00+00:00,430.3500061035156,430.5899963378906,429.8702087402344,429.8702087402344,133552
2024-10-23 14:45:00+00:00,429.875,430.4100036621094,429.75,429.80120849609375,146680
2024-10-23 14:50:00+00:00,429.8800048828125,429.9299926757813,428.9200134277344,429.1000061035156,177101
2024-10-23 14:55:00+00:00,429.0799865722656,429.4500122070313,428.6749877929688,428.7699890136719,213028
2024-10-23 15:00:00+00:00,428.7699890136719,429.5,428.5400085449219,429.4880065917969,157141
2024-10-23 15:05:00+00:00,429.4800109863281,429.6400146484375,429.21038818359375,429.3500061035156,153095
2024-10-23 15:10:00+00:00,429.3900146484375,429.6050109863281,428.25830078125,428.8198852539063,228428
2024-10-23 15:15:00+00:00,428.8299865722656,428.9299926757813,428.337890625,428.4700012207031,147621
2024-10-23 15:20:00+00:00,428.4858093261719,428.9599914550781,428.4500122070313,428.7200012207031,132431
2024-10-23 15:25:00+00:00,428.7300109863281,428.760009765625,427.9400024414063,428.0,147855
2024-10-23 15:30:00+00:00,428.0,428.0486145019531,427.5788879394531,427.9074096679688,185201
2024-10-23 15:35:00+00:00,427.9100036621094,428.4700012207031,427.9100036621094,428.4200134277344,101133
2024-10-23 15:40:00+00:00,428.4049987792969,428.5849914550781,428.0600891113281,428.2999877929688,99308
2024-10-23 15:45:00+00:00,428.30999755859375,428.6300048828125,428.30999755859375,428.3399963378906,91957
2024-10-23 15:50:00+00:00,428.3599853515625,428.8450012207031,428.3399963378906,428.6600036621094,127566
2024-10-23 15:55:00+00:00,428.7000122070313,429.4800109863281,428.6400146484375,429.4049987792969,140140
2024-10-23 16:00:00+00:00,429.3248901367188,429.3248901367188,427.9100036621094,427.9949951171875,121134
2024-10-23 16:05:00+00:00,428.0299987792969,428.25,427.6000061035156,428.0444946289063,110159
2024-10-23 16:10:00+00:00,428.0299987792969,428.2999877929688,427.8505859375,428.2135009765625,91671
2024-10-23 16:15:00+00:00,428.2099914550781,428.2900085449219,427.8900146484375,427.9390869140625,83401
2024-10-23 16:20:00+00:00,427.8900146484375,428.05999755859375,427.2200012207031,427.3250122070313,141265
2024-10-23 16:25:00+00:00,427.3200073242188,427.5798950195313,427.1199951171875,427.3853149414063,123132
2024-10-23 16:30:00+00:00,427.3800048828125,427.385009765625,426.6099853515625,426.9549865722656,207470
2024-10-23 16:35:00+00:00,426.9800109863281,427.1000061035156,426.5400085449219,426.6700134277344,100763
2024-10-23 16:40:00+00:00,426.6799926757813,427.2099914550781,426.6749877929688,427.0499877929688,94851
2024-10-23 16:45:00+00:00,427.0400085449219,427.5199890136719,427.0000915527344,427.5199890136719,61467
2024-10-23 16:50:00+00:00,427.4801025390625,427.5899963378906,426.610107421875,426.7900085449219,93714
2024-10-23 16:55:00+00:00,426.75,427.0700073242188,426.6400146484375,426.9100036621094,91239
2024-10-23 17:00:00+00:00,426.81201171875,426.81201171875,425.7999877929688,425.8299865722656,150306
2024-10-23 17:05:00+00:00,425.8599853515625,425.9599914550781,425.4700012207031,425.5499877929688,139105
2024-10-23 17:10:00+00:00,425.5499877929688,425.6701049804688,424.7401123046875,424.7799987792969,163693
2024-10-23 17:15:00+00:00,424.75,425.2262878417969,424.6600036621094,425.0450134277344,127139
2024-10-23 17:20:00+00:00,425.0,425.1650085449219,424.6130065917969,424.7012939453125,100683
2024-10-23 17:25:00+00:00,424.6700134277344,425.1400146484375,424.6700134277344,425.139404296875,100915
2024-10-23 17:30:00+00:00,425.0899963378906,425.0899963378906,424.4710083007813,424.7699890136719,100604
2024-10-23 17:35:00+00:00,424.7349853515625,424.8800048828125,424.4296875,424.6549987792969,83550
2024-10-23 17:40:00+00:00,424.6799926757813,424.9299926757813,424.47369384765625,424.6672058105469,87511
2024-10-23 17:45:00+00:00,424.6199951171875,424.9299926757813,424.4800109863281,424.7000122070313,103047
2024-10-23 17:50:00+00:00,424.654296875,424.7049865722656,423.8599853515625,424.0,127042
2024-10-23 17:55:00+00:00,424.0199890136719,424.1099853515625,423.6199951171875,423.7300109863281,100307
2024-10-23 18:00:00+00:00,423.7200012207031,423.760009765625,423.2250061035156,423.2898864746094,115970
2024-10-23 18:05:00+00:00,423.2200012207031,423.5450134277344,423.0299987792969,423.3999938964844,112913
2024-10-23 18:10:00+00:00,423.4200134277344,423.4400024414063,422.9100036621094,422.9100036621094,96024
2024-10-23 18:15:00+00:00,422.8999938964844,422.989990234375,422.5299987792969,422.6099853515625,119951
2024-10-23 18:20:00+00:00,422.6300048828125,423.2048950195313,422.6300048828125,422.9700012207031,132339
2024-10-23 18:25:00+00:00,422.9700012207031,423.5790100097656,422.9599914550781,423.4299926757813,137167
2024-10-23 18:30:00+00:00,423.3999938964844,423.7799987792969,423.0899963378906,423.7449951171875,121279
2024-10-23 18:35:00+00:00,423.7300109863281,424.1499938964844,423.5,424.1499938964844,146754
2024-10-23 18:40:00+00:00,424.1400146484375,424.5,423.9601135253906,424.3912048339844,133220
2024-10-23 18:45:00+00:00,424.4100036621094,424.75,424.260009765625,424.6650085449219,97912
2024-10-23 18:50:00+00:00,424.7200012207031,424.760009765625,424.2999877929688,424.43499755859375,110230
2024-10-23 18:55:00+00:00,424.4500122070313,424.5899963378906,424.1610107421875,424.510009765625,98330
2024-10-23 19:00:00+00:00,424.4400024414063,424.5400085449219,424.16009521484375,424.2799987792969,104183
2024-10-23 19:05:00+00:00,424.2200012207031,424.2300109863281,423.9035949707031,424.1099853515625,91503
2024-10-23 19:10:00+00:00,424.1300048828125,424.2999877929688,423.7699890136719,424.1199951171875,92242
2024-10-23 19:15:00+00:00,424.1499938964844,424.7000122070313,424.1499938964844,424.6400146484375,114002
2024-10-23 19:20:00+00:00,424.6400146484375,425.0199890136719,424.4100036621094,425.0199890136719,188548
2024-10-23 19:25:00+00:00,424.9645080566406,425.0107116699219,424.5208129882813,424.5499877929688,150397
2024-10-23 19:30:00+00:00,424.5400085449219,424.7698974609375,424.3299865722656,424.5799865722656,147063
2024-10-23 19:35:00+00:00,424.5849914550781,424.9800109863281,424.5400085449219,424.9800109863281,123758
2024-10-23 19:40:00+00:00,425.010009765625,425.3800048828125,424.9599914550781,425.3049926757813,145614
2024-10-23 19:45:00+00:00,425.3200073242188,425.5700073242188,425.05999755859375,425.2749938964844,170968
