Datetime,Open,High,Low,Close,Volume
2024-10-23 13:30:00+00:00,580.35498046875,585.0,579.5,582.4299926757812,1250245
2024-10-23 13:35:00+00:00,582.760009765625,584.030029296875,581.7501220703125,582.510009765625,199905
2024-10-23 13:40:00+00:00,582.510009765625,583.260009765625,579.6500244140625,579.6500244140625,191872
2024-10-23 13:45:00+00:00,579.6099853515625,580.4813232421875,579.2000122070312,579.5399780273438,168694
2024-10-23 13:50:00+00:00,579.5750122070312,580.2498779296875,577.5300903320312,579.9473266601562,187620
2024-10-23 13:55:00+00:00,579.9349975585938,580.3098754882812,579.130126953125,579.66748046875,111445
2024-10-23 14:00:00+00:00,579.6500244140625,579.719970703125,577.0,577.8049926757812,168950
2024-10-23 14:05:00+00:00,577.6781005859375,578.25,575.8400268554688,576.7899780273438,144892
2024-10-23 14:10:00+00:00,576.7999877929688,577.9476928710938,576.7775268554688,577.89990234375,81022
2024-10-23 14:15:00+00:00,577.844970703125,578.9398803710938,577.3900756835938,578.6900024414062,91070
2024-10-23 14:20:00+00:00,578.510009765625,579.6900024414062,578.1300048828125,578.5800170898438,126805
2024-10-23 14:25:00+00:00,578.4199829101562,579.3900146484375,577.8499755859375,579.3400268554688,73527
2024-10-23 14:30:00+00:00,579.2493896484375,580.4398803710938,579.1799926757812,580.2498779296875,117270
2024-10-23 14:35:00+00:00,580.0836791992188,580.8798828125,579.8624877929688,580.340087890625,106048
2024-10-23 14:40:00+00:00,580.4249877929688,580.760009765625,579.7100830078125,580.010009765625,63147
2024-10-23 14:45:00+00:00,580.3569946289062,581.5098876953125,580.3569946289062,580.9401245117188,274307
2024-10-23 14:50:00+00:00,581.1668701171875,581.659912109375,580.010009765625,580.5800170898438,86182
2024-10-23 14:55:00+00:00,580.4000244140625,580.7957763671875,579.22998046875,579.2999877929688,57676
2024-10-23 15:00:00+00:00,579.2999877929688,579.8989868164062,579.1799926757812,579.739990234375,57055
2024-10-23 15:05:00+00:00,579.9000244140625,579.9000244140625,577.9000854492188,578.1600952148438,75427
2024-10-23 15:10:00+00:00,578.2550048828125,578.5850830078125,576.0300903320312,576.2630004882812,257897
2024-10-23 15:15:00+00:00,576.3599853515625,576.9099731445312,575.9000244140625,576.0599975585938,78921
2024-10-23 15:20:00+00:00,575.9949951171875,576.669921875,575.219970703125,575.219970703125,115476
2024-10-23 15:25:00+00:00,575.260009765625,575.3699951171875,573.52001953125,573.7100219726562,134981
2024-10-23 15:30:00+00:00,573.7000122070312,574.1099853515625,573.3126831054688,573.52001953125,109449
2024-10-23 15:35:00+00:00,573.4124755859375,574.2598876953125,573.4124755859375,573.739990234375,128048
2024-10-23 15:40:00+00:00,573.8499755859375,573.8499755859375,572.5700073242188,573.2498779296875,120836
2024-10-23 15:45:00+00:00,573.0399780273438,573.4498901367188,572.8250122070312,572.8250122070312,72636
2024-10-23 15:50:00+00:00,572.830810546875,573.5,572.4500122070312,572.7100219726562,111737
2024-10-23 15:55:00+00:00,572.6400146484375,573.6900024414062,572.4199829101562,573.489990234375,83879
2024-10-23 16:00:00+00:00,573.4600219726562,573.4600219726562,570.8800048828125,571.219970703125,177495
2024-10-23 16:05:00+00:00,571.1849975585938,571.7698974609375,570.806884765625,571.6300048828125,97313
2024-10-23 16:10:00+00:00,571.8187866210938,571.969970703125,571.0618896484375,571.6362915039062,117999
2024-10-23 16:15:00+00:00,571.6099853515625,572.2672119140625,571.110107421875,571.25,82635
2024-10-23 16:20:00+00:00,571.2750244140625,571.2994995117188,569.9199829101562,570.260009765625,152788
2024-10-23 16:25:00+00:00,570.27001953125,570.5098876953125,569.8800048828125,570.1300048828125,98793
2024-10-23 16:30:00+00:00,570.0800170898438,570.0800170898438,568.8800048828125,569.892822265625,123761
2024-10-23 16:35:00+00:00,570.0,570.5698852539062,568.9849853515625,569.030029296875,150955
2024-10-23 16:40:00+00:00,569.030029296875,570.52001953125,568.280029296875,569.9600219726562,150600
2024-10-23 16:45:00+00:00,569.9598999023438,570.1378173828125,569.5399780273438,570.00732421875,85306
2024-10-23 16:50:00+00:00,569.8900146484375,570.010009765625,568.6392822265625,568.843017578125,74098
