ticker,earnings_date,day1_date,timing,prior_close,day1_open,day1_high,day1_low,day1_close,gap_pct,gap_size_dollars,recovery_ratio,ant_recovery,day1_green,day_of_min,eps_surprise_pct,drift_1d,drift_2d,drift_3d,drift_5d,drift_7d,drift_10d,trajectory
COST,2026-03-05,2026-03-06,AMC,982.5700073242188,967.010009765625,1002.5,960.4600219726562,998.0999755859376,-1.5836019258279086,15.55999755859375,2.4190205346460933,1.7023961352657055,True,10,1.2195,0.7213718448198886,-0.07413989104055571,-0.588116948278815,1.0349681737823275,-0.1943695510329493,-2.581901525542622,"[0.0, 0.7213718448198886, -0.07413989104055571, -0.588116948278815, 0.5229968806698648, 1.0349681737823275, 0.36469439309428947, -0.1943695510329493, -1.8214600862111778, -2.3364339103778224, -2.581901525542622]"
GOOGL,2024-10-29,2024-10-30,AMC,168.70579528808594,179.6426331826948,180.9749512117023,173.06064622942904,173.45835876464844,6.482787313816256,10.936837894608857,0.036364490271492834,,False,3,25.0,-1.92020121453932,-1.817041112823653,-2.992082789874212,1.1750504738529564,2.229743097303103,2.5335406681013075,"[0.0, -1.92020121453932, -1.817041112823653, -2.992082789874212, -2.7054917645655476, 1.1750504738529564, 3.6054134466338024, 2.229743097303103, 3.3761247921425555, 4.104095377746571, 2.5335406681013075]"
GOOGL,2025-02-04,2025-02-05,AMC,205.43028259277344,190.19075635884175,191.863018176166,187.16473708667556,190.44955444335935,-7.418344579772182,15.239526233931684,0.21554589731076765,0.17983680561783197,True,5,26.8908,0.14109906162033417,-3.130739084752507,-2.5401356364904735,-4.034923600117986,-3.1882330865802007,-3.538404887566989,"[0.0, 0.14109906162033417, -3.130739084752507, -2.5401356364904735, -3.1411787007477274, -4.034923600117986, -2.712593606019599, -3.1882330865802007, -3.951302516356052, -3.1673137946666143, -3.538404887566989]"
GOOGL,2025-04-24,2025-04-25,AMC,158.72959899902344,164.49961422965615,165.52605388757996,160.4835257508864,161.40036010742188,3.635122413853139,5.770015230632708,0.15889634947028372,,False,8,8.0851,-0.833549672352743,-1.1113838064713382,-1.9511069404267574,1.278095631741765,0.7841336175331605,-5.686590088011062,"[0.0, -0.833549672352743, -1.1113838064713382, -1.9511069404267574, -0.407505189772966, 1.278095631741765, 1.389227394589325, 0.7841336175331605, -6.532477229569765, -4.741927560809542, -5.686590088011062]"
GOOGL,2025-07-29,2025-07-30,AMC,195.30975341796875,195.1600963397073,197.155598285003,194.2521393007246,196.08799743652344,-0.0766255016159744,0.14965707826144126,12.267098603861012,1.7358487428123326,True,2,18.8841,-2.355880242066972,-3.7653308274497284,-0.7581693405939838,-0.2238922752262637,2.4881597077479007,2.762935883561699,"[0.0, -2.355880242066972, -3.7653308274497284, -0.7581693405939838, -0.9464296566842306, -0.2238922752262637, -0.005089168219031575, 2.4881597077479007, 2.2744613321652776, 3.465116592143554, 2.762935883561699]"
GOOGL,2025-10-28,2025-10-29,AMC,267.1071472167969,267.38675485794886,274.96645416764926,267.3068768000952,274.197509765625,0.10467995486659162,0.27960764115198344,24.64393654315162,,True,0,-6.5217,2.516665731765192,2.4110329948989992,3.3324785662707135,3.5473500885485043,1.551513516449369,4.42144957809232,"[0.0, 2.516665731765192, 2.4110329948989992, 3.3324785662707135, 1.0816810062745243, 3.5473500885485043, 3.7076077830102583, 1.551513516449369, 5.656109403060956, 6.096804150606395, 4.42144957809232]"
GOOGL,2026-02-03,2026-02-04,AMC,339.47100830078125,342.7187296036167,343.0684894885568,328.2888852617291,332.80572509765625,0.9567006381758096,3.24772130283543,1.3907719951166133,0.40393401325961653,False,8,28.0952,-0.5374779306136844,-3.0566936790269903,-2.6183044732608076,-6.629838965691973,-8.203218632128111,-9.064976931565324,"[0.0, -0.5374779306136844, -3.0566936790269903, -2.6183044732608076, -4.341830241922839, -6.629838965691973, -7.21835593410884, -8.203218632128111, -9.314202588851115, -8.92085537979518, -9.064976931565324]"
GS,2024-10-15,2024-10-15,BMO,507.1008605957031,522.6703747159445,524.3292051641073,500.0776096482599,506.741943359375,3.0702992895637164,15.569514120241365,0.4280373593965293,0.9488958547809277,False,8,23.7986,1.431888861855402,1.2672750004215618,1.1715563820843462,-0.7810456178048434,0.4058255023209988,0.36370545597328985,"[0.0, 1.431888861855402, 1.2672750004215618, 1.1715563820843462, -0.8767642361420479, -0.7810456178048434, -0.9916217602975391, 0.4058255023209988, -1.8722101642163889, 0.22971504831098252, 0.36370545597328985]"
GS,2025-01-15,2025-01-15,BMO,557.1671752929688,582.9719820702172,594.0952172866643,578.0976343940448,590.6929321289062,4.631429833187827,25.804806777248473,0.48809889737157197,,True,0,24.6505,1.1668218137526138,3.304069792733206,4.756397376169842,5.542000635880897,4.51545699987177,6.565227441081564,"[0.0, 1.1668218137526138, 3.304069792733206, 4.756397376169842, 4.424672964098768, 5.542000635880897, 5.112889524838671, 4.51545699987177, 5.261413281975154, 5.1921008176039605, 6.565227441081564]"
GS,2025-04-14,2025-04-14,BMO,484.4046325683594,499.6487808198134,501.6081878034205,487.0595849705021,493.7509765625,3.146986470923719,15.244148251454021,0.43894821026551345,,False,2,1.6988,0.7758279255776789,-0.9782108322570565,1.0932966410272131,3.1767144447894684,8.212627150658324,8.91702399718355,"[0.0, 0.7758279255776789, -0.9782108322570565, 1.0932966410272131, -0.5198639836550841, 3.1767144447894684, 5.025998761869537, 8.212627150658324, 8.111435697318637, 8.41701262457946, 8.91702399718355]"
