ticker,direction,pattern,entry_time,exit_time,entry_price,exit_price,position_size,stop_price,target_price,pnl,pnl_r,exit_reason,max_favorable,max_adverse,is_winner
COIN,short,CLP,2025-12-31 16:30:00,2025-12-31 20:00:00,226.09477199999998,227.01183866231912,311,226.96644537324448,218.10710296995578,-285.2077319812537,-0.951004816238941,stop_loss,0.8247719999999674,2.6452280000000314,False
COIN,short,CLP,2026-01-22 17:10:00,2026-01-22 20:00:00,223.55527999999998,224.40413740249224,335,224.35926554938237,218.3484897391315,-284.3672298349061,-0.9503111482881414,stop_loss,0.41527999999999565,2.6447200000000066,False
COIN,long,LP1,2026-01-22 21:45:00,2026-01-22 21:45:00,225.365064,225.12790297567406,1062,225.1729375631867,226.015064,-251.8650078341359,-0.8402860609762535,stop_loss,0.16493600000001152,0.3550639999999987,False
COST,long,LP1,2025-11-24 16:40:00,2025-11-24 16:50:00,884.89374336,883.6217744579183,207,883.7985341647512,889.55224336,-263.29756273092573,-0.8777684377091453,stop_loss,0.002756639999915933,23.856543360000046,False
COST,long,LP1,2025-12-17 16:40:00,2025-12-18 16:30:00,860.28282216,857.5946677102861,104,857.766220954477,872.34612216,-279.5680627702477,-0.9395669090505291,stop_loss,2.2246778400000267,5.464722160000065,False
COST,short,LP2,2026-01-14 16:45:00,2026-01-15 16:30:00,948.99776248,950.6121608899385,166,950.4220764746436,944.18636248,-267.9901360497961,-0.8950399297379102,stop_loss,1.3180624799999805,5.182937519999996,False
COST,long,CLP,2026-01-27 17:45:00,2026-01-28 16:30:00,966.8568327,964.4447198514016,115,964.6376473808778,972.6238327000001,-277.3929775888206,-0.9254789522439839,stop_loss,1.1298673000000008,8.666632700000036,False
GOOGL,short,LP1,2025-08-18 17:00:00,2025-08-18 17:00:00,202.81152958,205.45864755286192,111,205.41756404005392,197.28942958000002,-293.8300949876716,-0.9850931469967011,stop_loss,0.0,13.885870419999975,False
GOOGL,short,LP2,2025-08-22 21:40:00,2025-08-22 22:20:00,207.178556,206.30417050495495,721,207.1371202888,206.30515599999998,621.3066922585406,2.073318805199353,trail_stop,1.188555999999977,0.18144400000002747,True
GOOGL,long,MODEL4,2025-09-02 16:45:00,2025-09-02 16:50:00,225.19212942,222.3442119280403,154,222.3886896659735,233.60244868207948,-438.5792937617925,-0.9842552129087059,stop_loss,2.950270580000023,11.158029419999991,False
