ticker,timestamp,pattern,direction,entry_price,level_price,blocked_by,blocked_reason,atr_ratio
BA,2025-11-19 16:30:00,LP2,short,186.0,186.1665,time,Before open delay (16:30 IST < 16:35 IST),0.0
BA,2025-11-26 16:30:00,MODEL4,long,187.01,186.1665,time,Before open delay (16:30 IST < 16:35 IST),0.0
BA,2026-01-16 18:10:00,MODEL4,long,247.6182,231.1525,squeeze,Squeeze detected (BB width=0.0012) — overrides ATR pass,nan
BABA,2025-08-18 16:55:00,LP1,short,121.41,125.8304,squeeze,Squeeze detected (BB width=0.0042) — overrides ATR pass,nan
BABA,2025-09-05 16:30:00,LP2,long,135.2491,135.2373,time,Before open delay (16:30 IST < 16:35 IST),0.0
BABA,2025-12-23 17:00:00,MODEL4,short,151.16,152.1295,squeeze,Squeeze detected (BB width=0.0033) — overrides ATR pass,nan
BABA,2025-12-23 17:20:00,LP1,long,151.2,147.7457,squeeze,Squeeze detected (BB width=0.0035) — overrides ATR pass,nan
BABA,2025-12-23 17:35:00,LP1,long,151.2,147.7457,squeeze,Squeeze detected (BB width=0.0027) — overrides ATR pass,nan
BABA,2025-12-24 21:00:00,MODEL4,short,150.17,152.1295,squeeze,Squeeze detected (BB width=0.0038) — overrides ATR pass,nan
BABA,2025-12-24 21:15:00,MODEL4,short,150.11,152.1295,squeeze,Squeeze detected (BB width=0.0020) — overrides ATR pass,nan
BABA,2025-12-24 21:35:00,MODEL4,short,150.05,152.1295,squeeze,Squeeze detected (BB width=0.0016) — overrides ATR pass,nan
BABA,2025-12-26 16:30:00,LP2,long,152.29,152.1295,time,Before open delay (16:30 IST < 16:35 IST),0.0
BABA,2025-12-26 19:50:00,MODEL4,long,152.2758,152.1295,squeeze,Squeeze detected (BB width=0.0014) — overrides ATR pass,nan
BABA,2025-12-26 22:10:00,LP2,short,152.11,152.1295,squeeze,Squeeze detected (BB width=0.0037) — overrides ATR pass,nan
BABA,2025-12-26 22:15:00,LP1,long,152.14,152.1295,squeeze,Squeeze detected (BB width=0.0040) — overrides ATR pass,nan
BABA,2025-12-26 22:30:00,LP1,long,152.28,152.1295,squeeze,Squeeze detected (BB width=0.0036) — overrides ATR pass,nan
BABA,2025-12-26 22:45:00,LP2,short,152.04,152.1295,squeeze,Squeeze detected (BB width=0.0029) — overrides ATR pass,nan
BABA,2025-12-26 22:55:00,LP2,long,152.24,152.1295,squeeze,Squeeze detected (BB width=0.0029) — overrides ATR pass,nan
BABA,2025-12-29 20:15:00,LP2,long,147.82,147.7457,squeeze,Squeeze detected (BB width=0.0044) — overrides ATR pass,nan
BIDU,2025-10-07 16:30:00,LP2,short,138.94,139.0,time,Before open delay (16:30 IST < 16:35 IST),0.0
BIDU,2026-01-08 16:30:00,LP2,short,141.49,141.5682,time,Before open delay (16:30 IST < 16:35 IST),0.0
C,2025-04-09 16:30:00,LP1,short,62.5366,62.5686,time,Before open delay (16:30 IST < 16:35 IST),0.0
C,2025-08-12 16:30:00,LP2,long,94.5903,94.5282,time,Before open delay (16:30 IST < 16:35 IST),0.0
C,2025-08-22 16:30:00,LP2,long,94.5507,94.5282,time,Before open delay (16:30 IST < 16:35 IST),0.0
COIN,2025-04-02 16:30:00,LP2,long,178.98,176.0,time,Before open delay (16:30 IST < 16:35 IST),0.0
COIN,2025-04-28 18:05:00,LP2,short,204.14,204.23,squeeze,Squeeze detected (BB width=0.0015) — overrides ATR pass,nan
COIN,2025-04-28 18:30:00,LP2,short,204.0,204.23,squeeze,Squeeze detected (BB width=0.0025) — overrides ATR pass,nan
COIN,2025-04-28 18:40:00,LP1,short,204.17,204.23,squeeze,Squeeze detected (BB width=0.0025) — overrides ATR pass,nan
COIN,2025-04-28 19:25:00,LP1,short,204.13,204.23,squeeze,Squeeze detected (BB width=0.0029) — overrides ATR pass,nan
COIN,2025-12-26 18:45:00,LP1,long,236.45,236.29,squeeze,Squeeze detected (BB width=0.0009) — overrides ATR pass,nan
COIN,2025-12-26 18:55:00,LP1,long,236.5,236.29,squeeze,Squeeze detected (BB width=0.0010) — overrides ATR pass,nan
COIN,2025-12-26 19:00:00,LP1,long,236.43,236.29,squeeze,Squeeze detected (BB width=0.0011) — overrides ATR pass,nan
COIN,2025-12-26 19:05:00,LP1,long,236.4927,236.29,squeeze,Squeeze detected (BB width=0.0011) — overrides ATR pass,nan
COIN,2025-12-30 16:30:00,MODEL4,short,231.57,232.1362,time,Before open delay (16:30 IST < 16:35 IST),0.0
COST,2025-06-02 19:35:00,LP2,short,1049.1252,1049.9126,squeeze,Squeeze detected (BB width=0.0030) — overrides ATR pass,nan
COST,2025-06-03 16:30:00,CLP,short,1049.872,1049.9126,time,Before open delay (16:30 IST < 16:35 IST),0.0
COST,2025-06-03 16:55:00,LP1,short,1049.8621,1049.9126,squeeze,Squeeze detected (BB width=0.0035) — overrides ATR pass,nan
COST,2025-06-03 17:00:00,LP1,short,1049.6231,1049.9126,squeeze,Squeeze detected (BB width=0.0036) — overrides ATR pass,nan
COST,2025-06-03 17:15:00,LP2,short,1049.6878,1049.9126,squeeze,Squeeze detected (BB width=0.0033) — overrides ATR pass,nan
COST,2025-06-03 17:25:00,LP2,short,1049.7127,1049.9126,squeeze,Squeeze detected (BB width=0.0032) — overrides ATR pass,nan
COST,2025-06-03 17:35:00,LP1,short,1046.9642,1049.9126,squeeze,Squeeze detected (BB width=0.0044) — overrides ATR pass,nan
COST,2025-06-03 17:45:00,LP1,short,1049.7874,1049.9126,squeeze,Squeeze detected (BB width=0.0047) — overrides ATR pass,nan
COST,2025-06-03 17:50:00,LP1,short,1049.5384,1049.9126,squeeze,Squeeze detected (BB width=0.0048) — overrides ATR pass,nan
COST,2025-11-12 16:45:00,MODEL4,long,912.6082,884.0406,squeeze,Squeeze detected (BB width=0.0008) — overrides ATR pass,nan
COST,2025-11-20 16:35:00,LP2,long,891.6172,891.0653,squeeze,Squeeze detected (BB width=0.0044) — overrides ATR pass,nan
COST,2025-11-20 17:45:00,LP2,long,892.2663,891.0653,squeeze,Squeeze detected (BB width=0.0038) — overrides ATR pass,nan
COST,2025-11-20 17:55:00,LP1,long,892.2564,891.0653,squeeze,Squeeze detected (BB width=0.0031) — overrides ATR pass,nan
COST,2025-11-20 18:00:00,LP1,long,891.5174,891.0653,squeeze,Squeeze detected (BB width=0.0029) — overrides ATR pass,nan
COST,2025-11-20 18:05:00,LP1,long,891.767,891.0653,squeeze,Squeeze detected (BB width=0.0026) — overrides ATR pass,nan
COST,2025-11-20 18:20:00,LP1,long,891.2178,891.0653,squeeze,Squeeze detected (BB width=0.0026) — overrides ATR pass,nan
COST,2025-11-20 18:30:00,LP1,long,891.5174,891.0653,squeeze,Squeeze detected (BB width=0.0026) — overrides ATR pass,nan
COST,2025-11-20 18:35:00,LP1,long,891.5174,891.0653,squeeze,Squeeze detected (BB width=0.0026) — overrides ATR pass,nan
COST,2025-11-20 18:40:00,MODEL4,long,891.0181,884.0406,squeeze,Squeeze detected (BB width=0.0026) — overrides ATR pass,nan
COST,2025-11-20 19:00:00,LP2,long,891.2677,891.0653,squeeze,Squeeze detected (BB width=0.0027) — overrides ATR pass,nan
COST,2025-11-20 19:05:00,LP1,long,892.0666,891.0653,squeeze,Squeeze detected (BB width=0.0027) — overrides ATR pass,nan
COST,2025-12-09 17:20:00,MODEL4,long,886.1848,884.0406,squeeze,Squeeze detected (BB width=0.0006) — overrides ATR pass,nan
COST,2025-12-15 16:30:00,LP2,short,858.4107,860.1889,time,Before open delay (16:30 IST < 16:35 IST),0.0
COST,2025-12-16 16:55:00,MODEL4,short,858.0536,860.1889,squeeze,Squeeze detected (BB width=0.0034) — overrides ATR pass,nan
COST,2025-12-16 17:25:00,MODEL4,short,858.3133,860.1889,squeeze,Squeeze detected (BB width=0.0040) — overrides ATR pass,nan
COST,2026-01-29 18:10:00,LP2,short,948.6434,948.6474,squeeze,Squeeze detected (BB width=0.0023) — overrides ATR pass,nan
COST,2026-01-29 18:20:00,LP2,short,947.8795,948.6474,squeeze,Squeeze detected (BB width=0.0027) — overrides ATR pass,nan
COST,2026-01-29 18:25:00,LP1,short,948.1391,948.6474,squeeze,Squeeze detected (BB width=0.0028) — overrides ATR pass,nan
COST,2026-01-29 18:30:00,LP1,short,948.199,948.6474,squeeze,Squeeze detected (BB width=0.0026) — overrides ATR pass,nan
COST,2026-01-29 19:35:00,LP1,short,947.5599,948.6474,squeeze,Squeeze detected (BB width=0.0034) — overrides ATR pass,nan
COST,2026-01-29 19:40:00,LP1,short,947.6897,948.6474,squeeze,Squeeze detected (BB width=0.0031) — overrides ATR pass,nan
COST,2026-01-29 19:45:00,LP1,short,947.5899,948.6474,squeeze,Squeeze detected (BB width=0.0027) — overrides ATR pass,nan
GOOGL,2025-05-28 16:45:00,LP1,short,172.5933,176.5197,squeeze,Squeeze detected (BB width=0.0038) — overrides ATR pass,nan
GOOGL,2025-05-28 16:50:00,LP1,short,172.3939,176.5197,squeeze,Squeeze detected (BB width=0.0039) — overrides ATR pass,nan
GOOGL,2025-05-28 16:55:00,LP1,short,172.4936,176.5197,squeeze,Squeeze detected (BB width=0.0039) — overrides ATR pass,nan
GOOGL,2025-05-28 17:00:00,LP1,short,172.374,176.5197,squeeze,Squeeze detected (BB width=0.0039) — overrides ATR pass,nan
GOOGL,2025-06-05 16:40:00,LP1,short,167.298,186.9238,squeeze,Squeeze detected (BB width=0.0039) — overrides ATR pass,nan
GOOGL,2025-06-05 16:50:00,LP1,short,167.1683,176.5197,squeeze,Squeeze detected (BB width=0.0045) — overrides ATR pass,nan
GOOGL,2025-06-05 17:00:00,LP1,short,167.1982,186.9238,squeeze,Squeeze detected (BB width=0.0050) — overrides ATR pass,nan
GOOGL,2025-06-11 19:05:00,LP2,short,176.4734,176.5197,squeeze,Squeeze detected (BB width=0.0033) — overrides ATR pass,nan
GOOGL,2025-06-11 19:15:00,LP2,short,176.3836,176.5197,squeeze,Squeeze detected (BB width=0.0037) — overrides ATR pass,nan
GOOGL,2025-06-11 19:35:00,CLP,short,176.4972,176.5197,squeeze,Squeeze detected (BB width=0.0031) — overrides ATR pass,nan
GOOGL,2025-06-11 19:50:00,LP2,short,176.4934,176.5197,squeeze,Squeeze detected (BB width=0.0032) — overrides ATR pass,nan
GOOGL,2025-07-30 16:45:00,LP1,short,195.244,204.1989,squeeze,Squeeze detected (BB width=0.0049) — overrides ATR pass,nan
GOOGL,2025-07-30 16:55:00,LP1,short,195.1841,204.1989,squeeze,Squeeze detected (BB width=0.0049) — overrides ATR pass,nan
GOOGL,2025-08-27 16:40:00,LP1,short,206.8957,207.3423,squeeze,Squeeze detected (BB width=0.0032) — overrides ATR pass,nan
GOOGL,2025-08-27 16:55:00,LP1,short,207.0755,207.3423,squeeze,Squeeze detected (BB width=0.0040) — overrides ATR pass,nan
GOOGL,2025-08-27 20:00:00,LP1,short,207.3,207.3423,squeeze,Squeeze detected (BB width=0.0032) — overrides ATR pass,nan
GOOGL,2025-09-09 18:10:00,MODEL4,long,239.9694,225.0448,squeeze,Squeeze detected (BB width=0.0043) — overrides ATR pass,nan
GOOGL,2025-09-10 18:25:00,MODEL4,long,238.9201,225.0448,squeeze,Squeeze detected (BB width=0.0017) — overrides ATR pass,nan
GOOGL,2025-09-23 17:30:00,MODEL4,long,251.9214,225.0448,squeeze,Squeeze detected (BB width=0.0045) — overrides ATR pass,nan
GOOGL,2026-01-08 18:05:00,LP1,short,325.7892,326.9811,squeeze,Squeeze detected (BB width=0.0014) — overrides ATR pass,nan
GOOGL,2026-01-08 20:05:00,LP2,short,325.83,326.24,squeeze,Squeeze detected (BB width=0.0034) — overrides ATR pass,nan
GS,2025-04-23 16:30:00,MODEL4,short,488.9529,514.1917,time,Before open delay (16:30 IST < 16:35 IST),0.0
GS,2025-07-28 16:30:00,LP2,short,712.5707,713.8803,time,Before open delay (16:30 IST < 16:35 IST),0.0
GS,2025-12-04 16:50:00,LP1,long,833.6565,833.5358,squeeze,Squeeze detected (BB width=0.0040) — overrides ATR pass,nan
GS,2025-12-04 16:55:00,LP1,short,833.4774,833.5358,squeeze,Squeeze detected (BB width=0.0042) — overrides ATR pass,nan
GS,2025-12-04 17:00:00,LP1,long,833.6465,833.5358,squeeze,Squeeze detected (BB width=0.0044) — overrides ATR pass,nan
GS,2025-12-04 17:10:00,LP2,short,833.3817,833.5358,squeeze,Squeeze detected (BB width=0.0041) — overrides ATR pass,nan
GS,2025-12-04 18:05:00,LP2,long,833.6366,833.5358,squeeze,Squeeze detected (BB width=0.0041) — overrides ATR pass,nan
GS,2025-12-04 18:15:00,LP2,long,833.6465,833.5358,squeeze,Squeeze detected (BB width=0.0039) — overrides ATR pass,nan
GS,2025-12-04 18:30:00,LP1,long,833.6266,833.5358,squeeze,Squeeze detected (BB width=0.0032) — overrides ATR pass,nan
GS,2025-12-04 18:55:00,LP1,long,833.5371,833.5358,squeeze,Squeeze detected (BB width=0.0033) — overrides ATR pass,nan
GS,2025-12-04 19:00:00,LP2,short,832.6517,833.5358,squeeze,Squeeze detected (BB width=0.0034) — overrides ATR pass,nan
GS,2025-12-04 19:20:00,LP1,short,833.1988,833.5358,squeeze,Squeeze detected (BB width=0.0033) — overrides ATR pass,nan
GS,2025-12-04 19:25:00,LP2,long,834.6413,833.5358,squeeze,Squeeze detected (BB width=0.0036) — overrides ATR pass,nan
GS,2026-01-02 16:30:00,LP1,short,909.5999,909.759,time,Before open delay (16:30 IST < 16:35 IST),0.0
GS,2026-01-02 18:35:00,LP1,short,909.6496,909.759,squeeze,Squeeze detected (BB width=0.0007) — overrides ATR pass,nan
GS,2026-01-02 18:45:00,LP2,short,909.3631,909.759,squeeze,Squeeze detected (BB width=0.0008) — overrides ATR pass,nan
GS,2026-01-02 19:10:00,LP2,short,909.4506,909.759,squeeze,Squeeze detected (BB width=0.0009) — overrides ATR pass,nan
GS,2026-01-02 19:40:00,LP2,short,909.2517,909.759,squeeze,Squeeze detected (BB width=0.0011) — overrides ATR pass,nan
IBIT,2025-08-25 16:30:00,LP2,short,62.2499,62.74,time,Before open delay (16:30 IST < 16:35 IST),0.0
IBIT,2025-08-28 16:30:00,LP2,long,63.59,63.54,time,Before open delay (16:30 IST < 16:35 IST),0.0
JPM,2025-06-18 19:55:00,MODEL4,short,270.1823,271.6121,squeeze,Squeeze detected (BB width=0.0028) — overrides ATR pass,nan
JPM,2025-06-20 16:30:00,LP1,short,271.1684,271.2986,time,Before open delay (16:30 IST < 16:35 IST),0.0
JPM,2025-06-20 19:05:00,LP1,short,271.2768,271.2986,squeeze,Squeeze detected (BB width=0.0029) — overrides ATR pass,nan
JPM,2025-06-20 19:40:00,LP2,short,271.1684,271.2986,squeeze,Squeeze detected (BB width=0.0029) — overrides ATR pass,nan
JPM,2025-07-16 16:45:00,MODEL4,long,282.7545,271.6121,squeeze,Squeeze detected (BB width=0.0031) — overrides ATR pass,nan
JPM,2025-07-24 16:45:00,LP2,short,293.2662,293.603,squeeze,Squeeze detected (BB width=0.0043) — overrides ATR pass,nan
JPM,2025-07-24 16:50:00,LP1,short,293.3851,293.603,squeeze,Squeeze detected (BB width=0.0044) — overrides ATR pass,nan
JPM,2025-07-31 16:30:00,LP2,short,293.2662,293.603,time,Before open delay (16:30 IST < 16:35 IST),0.0
JPM,2025-08-06 16:30:00,LP1,short,287.7604,293.603,time,Before open delay (16:30 IST < 16:35 IST),0.0
JPM,2025-08-27 16:30:00,MODEL4,short,296.6545,296.8526,time,Before open delay (16:30 IST < 16:35 IST),0.0
JPM,2025-09-03 16:30:00,LP1,long,297.1003,296.8526,time,Before open delay (16:30 IST < 16:35 IST),0.0
JPM,2025-09-03 16:35:00,LP1,short,296.7734,296.8526,squeeze,Squeeze detected (BB width=0.0047) — overrides ATR pass,nan
JPM,2025-09-03 16:45:00,LP1,short,296.7535,296.8526,squeeze,Squeeze detected (BB width=0.0044) — overrides ATR pass,nan
JPM,2025-09-03 16:50:00,LP1,long,296.922,296.8526,squeeze,Squeeze detected (BB width=0.0040) — overrides ATR pass,nan
JPM,2025-09-03 16:55:00,LP1,long,296.8922,296.8526,squeeze,Squeeze detected (BB width=0.0041) — overrides ATR pass,nan
JPM,2025-09-03 17:00:00,LP1,long,296.922,296.8526,squeeze,Squeeze detected (BB width=0.0041) — overrides ATR pass,nan
JPM,2025-09-03 17:15:00,LP1,long,296.9177,296.8526,squeeze,Squeeze detected (BB width=0.0040) — overrides ATR pass,nan
JPM,2025-09-03 17:20:00,LP1,short,296.7536,296.8526,squeeze,Squeeze detected (BB width=0.0039) — overrides ATR pass,nan
JPM,2025-09-03 17:30:00,LP2,long,296.922,296.8526,squeeze,Squeeze detected (BB width=0.0035) — overrides ATR pass,nan
JPM,2025-09-03 17:35:00,LP1,long,296.9121,296.8526,squeeze,Squeeze detected (BB width=0.0034) — overrides ATR pass,nan
JPM,2025-09-03 17:45:00,MODEL4,long,296.7542,271.6121,squeeze,Squeeze detected (BB width=0.0034) — overrides ATR pass,nan
JPM,2025-09-03 18:00:00,LP1,short,296.8328,296.8526,squeeze,Squeeze detected (BB width=0.0022) — overrides ATR pass,nan
JPM,2025-09-03 18:20:00,LP2,long,296.8724,296.8526,squeeze,Squeeze detected (BB width=0.0010) — overrides ATR pass,nan
JPM,2025-09-03 18:30:00,LP1,long,296.9121,296.8526,squeeze,Squeeze detected (BB width=0.0010) — overrides ATR pass,nan
JPM,2025-09-22 16:30:00,MODEL4,long,309.1179,271.6121,time,Before open delay (16:30 IST < 16:35 IST),0.0
JPM,2025-11-12 16:30:00,LP1,short,318.9801,319.1969,time,Before open delay (16:30 IST < 16:35 IST),0.0
MARA,2025-08-20 16:30:00,LP2,long,15.43,15.4,time,Before open delay (16:30 IST < 16:35 IST),0.0
MARA,2025-08-20 19:40:00,MODEL4,long,15.42,15.4,squeeze,Squeeze detected (BB width=0.0023) — overrides ATR pass,nan
MARA,2025-08-25 16:30:00,LP2,short,15.325,15.4,time,Before open delay (16:30 IST < 16:35 IST),0.0
MARA,2025-10-13 18:10:00,LP1,short,20.33,20.34,squeeze,Squeeze detected (BB width=0.0041) — overrides ATR pass,nan
MARA,2025-10-13 18:15:00,LP2,long,20.3765,20.34,squeeze,Squeeze detected (BB width=0.0041) — overrides ATR pass,nan
MARA,2025-10-13 18:20:00,LP2,short,20.3318,20.34,squeeze,Squeeze detected (BB width=0.0042) — overrides ATR pass,nan
MARA,2025-10-13 18:25:00,LP1,long,20.3799,20.34,squeeze,Squeeze detected (BB width=0.0044) — overrides ATR pass,nan
MARA,2025-10-13 18:40:00,LP1,long,20.38,20.34,squeeze,Squeeze detected (BB width=0.0045) — overrides ATR pass,nan
MARA,2025-10-13 18:45:00,LP1,long,20.36,20.34,squeeze,Squeeze detected (BB width=0.0044) — overrides ATR pass,nan
MARA,2025-12-19 16:30:00,LP2,long,10.14,10.13,time,Before open delay (16:30 IST < 16:35 IST),0.0
MARA,2026-01-07 16:30:00,LP2,short,10.085,10.13,time,Before open delay (16:30 IST < 16:35 IST),0.0
META,2025-06-11 19:00:00,LP1,short,691.4979,691.5615,squeeze,Squeeze detected (BB width=0.0019) — overrides ATR pass,nan
META,2025-06-11 19:20:00,CLP,short,691.4468,691.5615,squeeze,Squeeze detected (BB width=0.0022) — overrides ATR pass,nan
META,2025-06-11 19:25:00,LP1,short,691.2971,691.5615,squeeze,Squeeze detected (BB width=0.0025) — overrides ATR pass,nan
META,2025-06-11 19:45:00,LP2,short,690.9579,691.5615,squeeze,Squeeze detected (BB width=0.0031) — overrides ATR pass,nan
META,2025-06-12 16:30:00,LP2,short,691.1973,691.5615,time,Before open delay (16:30 IST < 16:35 IST),0.0
META,2025-06-12 17:45:00,LP2,short,690.9479,691.5615,squeeze,Squeeze detected (BB width=0.0042) — overrides ATR pass,nan
META,2025-06-12 17:50:00,LP1,short,691.347,691.5615,squeeze,Squeeze detected (BB width=0.0038) — overrides ATR pass,nan
META,2025-06-12 17:55:00,LP1,short,691.347,691.5615,squeeze,Squeeze detected (BB width=0.0038) — overrides ATR pass,nan
META,2025-06-12 18:05:00,LP1,short,691.4268,691.5615,squeeze,Squeeze detected (BB width=0.0014) — overrides ATR pass,nan
META,2025-06-12 19:00:00,LP1,short,690.5189,691.5615,squeeze,Squeeze detected (BB width=0.0022) — overrides ATR pass,nan
META,2025-06-12 20:35:00,LP1,short,691.32,691.5615,squeeze,Squeeze detected (BB width=0.0026) — overrides ATR pass,nan
META,2025-06-12 20:45:00,LP1,short,691.41,691.5615,squeeze,Squeeze detected (BB width=0.0029) — overrides ATR pass,nan
META,2025-06-12 20:55:00,LP2,short,691.05,691.5615,squeeze,Squeeze detected (BB width=0.0031) — overrides ATR pass,nan
META,2025-06-12 21:10:00,LP1,short,691.37,691.5615,squeeze,Squeeze detected (BB width=0.0032) — overrides ATR pass,nan
META,2025-08-14 17:20:00,MODEL4,long,780.0319,576.3207,squeeze,Squeeze detected (BB width=0.0044) — overrides ATR pass,nan
META,2025-08-15 22:00:00,CLP,short,786.82,787.2548,squeeze,Squeeze detected (BB width=0.0030) — overrides ATR pass,nan
META,2025-08-15 22:35:00,LP2,long,787.74,787.2548,squeeze,Squeeze detected (BB width=0.0044) — overrides ATR pass,nan
META,2025-08-15 22:50:00,MODEL4,short,785.78,787.2548,squeeze,Squeeze detected (BB width=0.0047) — overrides ATR pass,nan
META,2025-08-26 17:15:00,MODEL4,short,752.9986,787.2548,squeeze,Squeeze detected (BB width=0.0047) — overrides ATR pass,nan
META,2025-09-04 16:30:00,MODEL4,long,747.7702,576.3207,time,Before open delay (16:30 IST < 16:35 IST),0.0
META,2025-10-28 16:40:00,MODEL4,short,752.1701,787.2548,squeeze,Squeeze detected (BB width=0.0035) — overrides ATR pass,nan
META,2025-10-28 16:50:00,MODEL4,short,751.7705,787.2548,squeeze,Squeeze detected (BB width=0.0034) — overrides ATR pass,nan
META,2025-10-28 17:05:00,MODEL4,short,751.9503,787.2548,squeeze,Squeeze detected (BB width=0.0029) — overrides ATR pass,nan
META,2025-10-28 17:30:00,LP1,short,752.7647,787.2548,squeeze,Squeeze detected (BB width=0.0027) — overrides ATR pass,nan
META,2025-10-28 17:45:00,LP1,short,753.0794,787.2548,squeeze,Squeeze detected (BB width=0.0026) — overrides ATR pass,nan
META,2025-11-14 16:55:00,LP1,long,609.0362,576.3207,squeeze,Squeeze detected (BB width=0.0029) — overrides ATR pass,nan
META,2025-11-14 17:00:00,LP1,long,608.7764,576.3207,squeeze,Squeeze detected (BB width=0.0028) — overrides ATR pass,nan
META,2025-11-14 17:10:00,LP1,long,609.3759,576.3207,squeeze,Squeeze detected (BB width=0.0029) — overrides ATR pass,nan
META,2026-01-30 18:05:00,LP1,short,715.565,753.3,squeeze,Squeeze detected (BB width=0.0034) — overrides ATR pass,nan
META,2026-01-30 18:25:00,LP1,short,715.01,753.3,squeeze,Squeeze detected (BB width=0.0042) — overrides ATR pass,nan
MSFT,2025-06-05 16:35:00,LP2,short,464.8041,465.6741,squeeze,Squeeze detected (BB width=0.0037) — overrides ATR pass,nan
MSFT,2025-06-05 16:45:00,LP1,short,465.0328,465.6741,squeeze,Squeeze detected (BB width=0.0040) — overrides ATR pass,nan
MSFT,2025-06-05 16:50:00,LP1,short,464.983,465.6741,squeeze,Squeeze detected (BB width=0.0041) — overrides ATR pass,nan
MSFT,2025-06-05 18:05:00,LP1,short,465.5994,465.6741,squeeze,Squeeze detected (BB width=0.0028) — overrides ATR pass,nan
MSFT,2025-06-05 19:15:00,CLP,short,465.6392,465.6741,squeeze,Squeeze detected (BB width=0.0037) — overrides ATR pass,nan
MSFT,2025-06-05 19:20:00,LP1,short,465.4801,465.6741,squeeze,Squeeze detected (BB width=0.0036) — overrides ATR pass,nan
MSFT,2025-06-05 19:30:00,LP1,short,465.2813,465.6741,squeeze,Squeeze detected (BB width=0.0032) — overrides ATR pass,nan
MSFT,2025-06-05 19:40:00,LP2,short,465.5696,465.6741,squeeze,Squeeze detected (BB width=0.0024) — overrides ATR pass,nan
MSFT,2026-01-05 17:25:00,LP1,long,471.2637,443.6755,squeeze,Squeeze detected (BB width=0.0049) — overrides ATR pass,nan
MSFT,2026-01-21 16:30:00,LP1,long,443.6867,443.6755,time,Before open delay (16:30 IST < 16:35 IST),0.0
MSFT,2026-01-21 18:05:00,LP1,long,445.6406,443.6755,squeeze,Squeeze detected (BB width=0.0042) — overrides ATR pass,nan
MSFT,2026-01-21 18:10:00,LP1,long,445.4826,443.6755,squeeze,Squeeze detected (BB width=0.0044) — overrides ATR pass,nan
MSFT,2026-01-21 19:05:00,LP1,long,445.4826,443.6755,squeeze,Squeeze detected (BB width=0.0034) — overrides ATR pass,nan
MSFT,2026-01-23 19:55:00,LP1,short,465.6366,465.6741,squeeze,Squeeze detected (BB width=0.0021) — overrides ATR pass,nan
MU,2025-09-15 17:05:00,LP1,short,157.2523,157.6719,squeeze,Squeeze detected (BB width=0.0028) — overrides ATR pass,nan
MU,2025-09-15 17:10:00,LP1,short,157.492,157.6719,squeeze,Squeeze detected (BB width=0.0026) — overrides ATR pass,nan
MU,2025-09-15 18:00:00,LP1,short,157.6519,157.6719,squeeze,Squeeze detected (BB width=0.0029) — overrides ATR pass,nan
MU,2025-09-15 18:05:00,LP1,short,157.5919,157.6719,squeeze,Squeeze detected (BB width=0.0027) — overrides ATR pass,nan
MU,2025-09-15 18:10:00,LP1,short,157.6519,157.6719,squeeze,Squeeze detected (BB width=0.0027) — overrides ATR pass,nan
MU,2025-12-30 19:15:00,LP2,short,292.2868,292.4766,squeeze,Squeeze detected (BB width=0.0026) — overrides ATR pass,nan
NVDA,2025-07-03 20:50:00,LP1,short,159.05,160.6739,squeeze,Squeeze detected (BB width=0.0049) — overrides ATR pass,nan
NVDA,2025-07-03 20:55:00,LP1,short,159.07,160.6739,squeeze,Squeeze detected (BB width=0.0044) — overrides ATR pass,nan
NVDA,2025-07-25 16:55:00,MODEL4,short,173.4497,177.9443,squeeze,Squeeze detected (BB width=0.0020) — overrides ATR pass,nan
NVDA,2025-07-31 16:30:00,LP2,short,177.2603,177.9443,time,Before open delay (16:30 IST < 16:35 IST),0.0
NVDA,2025-09-02 18:05:00,LP1,short,170.1911,200.0175,squeeze,Squeeze detected (BB width=0.0026) — overrides ATR pass,nan
NVDA,2025-12-24 21:05:00,LP1,short,188.36,196.4385,squeeze,Squeeze detected (BB width=0.0028) — overrides ATR pass,nan
NVDA,2025-12-24 21:20:00,LP1,short,188.41,196.4385,squeeze,Squeeze detected (BB width=0.0022) — overrides ATR pass,nan
NVDA,2025-12-24 21:25:00,LP1,short,188.42,196.4385,squeeze,Squeeze detected (BB width=0.0023) — overrides ATR pass,nan
NVDA,2025-12-26 18:05:00,LP1,short,190.1995,196.4385,squeeze,Squeeze detected (BB width=0.0020) — overrides ATR pass,nan
NVDA,2025-12-26 18:35:00,LP1,short,190.1792,196.4385,squeeze,Squeeze detected (BB width=0.0022) — overrides ATR pass,nan
NVDA,2026-01-27 18:20:00,LP1,short,188.92,196.4385,squeeze,Squeeze detected (BB width=0.0015) — overrides ATR pass,nan
PLTR,2025-07-10 16:45:00,MODEL4,short,142.3,156.1463,squeeze,Squeeze detected (BB width=0.0023) — overrides ATR pass,nan
PLTR,2025-07-29 16:30:00,LP1,long,156.24,156.1463,time,Before open delay (16:30 IST < 16:35 IST),0.0
SNOW,2025-07-31 16:30:00,LP2,short,224.0,225.85,time,Before open delay (16:30 IST < 16:35 IST),0.0
SNOW,2025-09-03 16:30:00,MODEL4,short,221.98,225.85,time,Before open delay (16:30 IST < 16:35 IST),0.0
TSLA,2025-09-19 18:05:00,LP1,short,425.9,428.835,squeeze,Squeeze detected (BB width=0.0027) — overrides ATR pass,nan
