Datetime,Open,High,Low,Close,Volume
2024-11-04 16:30,409.86,410.22,406.41,406.58,1392995
2024-11-04 16:35,406.52,407.57,405.58,406.09,537341
2024-11-04 16:40,406.03,409.38,405.99,408.76,357764
2024-11-04 16:45,408.74,409.31,408.54,409.27,284633
2024-11-04 16:50,409.28,409.28,408.4,408.5,158186
2024-11-04 16:55,408.55,409.24,408.43,409.1,164036
2024-11-04 17:00,409.03,409.72,408.8,408.98,228773
2024-11-04 17:05,409.01,409.2,408.55,408.93,174011
2024-11-04 17:10,408.88,409.1,408.69,409.01,152718
2024-11-04 17:15,408.99,409.9,408.86,409.55,140002
2024-11-04 17:20,409.51,410.2,409.44,410.02,151232
2024-11-04 17:25,410.05,410.22,409.51,409.77,104715
2024-11-04 17:30,409.78,410.25,409.42,410.11,122298
2024-11-04 17:35,410.11,410.19,409.6,409.69,416840
2024-11-04 17:40,409.73,410.37,409.69,410.15,96420
2024-11-04 17:45,410.15,410.38,409.5,410.37,124071
2024-11-04 17:50,410.41,410.41,409.88,410.04,114826
2024-11-04 17:55,410.0,410.03,409.65,409.67,96723
2024-11-04 18:00,409.7,409.86,409.16,409.37,195217
2024-11-04 18:05,409.36,409.53,408.97,408.97,131257
2024-11-04 18:10,408.96,409.28,408.87,409.01,123340
2024-11-04 18:15,409.03,409.08,408.53,408.7,142316
2024-11-04 18:20,408.7,408.79,408.11,408.14,135929
2024-11-04 18:25,408.14,408.46,408.09,408.09,165706
2024-11-04 18:30,408.07,408.24,407.8,407.95,164153
2024-11-04 18:35,407.95,408.14,407.58,407.67,118099
2024-11-04 18:40,407.64,407.7,407.05,407.28,189240
2024-11-04 18:45,407.24,407.27,406.7,406.8,168171
2024-11-04 18:50,406.75,406.95,406.33,406.33,138035
2024-11-04 18:55,406.32,406.65,406.11,406.62,145133
2024-11-04 19:00,406.65,406.99,406.45,406.56,132167
2024-11-04 19:05,406.6,406.7,405.95,406.05,150658
2024-11-04 19:10,405.97,406.65,405.87,406.6,137360
2024-11-04 19:15,406.58,406.98,406.51,406.77,90623
2024-11-04 19:20,406.77,407.38,406.74,406.85,137161
2024-11-04 19:25,406.87,407.32,406.82,407.08,90331
2024-11-04 19:30,407.12,407.42,406.92,407.25,88489
2024-11-04 19:35,407.29,407.48,406.94,406.98,78012
2024-11-04 19:40,406.98,407.03,406.74,406.99,83260
2024-11-04 19:45,406.98,407.11,406.8,406.99,108567
2024-11-04 19:50,407.01,407.12,406.7,406.96,125401
2024-11-04 19:55,407.0,407.39,406.99,407.19,104884
2024-11-04 20:00,407.11,407.35,406.92,407.09,89970
2024-11-04 20:05,407.2,407.33,406.57,406.78,150784
2024-11-04 20:10,406.8,407.59,406.75,407.45,161775
2024-11-04 20:15,407.43,407.82,407.41,407.5,116781
2024-11-04 20:20,407.46,408.08,407.46,407.94,125863
2024-11-04 20:25,407.99,408.03,407.53,407.57,76070
2024-11-04 20:30,407.58,407.68,407.42,407.61,72642
2024-11-04 20:35,407.6,407.88,407.5,407.71,73474
2024-11-04 20:40,407.74,407.86,407.62,407.79,70533
2024-11-04 20:45,407.8,408.23,407.79,407.97,91050
2024-11-04 20:50,407.95,408.0,407.81,407.83,49470
2024-11-04 20:55,407.77,407.83,407.61,407.76,111518
2024-11-04 21:00,407.76,408.03,407.76,407.96,138127
2024-11-04 21:05,407.95,408.34,407.92,407.99,105183
2024-11-04 21:10,407.96,408.23,407.9,408.21,73619
2024-11-04 21:15,408.26,408.4,408.11,408.15,83653
2024-11-04 21:20,408.14,408.22,408.01,408.01,67804
2024-11-04 21:25,408.04,408.27,407.88,407.88,74918
2024-11-04 21:30,407.87,408.34,407.78,408.08,90003
2024-11-04 21:35,408.08,408.32,407.93,408.2,109576
2024-11-04 21:40,408.22,408.33,408.03,408.17,73568
2024-11-04 21:45,408.14,408.25,407.93,408.06,89268
2024-11-04 21:50,408.05,408.36,408.01,408.09,67847
2024-11-04 21:55,408.06,408.31,407.93,408.12,78258
2024-11-04 22:00,408.11,408.2,407.85,407.86,77640
2024-11-04 22:05,407.88,408.07,407.8,407.8,79528
2024-11-04 22:10,407.82,407.87,407.46,407.47,97797
2024-11-04 22:15,407.46,407.77,407.38,407.66,108518
2024-11-04 22:20,407.68,407.78,407.43,407.7,151480
2024-11-04 22:25,407.74,407.9,407.44,407.47,97457
2024-11-04 22:30,407.47,407.54,407.08,407.31,156546
2024-11-04 22:35,407.3,407.36,406.93,407.11,148763
2024-11-04 22:40,407.11,407.76,407.04,407.7,204798
2024-11-04 22:45,407.73,408.36,407.63,408.31,254727
2024-11-04 22:50,408.39,408.79,407.97,408.61,341533
2024-11-04 22:55,408.68,408.83,408.29,408.66,969997
2024-11-05 16:30,408.33,411.38,408.08,410.14,922991
2024-11-05 16:35,410.14,412.41,409.83,411.8,409165
2024-11-05 16:40,411.76,412.01,411.0,411.33,221896
2024-11-05 16:45,411.34,412.47,411.0,412.05,375091
2024-11-05 16:50,412.07,412.12,411.66,411.9,153975
2024-11-05 16:55,411.91,412.9,411.79,412.88,346998
2024-11-05 17:00,412.89,413.53,412.51,412.71,300626
2024-11-05 17:05,412.71,412.98,412.23,412.23,249635
2024-11-05 17:10,412.27,412.54,411.91,412.33,195298
2024-11-05 17:15,412.35,413.15,412.18,412.88,288842
