Datetime,Open,High,Low,Close,Volume
2024-11-04 16:30,564.83,565.65,557.89,558.71,1016270
2024-11-04 16:35,558.53,561.86,558.52,560.32,350300
2024-11-04 16:40,560.02,562.6,559.72,562.11,248856
2024-11-04 16:45,562.26,564.5,562.19,563.79,225708
2024-11-04 16:50,563.54,563.7,562.12,563.06,154998
2024-11-04 16:55,563.01,563.85,562.2,562.37,127128
2024-11-04 17:00,562.38,563.78,562.22,563.67,139667
2024-11-04 17:05,563.68,565.18,563.04,564.89,159940
2024-11-04 17:10,564.76,565.2,563.34,563.6,120580
2024-11-04 17:15,563.69,564.97,563.55,564.78,127361
2024-11-04 17:20,564.8,566.6,564.55,566.35,155752
2024-11-04 17:25,566.35,566.5,565.56,566.08,119210
2024-11-04 17:30,566.23,566.33,565.5,565.83,114940
2024-11-04 17:35,565.79,566.05,564.84,564.98,179322
2024-11-04 17:40,564.98,566.96,564.87,566.88,122489
2024-11-04 17:45,566.81,568.17,566.48,567.69,138444
2024-11-04 17:50,567.7,567.78,567.01,567.01,95979
2024-11-04 17:55,567.01,567.78,566.93,567.69,93961
2024-11-04 18:00,567.77,568.29,567.35,567.87,95459
2024-11-04 18:05,567.91,567.91,567.03,567.33,93312
2024-11-04 18:10,567.27,568.69,567.27,567.89,118277
2024-11-04 18:15,567.95,568.22,566.35,566.53,131353
2024-11-04 18:20,566.54,566.77,565.72,565.73,125764
2024-11-04 18:25,565.86,567.48,565.84,567.36,91214
2024-11-04 18:30,567.26,567.39,564.3,564.35,87694
2024-11-04 18:35,564.32,564.71,563.2,563.25,116288
2024-11-04 18:40,563.18,563.71,562.71,563.0,86320
2024-11-04 18:45,563.01,563.25,561.91,562.26,105020
2024-11-04 18:50,562.09,562.45,561.71,561.97,84331
2024-11-04 18:55,561.98,562.19,561.19,561.91,99381
2024-11-04 19:00,561.93,562.25,560.5,560.64,105930
2024-11-04 19:05,560.6,560.75,559.5,559.7,191260
2024-11-04 19:10,559.59,560.93,559.51,560.12,127365
2024-11-04 19:15,560.26,560.99,560.18,560.24,106031
2024-11-04 19:20,560.28,562.26,560.28,562.07,167390
2024-11-04 19:25,561.75,562.75,561.75,562.42,142382
2024-11-04 19:30,562.48,562.67,561.94,562.29,61252
2024-11-04 19:35,562.38,563.05,562.23,562.39,79499
2024-11-04 19:40,562.44,563.17,562.32,563.16,58131
2024-11-04 19:45,563.23,563.94,563.17,563.91,66246
2024-11-04 19:50,563.91,564.19,563.52,563.7,82900
2024-11-04 19:55,563.67,563.85,563.29,563.29,44228
2024-11-04 20:00,563.49,564.17,563.04,563.35,57379
2024-11-04 20:05,563.35,564.15,562.49,563.15,82502
2024-11-04 20:10,563.45,564.82,563.45,564.21,104399
2024-11-04 20:15,564.2,564.3,563.5,563.63,70412
2024-11-04 20:20,563.58,564.84,563.2,564.48,73784
2024-11-04 20:25,564.38,564.51,563.5,563.65,56310
2024-11-04 20:30,563.85,564.18,563.65,564.14,45124
2024-11-04 20:35,564.04,564.69,563.65,564.45,87598
2024-11-04 20:40,564.48,564.49,563.9,564.11,54339
2024-11-04 20:45,564.16,564.85,564.08,564.73,80696
2024-11-04 20:50,564.81,564.93,564.36,564.61,61802
2024-11-04 20:55,564.61,564.69,564.07,564.09,78776
2024-11-04 21:00,564.19,564.79,564.12,564.57,62538
2024-11-04 21:05,564.57,564.71,563.47,563.58,86369
2024-11-04 21:10,563.59,564.51,563.32,564.41,71181
2024-11-04 21:15,564.46,564.64,563.93,564.03,53341
2024-11-04 21:20,563.91,564.26,563.68,564.13,58480
2024-11-04 21:25,564.06,564.17,563.5,563.81,80692
2024-11-04 21:30,563.78,564.18,563.43,563.81,65306
2024-11-04 21:35,563.8,564.38,563.31,564.36,89898
2024-11-04 21:40,564.27,564.36,563.12,563.28,43057
2024-11-04 21:45,563.24,563.47,562.07,562.59,132008
2024-11-04 21:50,562.61,563.02,561.85,562.0,81214
2024-11-04 21:55,561.89,562.75,561.37,561.92,139772
2024-11-04 22:00,561.87,562.49,561.65,561.9,69836
2024-11-04 22:05,561.91,562.07,561.33,561.59,102410
2024-11-04 22:10,561.48,561.56,560.83,561.14,134498
2024-11-04 22:15,561.02,561.43,560.8,561.22,115257
2024-11-04 22:20,561.18,561.8,560.82,561.5,111842
2024-11-04 22:25,561.52,561.75,561.0,561.04,103218
2024-11-04 22:30,561.02,561.32,560.64,560.74,91048
2024-11-04 22:35,560.73,560.9,559.57,560.0,187294
2024-11-04 22:40,559.97,561.14,559.81,560.38,169066
2024-11-04 22:45,560.36,560.74,559.9,560.47,142705
