Datetime,Open,High,Low,Close,Volume
2024-11-04 16:30,137.23,137.75,136.55,136.56,17135628
2024-11-04 16:35,136.56,136.8,135.57,136.61,7138930
2024-11-04 16:40,136.61,137.97,136.55,137.86,6005810
2024-11-04 16:45,137.86,138.0,137.39,137.83,4956815
2024-11-04 16:50,137.85,137.93,137.04,137.44,3864334
2024-11-04 16:55,137.45,137.65,136.96,137.37,3528785
2024-11-04 17:00,137.36,137.42,136.72,136.88,3906904
2024-11-04 17:05,136.93,137.37,136.82,137.09,2558355
2024-11-04 17:10,137.09,137.25,136.68,136.85,2706520
2024-11-04 17:15,136.81,137.51,136.54,137.43,3424829
2024-11-04 17:20,137.43,137.84,136.94,137.79,3189953
2024-11-04 17:25,137.77,137.84,137.45,137.82,2364477
2024-11-04 17:30,137.81,137.9,137.4,137.56,2324698
2024-11-04 17:35,137.56,137.75,137.23,137.28,1717701
2024-11-04 17:40,137.27,137.62,137.21,137.5,1650270
2024-11-04 17:45,137.49,137.75,137.37,137.72,1875067
2024-11-04 17:50,137.75,137.93,137.59,137.78,1613142
2024-11-04 17:55,137.78,137.92,137.67,137.72,1604104
2024-11-04 18:00,137.72,138.2,137.7,138.11,3176468
2024-11-04 18:05,138.12,138.39,138.05,138.37,2369472
2024-11-04 18:10,138.37,138.96,138.32,138.79,3639101
2024-11-04 18:15,138.79,138.83,138.42,138.57,2510308
2024-11-04 18:20,138.57,138.69,138.26,138.3,1840571
2024-11-04 18:25,138.3,138.64,138.27,138.61,1582187
2024-11-04 18:30,138.61,138.73,138.32,138.45,1736538
2024-11-04 18:35,138.44,138.56,138.02,138.02,1856486
2024-11-04 18:40,138.02,138.08,137.81,138.05,2447414
2024-11-04 18:45,138.07,138.1,137.73,137.82,1735342
2024-11-04 18:50,137.82,137.89,137.63,137.71,1393569
2024-11-04 18:55,137.7,137.86,137.56,137.81,1845523
2024-11-04 19:00,137.84,137.99,137.51,137.58,2137097
2024-11-04 19:05,137.57,137.58,137.15,137.24,2471455
2024-11-04 19:10,137.24,137.6,137.22,137.47,1663548
2024-11-04 19:15,137.48,137.64,137.03,137.16,1882988
2024-11-04 19:20,137.16,137.63,137.12,137.61,1692828
2024-11-04 19:25,137.61,137.77,137.56,137.75,1441034
2024-11-04 19:30,137.76,137.79,137.52,137.75,1547031
2024-11-04 19:35,137.75,137.91,137.64,137.7,1508133
2024-11-04 19:40,137.72,137.85,137.6,137.81,1007458
2024-11-04 19:45,137.82,138.04,137.74,138.01,1418223
2024-11-04 19:50,138.01,138.08,137.88,137.99,1217075
2024-11-04 19:55,137.99,138.04,137.76,137.78,984558
2024-11-04 20:00,137.77,137.99,137.67,137.74,1064984
2024-11-04 20:05,137.75,137.78,137.32,137.46,1606840
2024-11-04 20:10,137.47,137.89,137.42,137.77,1477856
2024-11-04 20:15,137.77,137.92,137.66,137.74,1531216
2024-11-04 20:20,137.73,138.07,137.64,137.96,1514466
2024-11-04 20:25,137.96,137.99,137.68,137.77,927785
2024-11-04 20:30,137.76,137.84,137.65,137.81,679471
2024-11-04 20:35,137.8,137.97,137.71,137.95,962177
2024-11-04 20:40,137.94,138.15,137.87,138.14,1163952
2024-11-04 20:45,138.15,138.27,138.11,138.25,1352574
2024-11-04 20:50,138.25,138.29,138.07,138.09,969961
2024-11-04 20:55,138.09,138.23,138.02,138.13,896904
2024-11-04 21:00,138.13,138.24,138.12,138.18,807670
2024-11-04 21:05,138.18,138.39,138.17,138.22,1290204
2024-11-04 21:10,138.21,138.28,138.1,138.21,843951
2024-11-04 21:15,138.21,138.25,138.15,138.21,638865
2024-11-04 21:20,138.2,138.3,138.08,138.1,721367
2024-11-04 21:25,138.1,138.18,137.81,137.88,1222917
2024-11-04 21:30,137.87,138.09,137.76,138.06,1216290
2024-11-04 21:35,138.04,138.13,137.93,138.1,1703471
2024-11-04 21:40,138.1,138.15,137.94,137.96,1407639
2024-11-04 21:45,137.96,137.98,137.72,137.86,1263304
2024-11-04 21:50,137.86,137.97,137.76,137.76,866217
2024-11-04 21:55,137.76,137.94,137.74,137.78,953042
2024-11-04 22:00,137.79,137.79,137.61,137.63,931715
2024-11-04 22:05,137.61,137.85,137.59,137.71,1303681
2024-11-04 22:10,137.72,137.73,137.52,137.55,1099002
2024-11-04 22:15,137.54,137.69,137.49,137.68,1329002
2024-11-04 22:20,137.69,137.74,137.55,137.71,1000208
2024-11-04 22:25,137.71,137.78,137.49,137.5,1150445
2024-11-04 22:30,137.5,137.55,137.07,137.07,1950172
2024-11-04 22:35,137.07,137.18,136.82,136.88,2463764
2024-11-04 22:40,136.89,137.14,136.88,136.93,2079010
2024-11-04 22:45,136.93,136.96,136.6,136.74,2215277
2024-11-04 22:50,136.75,136.78,136.24,136.5,3323600
2024-11-04 22:55,136.51,136.54,136.0,136.08,6069028
2024-11-05 16:30,137.43,138.48,137.33,138.16,11260795
2024-11-05 16:35,138.14,138.99,138.01,138.7,5131966
2024-11-05 16:40,138.69,138.79,138.11,138.18,3442418
2024-11-05 16:45,138.17,138.57,137.86,138.51,3985871
2024-11-05 16:50,138.53,138.76,138.31,138.65,2762541
2024-11-05 16:55,138.66,138.91,138.51,138.77,2849296
2024-11-05 17:00,138.82,139.35,138.78,139.13,4941116
2024-11-05 17:05,139.14,139.3,138.9,139.1,2519694
2024-11-05 17:10,139.09,139.1,138.63,138.78,2422229
2024-11-05 17:15,138.79,139.09,138.72,138.95,1922810
2024-11-05 17:20,138.97,139.23,138.86,139.1,1679061
2024-11-05 17:25,139.1,139.22,138.64,138.77,1872598
2024-11-05 17:30,138.78,139.09,138.73,138.89,1676048
2024-11-05 17:35,138.9,139.15,138.81,139.08,1660261
2024-11-05 17:40,139.08,139.3,138.99,139.3,1802721
2024-11-05 17:45,139.3,139.48,139.14,139.45,1997498
2024-11-05 17:50,139.46,139.47,139.05,139.18,1623631
2024-11-05 17:55,139.18,139.18,138.94,139.09,1566095
2024-11-05 18:00,139.06,139.36,138.88,139.32,1540273
2024-11-05 18:05,139.32,139.46,139.17,139.42,1478360
2024-11-05 18:10,139.42,139.46,139.19,139.4,1427979
2024-11-05 18:15,139.4,139.4,139.31,139.38,867336
2024-11-05 18:20,139.39,139.73,139.35,139.71,2208471
2024-11-05 18:25,139.71,139.72,139.55,139.65,998355
2024-11-05 18:30,139.65,139.92,139.64,139.89,1906962
2024-11-05 18:35,139.88,139.9,139.76,139.85,1193529
2024-11-05 18:40,139.86,139.87,139.76,139.81,947589
2024-11-05 18:45,139.82,139.99,139.78,139.94,1879711
2024-11-05 18:50,139.95,140.19,139.83,140.18,3323827
2024-11-05 18:55,140.19,140.37,140.18,140.37,2218773
2024-11-05 19:00,140.37,140.37,139.91,139.99,2106905
2024-11-05 19:05,140.0,140.04,139.88,139.9,1055378
2024-11-05 19:10,139.91,140.03,139.73,140.0,2315743
2024-11-05 19:15,140.0,140.06,139.9,139.98,1437426
2024-11-05 19:20,139.98,140.0,139.74,139.88,1280804
2024-11-05 19:25,139.88,139.89,139.62,139.69,1109647
2024-11-05 19:30,139.7,139.79,139.52,139.53,1587279
2024-11-05 19:35,139.53,139.63,139.35,139.45,1802299
2024-11-05 19:40,139.45,139.59,139.4,139.55,981106
2024-11-05 19:45,139.55,139.93,139.54,139.92,1479933
2024-11-05 19:50,139.93,139.93,139.71,139.75,857621
2024-11-05 19:55,139.75,139.79,139.48,139.66,1296783
2024-11-05 20:00,139.67,139.86,139.59,139.81,988626
2024-11-05 20:05,139.8,139.97,139.74,139.96,898755
2024-11-05 20:10,139.96,139.97,139.66,139.7,1148696
2024-11-05 20:15,139.71,139.94,139.7,139.84,899287
2024-11-05 20:20,139.83,139.87,139.65,139.74,874920
2024-11-05 20:25,139.73,139.76,139.46,139.56,1277020
2024-11-05 20:30,139.57,139.74,139.52,139.59,1019448
2024-11-05 20:35,139.59,139.64,139.08,139.27,1977568
2024-11-05 20:40,139.27,139.43,139.13,139.29,1677059
2024-11-05 20:45,139.3,139.42,139.18,139.29,894128
2024-11-05 20:50,139.3,139.34,139.16,139.26,907785
2024-11-05 20:55,139.25,139.32,139.19,139.27,791785
2024-11-05 21:00,139.27,139.61,139.27,139.52,1358523
2024-11-05 21:05,139.51,139.7,139.44,139.69,970076
2024-11-05 21:10,139.7,139.8,139.65,139.76,1074800
2024-11-05 21:15,139.75,139.76,139.57,139.75,936763
2024-11-05 21:20,139.75,139.77,139.6,139.75,689425
2024-11-05 21:25,139.75,140.0,139.73,139.82,1839910
2024-11-05 21:30,139.82,139.9,139.76,139.84,811935
2024-11-05 21:35,139.85,139.95,139.8,139.88,963940
2024-11-05 21:40,139.88,139.95,139.82,139.89,800771
2024-11-05 21:45,139.88,139.92,139.71,139.75,884579
2024-11-05 21:50,139.74,139.74,139.4,139.48,1427564
2024-11-05 21:55,139.48,139.55,139.29,139.43,1527406
2024-11-05 22:00,139.43,139.46,139.25,139.33,1256986
2024-11-05 22:05,139.33,139.66,139.33,139.63,1081345
2024-11-05 22:10,139.64,139.72,139.57,139.66,1087103
2024-11-05 22:15,139.67,139.83,139.58,139.82,1005787
2024-11-05 22:20,139.82,139.82,139.61,139.64,1048728
2024-11-05 22:25,139.63,139.88,139.56,139.87,1066191
