trading_day,ticker,am_return,entry_price,exit_price,pm_return,win,is_stress,vix,median_am,spy_am
2025-04-16,PLTR,-2.513502285002079,93.86,90.67,-3.398678883443424,False,True,32.64,0.4402083922297059,-0.04939211474150498
2025-04-16,MSFT,-1.0323741959393222,373.87,366.6,-1.9445261721988878,False,True,32.64,0.4402083922297059,-0.04939211474150498
2025-04-17,MU,-4.31009957325747,67.27,68.43,1.724394232198619,True,False,29.65,-0.8410695866063654,-0.0322612514225574
2025-04-17,NVDA,-3.9931054294742903,100.26,101.42,1.1569918212647083,True,False,29.65,-0.8410695866063654,-0.0322612514225574
2025-04-21,SNOW,-4.161971830985913,136.09,136.31,0.16165772650451823,True,True,33.82,-1.8675042832666946,0.04090104089416052
2025-04-21,NVDA,-2.9772151898734154,95.81,95.76,-0.052186619350795486,False,True,33.82,-1.8675042832666946,0.04090104089416052
2025-04-22,BA,-0.7261538461538504,161.32,161.64,0.19836350111579046,True,False,30.57,1.3200431034482814,1.8472821353190338
2025-04-22,AMD,-0.23223409196470368,85.92,85.39,-0.6168528864059604,False,False,30.57,1.3200431034482814,1.8472821353190338
2025-04-23,COST,-1.9785463699689672,969.54,967.88,-0.1712152154629998,False,False,28.45,-0.539656582174969,-0.34175837261132297
2025-04-23,MARA,-1.9178082191780779,14.32,14.19,-0.9078212290502848,False,False,28.45,-0.539656582174969,-0.34175837261132297
2025-04-24,TXN,-2.0744547505640525,156.25,155.97,-0.17920000000000075,False,False,26.47,1.759133964817328,0.2190579090925415
2025-04-24,COST,-0.2354642156356473,966.02,967.94,0.198753648992782,True,False,26.47,1.759133964817328,0.2190579090925415
2025-04-25,GOOGL,-1.8466771959664632,161.58,161.35,-0.14234434954822267,False,False,24.84,0.28895184135976826,0.058086503842567035
2025-04-25,META,-1.024616456183447,539.98,545.9,1.0963369013667097,True,False,24.84,0.28895184135976826,0.058086503842567035
2025-04-28,MARA,-4.444444444444448,13.76,13.94,1.3081395348837188,True,False,25.15,-1.349602514327979,-0.03088981739626421
2025-04-28,TSLA,-4.322098415115236,276.49,285.13,3.1248869760208278,True,False,25.15,-1.349602514327979,-0.03088981739626421
2025-04-29,MU,-1.6197454685692312,76.53,77.12,0.7709395008493446,True,False,24.17,0.27215225510990176,-0.22044374107570486
2025-04-29,TSLA,-0.6830122591943919,283.55,288.12,1.6117086933521403,True,False,24.17,0.27215225510990176,-0.22044374107570486
2025-04-30,MARA,-2.8158844765342876,13.46,13.28,-1.337295690936118,False,True,24.7,0.6310412180097258,0.16489767611970502
2025-04-30,BIDU,-1.371571072319195,87.01,87.52,0.5861395241926111,True,True,24.7,0.6310412180097258,0.16489767611970502
2025-05-01,META,-2.8573846804909007,573.87,576.89,0.5262515900813741,True,False,24.6,0.0,-0.17029433311660122
2025-05-01,PLTR,-1.2912362545818155,118.49,117.94,-0.4641741919149272,False,False,24.6,0.0,-0.17029433311660122
2025-05-02,BIDU,-1.1351113070310792,89.71,90.31,0.6688217590012357,True,False,22.68,0.54878048780487,-0.051145398986575545
2025-05-02,BABA,-1.0009686793671253,122.64,124.05,1.149706457925633,True,False,22.68,0.54878048780487,-0.051145398986575545
2025-05-05,MARA,-7.516105941302796,12.92,13.26,2.63157894736842,True,False,23.64,0.5846917080085142,0.005322404185512547
2025-05-05,TSLA,-2.8147731665319573,276.56,281.77,1.883858837142023,True,False,23.64,0.5846917080085142,0.005322404185512547
2025-05-06,PLTR,-4.950758583976576,107.13,109.33,2.0535797629048846,True,False,24.76,0.6740914419695311,1.1524417867338212
2025-05-06,META,-0.36366711772667304,589.05,588.47,-0.09846362787538022,False,False,24.76,0.6740914419695311,1.1524417867338212
2025-05-07,GOOGL,-7.999755546049016,150.54,149.43,-0.7373455559983959,False,False,23.55,0.2364066193853345,0.0214041750372126
2025-05-07,BIDU,-3.6301065719360524,86.81,86.45,-0.41469876742310724,False,False,23.55,0.2364066193853345,0.0214041750372126
2025-05-08,COST,-0.6479866835764073,1002.74,1006.75,0.39990426232123893,True,False,22.48,0.8228780413470841,0.007089143931393736
2025-05-08,GOOGL,-0.26525198938991823,154.16,155.28,0.72651790347691,True,False,22.48,0.8228780413470841,0.007089143931393736
2025-05-09,PLTR,-1.386904261578554,117.32,117.29,-0.02557108762358245,False,False,21.9,-0.3024825043403652,0.12759500223711184
2025-05-09,SNOW,-0.971428571428565,173.3,173.9,0.34622042700519,True,False,21.9,-0.3024825043403652,0.12759500223711184
2025-05-12,MARA,-2.5547445255474552,16.02,15.9,-0.7490636704119802,False,False,18.39,-0.767418889142177,-0.12176214157447598
2025-05-12,PLTR,-2.0284815366782603,118.33,118.04,-0.24507732612185587,False,False,18.39,-0.767418889142177,-0.12176214157447598
2025-05-13,MARA,-1.7780502759043482,16.02,16.37,2.184769038701632,True,False,18.22,1.471395629735372,0.037680102635700326
2025-05-13,COST,-0.7667161961367022,1001.76,997.85,-0.3903130490336975,False,False,18.22,1.471395629735372,0.037680102635700326
2025-05-14,MARA,-2.2031823745410004,15.98,16.05,0.43804755944931345,True,False,18.62,-0.023609405987350725,-0.12682935373181026
2025-05-14,AMD,-1.6523408161562245,117.85,117.3,-0.4666949512091618,False,False,18.62,-0.023609405987350725,-0.12682935373181026
2025-05-15,COIN,-1.7387914230019526,252.04,242.04,-3.967624186637042,False,True,17.83,0.17874432114394925,-0.07285520630173938
2025-05-15,BABA,-1.555072113447742,122.18,121.07,-0.9084956621378405,False,True,17.83,0.17874432114394925,-0.07285520630173938
2025-05-16,TXN,-1.1943363597059986,182.83,184.1,0.694634359787771,True,False,17.24,-0.4917449156690927,-0.8803208476615292
2025-05-16,AVGO,-1.1778461005499496,228.21,226.91,-0.5696507602646734,False,False,17.24,-0.4917449156690927,-0.8803208476615292
2025-05-19,AMD,-0.5825073900191287,114.35,114.28,-0.06121556624398179,False,True,18.14,1.2495497741944397,0.08397844666349305
2025-05-19,AAPL,-0.13025858741799026,207.01,207.64,0.30433312400366913,True,True,18.14,1.2495497741944397,0.08397844666349305
2025-05-20,MARA,-1.2939001848428888,16.02,16.11,0.5617977528089879,True,False,18.09,0.12075674225144695,-0.15861252928349848
2025-05-20,COIN,-1.0636692818346383,262.3,260.61,-0.644300419367136,False,False,18.09,0.12075674225144695,-0.15861252928349848
2025-05-21,BIDU,-4.431006047278726,86.92,85.79,-1.3000460193281125,False,False,20.87,0.7699874495437677,0.046343879898543903
2025-05-21,BABA,-0.9892159247547222,122.11,121.07,-0.8516910981901614,False,False,20.87,0.7699874495437677,0.046343879898543903
2025-05-22,MARA,-3.834631515877774,16.05,15.84,-1.3084112149532763,False,False,20.28,0.6517552955117727,-0.07632861276077457
2025-05-22,TXN,-2.321870701513067,177.53,177.56,0.016898552357348693,True,False,20.28,0.6517552955117727,-0.07632861276077457
2025-05-23,MARA,-2.7278775781769804,14.62,14.92,2.0519835841313316,True,True,22.29,0.5308509001384811,-0.006900029377408959
2025-05-23,TXN,-1.2947228483902553,170.77,172.86,1.223868360953331,True,True,22.29,0.5308509001384811,-0.006900029377408959
2025-05-27,PLTR,-1.5928087052515347,124.8,122.83,-1.5785256410256403,False,False,18.96,0.8283313325330105,0.008545942800849924
2025-05-27,BA,-0.9203054630898744,202.4,201.2,-0.5928853754940795,False,False,18.96,0.8283313325330105,0.008545942800849924
2025-05-28,MARA,-7.112201103617403,15.15,15.0,-0.9900990099009923,False,False,19.31,-0.39118593711314287,0.5161815853444132
2025-05-28,COIN,-3.936770794128709,255.24,258.21,1.1636107193229783,True,False,19.31,-0.39118593711314287,0.5161815853444132
2025-05-29,COIN,-3.412956091527536,249.89,247.72,-0.8683820881187674,False,False,19.18,-1.5363714127572636,-0.20342806295001914
2025-05-29,MARA,-2.6955950032873117,14.8,14.56,-1.621621621621623,False,False,19.18,-1.5363714127572636,-0.20342806295001914
2025-05-30,NVDA,-2.3938279616410654,135.37,135.06,-0.22900199453350245,False,True,18.57,-0.24652847655462903,-0.1680071516881702
2025-05-30,MU,-1.8362023995826717,94.09,95.0,0.9671591029864985,True,True,18.57,-0.24652847655462903,-0.1680071516881702
2025-06-02,TSLA,-2.0553129548762743,336.44,341.79,1.5901795268101364,True,False,18.36,0.4966800857426614,-0.16522460751502713
2025-06-02,BA,-0.7583657218693689,209.38,211.48,1.0029611233164555,True,False,18.36,0.4966800857426614,-0.16522460751502713
2025-06-03,PLTR,-1.2098895318253442,131.46,134.27,2.137532329225621,True,False,17.69,0.7500000000000017,0.12424716328840921
2025-06-03,META,-0.6552825626175627,665.55,666.95,0.2103523401697981,True,False,17.69,0.7500000000000017,0.12424716328840921
2025-06-04,TSLA,-3.1816864676905294,334.12,334.58,0.1376750867951573,True,False,17.61,0.2175095160413257,-0.03842221785904893
2025-06-04,PLTR,-2.5527108433735046,129.41,130.49,0.8345568348659398,True,False,17.61,0.2175095160413257,-0.03842221785904893
2025-06-05,COST,-3.0001051997360553,1014.26,1006.45,-0.7700195216216695,False,False,18.48,0.18226600985221897,-0.018352865215634662
2025-06-05,IBIT,-1.2136325852036522,59.42,58.12,-2.1878155503197645,False,False,18.48,0.18226600985221897,-0.018352865215634662
2025-06-06,AMD,-1.2661454792658133,116.19,116.4,0.18073844564937427,True,False,16.77,0.14764095431689261,-0.013345126857798041
2025-06-06,COST,-0.6985576260847343,1009.28,1009.43,0.014862079898539281,True,False,16.77,0.14764095431689261,-0.013345126857798041
2025-06-09,MARA,-3.822441430332918,15.6,16.18,3.7179487179487185,True,False,17.16,0.17994438082774322,0.061891684503854905
2025-06-09,V,-0.9873252461513496,364.03,365.28,0.34337829299782985,True,False,17.16,0.17994438082774322,0.061891684503854905
2025-06-10,COIN,-1.4639987639060537,255.09,256.2,0.43514053863341773,True,False,16.95,-0.06127450980393114,0.08614182868758702
2025-06-10,SNOW,-1.1567022086824097,207.65,208.36,0.3419215025282967,True,False,16.95,-0.06127450980393114,0.08614182868758702
2025-06-11,AMD,-2.1054323368691774,121.82,120.55,-1.0425217534066622,False,False,17.26,-0.24542458453123223,-0.2278380479147338
2025-06-11,TSLA,-1.3636363636363644,329.84,323.54,-1.910016977928679,False,False,17.26,-0.24542458453123223,-0.2278380479147338
2025-06-12,BABA,-1.1317222600408425,116.19,116.7,0.4389362251484681,True,True,18.02,0.3516059396873123,-0.11027978917540501
2025-06-12,COIN,-0.8356319974038626,244.46,242.58,-0.769041970056449,False,True,18.02,0.3516059396873123,-0.11027978917540501
2025-06-13,V,-2.2173997718610097,351.46,349.76,-0.48369657998064897,False,True,20.82,0.7327858496525623,0.03351555162138108
2025-06-13,MARA,-1.4973958333333246,15.13,14.88,-1.652346331791143,False,True,20.82,0.7327858496525623,0.03351555162138108
2025-06-16,MARA,-1.3054830287206336,15.12,15.44,2.1164021164021185,True,False,19.11,1.0088711080187829,-0.3483392438399836
2025-06-16,SNOW,-0.5135276496600316,209.23,208.93,-0.14338288008410982,False,False,19.11,1.0088711080187829,-0.3483392438399836
2025-06-17,MARA,-2.513227513227507,14.74,14.62,-0.8141112618724626,False,False,21.6,0.2753406091732577,-0.29457422966728886
2025-06-17,TSLA,-2.272378791131273,318.68,317.7,-0.30751851386971824,False,False,21.6,0.2753406091732577,-0.29457422966728886
2025-06-18,V,-2.762865735405728,345.96,338.11,-2.269048444906916,False,False,20.14,0.39983262820214105,-0.14885677390270416
2025-06-18,GOOGL,-0.5121493199795011,174.83,175.03,0.11439684264713643,True,False,20.14,0.39983262820214105,-0.14885677390270416
2025-06-20,GOOGL,-3.1035872632003145,168.28,167.12,-0.6893273116234827,False,False,20.62,-0.9552186486723367,0.07733261647654863
2025-06-20,TSM,-2.673271954012244,208.25,208.05,-0.096038415366141,False,False,20.62,-0.9552186486723367,0.07733261647654863
2025-06-23,GOOGL,-1.1143906993554573,164.16,164.64,0.2923976608187072,True,False,19.83,0.32331457310501255,0.4199799085392726
2025-06-23,AMD,-0.8660994864719823,129.34,129.4,0.04638936137312685,True,False,19.83,0.32331457310501255,0.4199799085392726
2025-06-24,TSLA,-4.009321391470373,341.89,342.44,0.160870455409638,True,False,17.48,0.4572452154237896,-0.042848828834578606
2025-06-24,BA,-1.2019704433497524,200.56,200.57,0.0049860390905419345,True,False,17.48,0.4572452154237896,-0.042848828834578606
2025-06-25,TSLA,-4.913918879486425,325.86,326.97,0.34063708341005755,True,False,16.76,-0.5302310857866427,0.032949180364278324
2025-06-25,COIN,-3.763172490293968,347.03,350.26,0.9307552661153268,True,False,16.76,-0.5302310857866427,0.032949180364278324
2025-06-26,MU,-2.923886138613862,125.5,125.26,-0.19123505976095212,False,False,16.59,0.23871704888599035,0.13563066367772858
2025-06-26,AMD,-1.8976502020963282,143.2,142.99,-0.14664804469272316,False,False,16.59,0.23871704888599035,0.13563066367772858
2025-06-27,PLTR,-4.1761579347000835,138.82,137.64,-0.8500216107189216,False,False,16.32,0.25279247501470126,-0.17581833949491243
2025-06-27,COIN,-3.69378145802891,355.89,351.4,-1.2616257832476352,False,False,16.32,0.25279247501470126,-0.17581833949491243
2025-06-30,GOOGL,-2.4764542936288083,176.03,175.96,-0.039765948985964424,False,False,16.73,-0.1795332136445349,-0.054955346744783785
2025-06-30,COIN,-1.6062580034519343,353.45,347.97,-1.550431461309934,False,False,16.73,-0.1795332136445349,-0.054955346744783785
2025-07-01,PLTR,-3.9402676129223124,129.94,130.34,0.3078343851008201,True,False,16.83,-0.6932981181908249,0.10771036467908159
2025-07-01,AVGO,-3.30651060716897,264.36,262.93,-0.5409290361628109,False,False,16.83,-0.6932981181908249,0.10771036467908159
2025-07-02,BABA,-0.6632607331719951,110.83,110.59,-0.2165478661012315,False,False,16.64,1.0001002965913515,0.06959379024228277
2025-07-02,V,-0.6069888813251606,350.42,351.6,0.33673877061811736,True,False,16.64,1.0001002965913515,0.06959379024228277
2025-07-03,META,-1.22670636233322,716.62,716.26,-0.050235829309817424,False,False,16.38,0.6672076458389767,
2025-07-03,AMD,-0.7907411401049691,138.01,137.85,-0.11593362799796869,False,False,16.38,0.6672076458389767,
2025-07-07,MARA,-4.362801377726759,16.66,16.61,-0.30012004801921194,False,False,17.79,-0.11358104819081663,-0.09514874412093809
2025-07-07,AMD,-1.2009373169302977,134.92,134.93,0.007411799584953548,True,False,17.79,-0.11358104819081663,-0.09514874412093809
2025-07-08,COIN,-3.2198483804272935,351.07,351.14,0.019939043495597226,True,False,16.81,-0.3053477494482984,0.011280650426750045
2025-07-08,JPM,-2.5471928539027724,279.29,280.25,0.3437287407354289,True,False,16.81,-0.3053477494482984,0.011280650426750045
2025-07-09,MU,-1.796455208918113,122.45,122.23,-0.17966516945692027,False,False,15.94,-0.5407743889249406,0.08584507575939816
