Datetime,Open,High,Low,Close,Volume,Ticker
2025-02-10 11:00:00,228.31,228.95,227.6,228.74,6744,AAPL
2025-02-10 11:05:00,228.66,228.76,228.5,228.55,1598,AAPL
2025-02-10 11:10:00,228.55,228.74,228.52,228.71,1647,AAPL
2025-02-10 11:15:00,228.75,228.75,228.39,228.49,3327,AAPL
2025-02-10 11:20:00,228.41,228.71,228.41,228.65,3833,AAPL
2025-02-10 11:25:00,228.66,228.67,228.53,228.58,942,AAPL
2025-02-10 11:30:00,228.58,228.62,228.53,228.59,3092,AAPL
2025-02-10 11:35:00,228.59,228.59,228.53,228.58,1163,AAPL
2025-02-10 11:40:00,228.58,228.58,228.53,228.56,1980,AAPL
2025-02-10 11:45:00,228.55,228.56,228.32,228.35,3717,AAPL
2025-02-10 11:50:00,228.38,228.39,228.31,228.31,1591,AAPL
2025-02-10 11:55:00,228.32,228.4,228.32,228.4,2897,AAPL
2025-02-10 12:00:00,228.4,228.4,228.38,228.4,1360,AAPL
2025-02-10 12:05:00,228.4,228.49,228.37,228.43,949,AAPL
2025-02-10 12:10:00,228.49,228.56,228.45,228.55,1959,AAPL
2025-02-10 12:15:00,228.55,228.57,228.51,228.57,1187,AAPL
2025-02-10 12:20:00,228.57,228.68,228.53,228.65,651,AAPL
2025-02-10 12:25:00,228.65,228.7,228.61,228.65,755,AAPL
2025-02-10 12:30:00,228.64,228.68,228.6,228.63,628,AAPL
2025-02-10 12:35:00,228.6,228.69,228.6,228.67,991,AAPL
2025-02-10 12:40:00,228.67,228.68,228.59,228.64,706,AAPL
2025-02-10 12:45:00,228.61,228.67,228.54,228.59,1420,AAPL
2025-02-10 12:50:00,228.59,228.6,228.53,228.6,1084,AAPL
2025-02-10 12:55:00,228.6,228.68,228.54,228.58,679,AAPL
2025-02-10 13:00:00,228.64,228.73,228.54,228.66,1681,AAPL
2025-02-10 13:05:00,228.66,228.75,228.64,228.75,830,AAPL
2025-02-10 13:10:00,228.73,228.79,228.7,228.76,846,AAPL
2025-02-10 13:15:00,228.75,228.81,228.73,228.81,2120,AAPL
2025-02-10 13:20:00,228.81,228.9,228.8,228.89,846,AAPL
2025-02-10 13:25:00,228.89,228.9,228.82,228.9,733,AAPL
2025-02-10 13:30:00,228.9,228.9,228.76,228.81,2319,AAPL
2025-02-10 13:35:00,228.84,228.89,228.82,228.89,347,AAPL
2025-02-10 13:40:00,228.89,228.95,228.83,228.9,929,AAPL
2025-02-10 13:45:00,228.87,228.97,228.84,228.86,3381,AAPL
2025-02-10 13:50:00,228.96,228.99,228.86,228.88,955,AAPL
2025-02-10 13:55:00,228.87,229.3,228.85,229.0,5870,AAPL
2025-02-10 14:00:00,228.98,229.03,228.7,228.99,9829,AAPL
2025-02-10 14:05:00,228.99,228.99,228.87,228.93,3464,AAPL
2025-02-10 14:10:00,228.92,228.98,228.85,228.96,2471,AAPL
2025-02-10 14:15:00,228.93,229.02,228.93,229.0,2575,AAPL
2025-02-10 14:20:00,229.0,229.04,228.88,228.99,5471,AAPL
2025-02-10 14:25:00,228.93,229.0,228.88,228.95,3707,AAPL
2025-02-10 14:30:00,228.91,228.96,228.85,228.85,4008,AAPL
2025-02-10 14:35:00,228.85,228.9,228.84,228.87,1163,AAPL
2025-02-10 14:40:00,228.85,228.89,228.81,228.81,1939,AAPL
2025-02-10 14:45:00,228.81,228.9,228.81,228.9,1804,AAPL
2025-02-10 14:50:00,228.9,228.93,228.89,228.93,478,AAPL
2025-02-10 14:55:00,228.94,228.98,228.92,228.98,273,AAPL
2025-02-10 15:00:00,228.29,229.25,227.45,229.0,48529,AAPL
2025-02-10 15:05:00,229.02,229.08,227.57,229.05,8378,AAPL
2025-02-10 15:10:00,229.06,229.2,229.05,229.17,9229,AAPL
2025-02-10 15:15:00,229.17,229.29,229.14,229.25,6654,AAPL
2025-02-10 15:20:00,229.2,229.24,229.1,229.18,6097,AAPL
2025-02-10 15:25:00,229.19,229.22,229.1,229.14,9303,AAPL
2025-02-10 15:30:00,229.15,229.39,229.1,229.38,13060,AAPL
2025-02-10 15:35:00,229.39,229.48,229.29,229.44,10454,AAPL
2025-02-10 15:40:00,229.46,229.48,229.23,229.32,6578,AAPL
2025-02-10 15:45:00,229.28,229.33,229.13,229.18,4618,AAPL
2025-02-10 15:50:00,229.18,229.25,229.1,229.12,12970,AAPL
2025-02-10 15:55:00,229.22,229.25,229.13,229.21,7533,AAPL
2025-02-10 16:00:00,229.2,229.28,229.17,229.2,18670,AAPL
2025-02-10 16:05:00,229.23,229.23,229.13,229.18,6334,AAPL
2025-02-10 16:10:00,229.19,229.2,229.1,229.18,3832,AAPL
2025-02-10 16:15:00,229.15,229.18,229.1,229.16,5237,AAPL
2025-02-10 16:20:00,229.16,229.18,229.1,229.12,5859,AAPL
2025-02-10 16:25:00,229.13,248.13,228.89,229.38,103233,AAPL
2025-02-10 16:30:00,229.57,230.48,229.19,229.79,1534377,AAPL
2025-02-10 16:35:00,229.81,229.95,229.16,229.4,548908,AAPL
2025-02-10 16:40:00,229.4,229.84,229.17,229.84,400782,AAPL
2025-02-10 16:45:00,229.85,230.51,229.63,229.65,548307,AAPL
2025-02-10 16:50:00,229.65,229.89,229.53,229.75,271128,AAPL
2025-02-10 16:55:00,229.74,229.8,229.01,229.16,340891,AAPL
2025-02-10 17:00:00,229.16,229.22,228.8,229.14,506522,AAPL
2025-02-10 17:05:00,229.15,230.25,229.1,230.17,544194,AAPL
2025-02-10 17:10:00,230.15,230.58,230.06,230.5,474957,AAPL
2025-02-10 17:15:00,230.54,230.58,229.85,229.93,296587,AAPL
2025-02-10 17:20:00,229.93,230.28,229.85,230.2,253873,AAPL
2025-02-10 17:25:00,230.22,230.28,229.85,229.87,250421,AAPL
2025-02-10 17:30:00,229.89,229.91,229.5,229.53,661859,AAPL
2025-02-10 17:35:00,229.54,229.91,229.52,229.68,269989,AAPL
2025-02-10 17:40:00,229.69,229.82,229.33,229.36,205548,AAPL
2025-02-10 17:45:00,229.37,229.63,229.23,229.31,293534,AAPL
2025-02-10 17:50:00,229.31,229.45,229.08,229.44,269305,AAPL
2025-02-10 17:55:00,229.44,229.48,228.91,229.04,299274,AAPL
2025-02-10 18:00:00,229.03,229.32,229.02,229.06,250447,AAPL
2025-02-10 18:05:00,229.04,229.16,228.74,229.15,346689,AAPL
