date,Open,Close,High,Low,Volume
2025-04-07,62.9065,64.09,72.318,58.14,21396728
2025-04-08,71.8589,71.28,72.827,61.8,12476837
2025-04-09,65.6661,64.94,67.63,62.8,11140916
2025-04-10,72.2532,74.57,78.25,69.8778,13649796
2025-04-11,68.0514,69.55,71.8,66.6941,10094097
2025-04-14,73.1464,74.52,74.6335,69.41,11838157
2025-04-15,71.844,70.78,72.6574,70.31,5796103
2025-04-16,68.9646,67.48,70.9,67.17,8087728
2025-04-17,69.0145,70.29,70.86,66.8687,6126465
2025-04-21,67.2438,67.36,68.67,66.4296,4260870
2025-04-22,67.5973,67.62,69.1043,66.55,5550429
2025-04-23,74.1694,73.62,75.2523,70.07,10357453
2025-04-24,73.7552,74.55,76.0607,71.19,9000119
2025-04-25,78.0069,76.94,78.945,74.44,6493989
2025-04-28,78.8403,79.19,79.62,77.51,4774869
2025-04-29,77.2983,77.9,79.09,76.3751,5264644
2025-04-30,74.7433,73.92,76.73,73.356,8546047
2025-05-01,78.6955,79.06,79.74,76.8,5930602
2025-05-02,80.2075,79.24,80.3722,77.62,5086555
2025-05-05,79.953,79.35,80.56,78.8951,4287206
2025-05-06,79.2062,79.04,80.26,78.3861,3890536
2025-05-07,80.462,81.1,82.12,80.0828,4349358
2025-05-08,83.9302,84.02,85.1329,82.46,5212205
2025-05-09,85.7716,85.78,86.11,84.6638,4968972
2025-05-12,93.1921,92.47,94.0154,85.69,12484109
2025-05-13,93.736,93.07,96.6752,91.06,8518956
2025-05-14,97.1892,94.76,98.19,93.49,8864688
2025-05-15,93.8757,93.34,95.13,91.9894,6862731
2025-05-16,96.2361,96.03,97.9677,94.91,7603606
2025-05-19,95.6921,95.26,97.8679,93.82,4865356
2025-05-20,97.9028,97.78,98.46,96.16,3277291
2025-05-21,97.9976,96.53,98.6264,95.74,3601690
2025-05-22,94.4546,95.61,96.4307,94.1851,3848831
2025-05-23,92.1592,91.61,95.31,90.7518,6184270
2025-05-27,94.2649,95.21,96.1463,92.95,5048615
2025-05-28,95.9616,96.37,96.8,95.08,2954591
2025-05-29,98.8045,98.11,99.79,95.9616,5903850
2025-05-30,95.0035,95.47,96.61,93.0972,4362138
2025-06-02,95.283,93.82,97.6483,92.82,3372372
2025-06-03,97.1332,97.91,100.7213,96.77,6242283
2025-06-04,103.4964,101.96,103.5666,101.32,4981610
2025-06-05,107.6537,105.12,108.2275,102.92,11026395
2025-06-06,109.4551,107.83,110.6927,105.8,7656983
2025-06-09,109.1358,109.74,112.3095,108.22,7817316
2025-06-10,111.6808,111.58,114.121,110.33,8410922
2025-06-11,116.142,115.84,117.0303,113.54,8254986
2025-06-12,114.3106,114.87,116.2518,113.2976,5860485
2025-06-13,115.1739,113.2,116.2019,112.45,6325212
2025-06-16,118.712,117.73,120.224,115.37,7630838
2025-06-17,121.4715,119.63,123.268,118.47,9025153
2025-06-18,120.199,121.15,122.3199,119.89,5114952
2025-06-20,122.1003,122.63,123.288,120.1441,10164563
2025-06-23,121.6013,123.84,124.34,121.4216,6491645
2025-06-24,125.3938,125.59,127.1803,121.84,9123042
2025-06-25,126.7334,127.03,128.96,125.5036,8676048
2025-06-26,127.34,127.97,130.74,124.0515,30161863
2025-06-27,125.1393,125.14,127.2901,123.3778,11648703
2025-06-30,122.9985,124.96,125.58,121.6113,7445284
2025-07-01,123.1807,121.08,123.747,120.204,7977536
2025-07-02,118.776,119.96,122.1153,117.8287,12689809
2025-07-03,122.5295,122.01,123.298,121.5,5662523
2025-07-07,119.9996,120.98,122.17,118.9806,5692052
2025-07-08,122.0366,121.6,124.7299,119.8,7973317
2025-07-09,125.7339,124.82,126.0236,122.3273,7548058
2025-07-10,122.612,123.53,124.2254,121.8977,5052431
2025-07-11,121.6959,122.12,123.25,121.1185,3822371
2025-07-14,117.3822,119.88,124.41,116.9027,13879812
2025-07-15,120.2644,120.74,121.2683,118.49,9570914
2025-07-16,117.2224,118.9,120.21,115.8338,10530466
2025-07-17,111.3184,112.54,117.1,110.8388,16276096
2025-07-18,114.0955,113.39,114.685,112.79,6953007
2025-07-21,113.4551,113.29,115.594,111.35,6216334
2025-07-22,111.8828,112.64,113.23,108.2005,10293539
2025-07-23,109.2104,108.8,110.1785,108.41,5698008
2025-07-24,110.7289,110.64,112.1775,109.72,8747705
2025-07-25,109.5451,111.38,112.26,108.7209,6291280
2025-07-28,110.749,111.84,114.28,109.7499,5508639
2025-07-29,112.5404,111.78,113.4262,110.77,5815390
2025-07-30,112.9966,112.62,114.7749,111.85,4771805
2025-07-31,109.4802,113.39,116.32,109.1105,9726611
2025-08-01,105.6141,105.72,109.03,103.2764,8998608
2025-08-04,106.1235,106.01,107.3431,104.77,4606478
2025-08-05,109.4702,108.68,110.5241,106.7229,5898399
2025-08-06,107.3123,107.8,109.12,106.643,3889931
2025-08-07,113.0316,113.96,115.1645,108.67,8120480
2025-08-08,112.0026,112.19,116.2724,111.39,7038436
2025-08-11,125.0196,124.87,127.1524,118.25,15310858
2025-08-12,123.3962,123.83,126.2733,122.28,8089316
2025-08-13,126.6721,127.26,129.03,124.2953,7256128
2025-08-14,122.5471,122.58,124.6649,121.2783,4588363
2025-08-15,121.3383,123.63,126.09,119.3203,7958798
2025-08-18,122.4721,121.27,123.2564,119.14,4441602
2025-08-19,121.9177,122.83,124.1155,121.6679,4349181
2025-08-20,117.629,118.92,121.93,113.3463,11665979
2025-08-21,116.8628,116.58,117.88,115.78,2992256
2025-08-22,116.7181,117.28,120.579,113.97,6737273
2025-08-25,116.9176,117.04,118.33,115.9836,3072245
2025-08-26,116.9127,115.88,118.2414,115.6939,3379274
2025-08-27,116.8528,117.06,118.2963,116.3233,3509718
2025-08-28,119.8074,118.97,121.9676,116.58,7332634
2025-08-29,120.7389,121.63,122.6469,118.5311,5923995
2025-09-02,114.7549,115.76,119.48,114.1355,4895754
2025-09-03,118.4998,118.88,119.48,117.84,3251605
2025-09-04,120.0196,118.48,120.3493,117.63,3936238
2025-09-05,128.621,126.96,129.4701,123.89,12017089
2025-09-08,129.3652,130.28,132.63,128.2713,7278963
2025-09-09,132.0375,131.88,133.1664,131.33,4963320
2025-09-10,140.2444,139.36,142.0925,135.1,11318980
2025-09-11,153.0213,147.76,156.1034,137.88,27477150
2025-09-12,153.3362,153.97,156.58,150.33,13747145
2025-09-15,157.6768,157.91,160.1792,154.71,8394250
2025-09-16,157.8467,158.44,160.64,157.2822,5847189
2025-09-17,157.2942,157.77,160.2292,156.8826,5845445
2025-09-18,165.6838,162.59,169.39,159.83,10914080
2025-09-19,162.3348,163.05,169.74,159.2203,15049124
2025-09-22,162.6868,162.84,165.2043,161.14,8368445
2025-09-23,166.1234,165.91,168.8206,164.46,10741896
2025-09-24,162.557,165.82,170.23,161.458,21158490
2025-09-25,156.0884,157.56,161.72,155.3442,12429121
2025-09-26,157.9715,158.18,158.84,155.3942,10273173
2025-09-29,162.7269,159.15,165.6338,156.72,12950837
2025-09-30,163.9655,164.52,168.7807,163.3,7944399
2025-10-01,167.9415,164.48,176.9225,161.55,14290192
2025-10-02,184.1053,183.63,185.9934,181.0284,11593109
2025-10-03,185.8424,184.31,190.707,183.68,12029429
2025-10-06,196.2933,197.66,200.9215,187.76,19508619
2025-10-07,192.7647,190.89,196.92,156.84,10092694
2025-10-08,189.366,187.62,195.7735,185.62,11092620
2025-10-09,195.9634,194.03,197.37,192.3748,8119185
2025-10-10,191.1699,192.6,193.62,187.3968,5025028
2025-10-13,191.1553,189.21,192.9246,184.93,8082301
2025-10-14,187.2768,186.98,193.82,181.53,5285633
2025-10-15,190.6255,191.36,192.8047,186.99,5027723
2025-10-16,199.4521,198.89,205.2798,191.86,17533841
2025-10-17,199.2022,199.75,202.45,193.12,8552454
2025-10-20,210.2179,209.97,214.6661,202.3,10743159
2025-10-21,203.5505,205.3,208.72,198.12,6088760
2025-10-22,201.4163,201.87,205.4961,195.9634,6494291
2025-10-23,199.2422,194.17,205.9096,191.94,8088564
2025-10-24,213.3051,212.5,217.615,206.63,10542056
2025-10-27,223.1978,225.59,228.93,215.6558,11735509
2025-10-28,218.8745,215.51,220.204,214.13,4809154
2025-10-29,228.0659,228.4,232.0793,221.27,8245171
2025-10-30,223.5177,223.81,230.5,220.6538,6151378
2025-10-31,229.5903,227.9,231.1597,223.92,4644744
2025-11-03,234.5164,231.49,237.5272,223.68,8206403
2025-11-04,221.5534,225.33,234.61,220.214,8435867
2025-11-05,226.8791,223.53,237.2973,216.94,11960579
2025-11-06,239.8063,237.91,246.3138,234.54,13096966
2025-11-07,234.3035,234.9,245.0,227.6211,12914322
2025-11-10,254.3406,247.9,256.9696,237.83,13552545
2025-11-11,248.5929,249.35,253.2,239.4365,10122593
2025-11-12,243.4549,245.95,253.2,240.7459,7126206
2025-11-13,246.6936,242.73,249.4026,235.2181,12074849
2025-11-14,235.0482,232.77,253.6509,230.5,16220030
2025-11-17,255.6802,248.56,260.4782,245.804,13212440
2025-11-18,235.428,238.09,243.9,227.3412,13002348
2025-11-19,228.9705,225.91,236.91,224.41,12206966
2025-11-20,227.1113,230.62,244.8,217.625,13975195
2025-11-21,203.2437,204.21,206.1206,192.7847,12226981
2025-11-24,220.0042,212.95,224.0525,207.29,10606569
2025-11-25,220.3454,219.71,226.91,205.51,7547914
2025-11-26,232.6941,228.88,233.0688,224.44,6686200
2025-11-28,236.2677,235.61,238.007,230.17,7046936
2025-12-01,235.0682,231.62,238.167,229.96,6600796
2025-12-02,240.626,239.25,244.2745,235.7779,7545404
2025-12-03,233.4888,237.21,241.1,228.0009,7559827
2025-12-04,226.6115,229.54,234.07,223.2428,10101046
2025-12-05,233.2389,227.17,236.7075,226.56,7707450
2025-12-08,245.5641,243.57,248.8928,237.13,9043616
2025-12-09,246.3887,244.16,253.1511,242.7352,6694340
2025-12-10,254.0008,253.89,256.4598,250.4821,5358356
2025-12-11,260.7131,259.98,263.61,251.4518,7605989
2025-12-12,249.3476,256.75,259.1,241.7256,9229461
2025-12-15,248.5479,248.03,250.0123,238.75,7080280
2025-12-16,236.3077,235.79,239.3064,231.9294,6100386
2025-12-17,234.4384,236.65,240.81,225.7518,10087684
2025-12-18,260.4083,258.15,263.547,225.43,32557593
2025-12-19,261.028,251.6,268.2752,248.45,20329058
2025-12-22,272.3936,275.91,277.1817,265.82,13615766
2025-12-23,280.6713,273.43,281.7499,263.97,9772599
2025-12-24,281.0002,278.49,289.187,275.11,11880340
2025-12-26,286.743,291.06,294.54,284.4489,8284176
2025-12-29,282.9,279.95,287.51,278.5,8603547
2025-12-30,297.03,294.98,298.83,292.11,10207103
2025-12-31,289.31,293.4,294.0,284.32,7915322
2026-01-02,302.59,293.17,310.4699,285.41,18973038
2026-01-05,317.01,324.2,328.5,311.5,16820830
2026-01-06,325.68,316.01,336.52,312.15,20111703
2026-01-07,344.04,337.59,346.3,336.18,15278451
2026-01-08,336.54,341.0,343.66,321.36,14501992
2026-01-09,331.27,333.23,340.29,324.08,12046454
2026-01-12,342.43,340.49,348.47,337.0,9751761
2026-01-13,345.02,347.49,351.23,337.37,10044544
2026-01-14,337.04,336.0,340.34,331.58,8467871
2026-01-15,341.53,344.89,347.79,332.71,10609830
2026-01-16,359.8005,352.15,365.81,336.63,22013053
2026-01-20,373.07,362.4,381.5599,349.65,26015985
2026-01-21,369.5,371.65,391.2199,365.0,20059838
2026-01-22,382.135,395.91,403.91,376.92,16826687
2026-01-23,394.35,392.96,412.4299,389.12,16079877
2026-01-26,389.125,393.4,399.65,384.3,14252634
2026-01-27,402.1699,405.49,411.59,389.09,13370462
2026-01-28,424.7799,422.9,435.68,410.24,17637399
2026-01-29,436.58,440.64,449.25,419.4201,17497686
2026-01-30,447.52,451.99,457.46,434.201,18771032
2026-02-02,420.927,417.8,436.7,395.0,16501141
2026-02-03,433.98,442.49,452.31,414.56,17378637
2026-02-04,415.7,413.7,425.5,384.45,12096809
2026-02-05,391.41,369.4,393.95,363.8,9900041
2026-02-06,368.0,384.71,402.0,365.5,8405680
2026-02-07,394.9,394.34,395.16,394.0,37498
2026-02-09,372.1,380.22,395.68,370.68,13919531
2026-02-10,379.9,377.38,383.5,370.25,7952524
2026-02-11,371.88,396.62,400.88,371.19,11059743
2026-02-12,414.85,425.75,431.68,395.89,9675207
2026-02-13,417.8,405.0,421.82,397.3221,7317743
2026-02-14,410.07,409.6,410.49,409.0,37599
2026-02-17,402.66,402.25,411.66,395.3,10412034
2026-02-18,398.28,401.3,423.8,397.02,8384287
2026-02-19,422.17,420.8,427.88,403.41,4990853
2026-02-20,416.77,416.35,426.4499,412.61,5921645
2026-02-21,426.74,426.66,426.94,426.0,33440
2026-02-23,419.895,422.4,431.695,415.3001,10389684
2026-02-24,419.24,427.96,430.01,416.16,6142363
2026-02-25,420.99,423.9,434.0,418.01,4662090
2026-02-26,422.6,430.32,435.75,401.96,10077378
2026-02-27,412.08,406.68,417.96,403.08,5591179
2026-02-28,410.75,410.29,411.0,410.25,38451
2026-03-02,416.01,400.8,417.61,393.21,13171798
2026-03-03,410.71,390.08,412.67,374.55,9057620
2026-03-04,378.21,391.0,407.1999,367.02,9541641
2026-03-05,403.49,397.95,406.49,396.61,822658
2026-03-06,396.13,385.83,400.69,385.16,1380858
2026-03-07,370.25,369.17,370.75,368.75,65426
2026-03-09,359.36,365.03,379.0,351.68,1466693
2026-03-10,386.88,392.4,397.77,359.18,952184
2026-03-11,405.78,407.47,411.93,398.8,967818
2026-03-12,418.2,413.18,418.69,411.79,876184
2026-03-13,400.5,413.15,413.15,399.0,1045794
2026-03-16,441.1,444.33,446.89,419.69,1911340
2026-03-17,439.26,451.8,455.12,433.99,1789125
2026-03-18,474.6,463.8,477.61,454.94,2424938
