date,Open,Close,High,Low,Volume
2025-11-01,517.74,517.7,517.81,517.65,7878
2025-11-03,519.9413,518.71,522.7695,515.04,6725042
2025-11-04,516.18,510.98,516.5,508.14,2858555
2025-11-05,512.95,511.86,516.64,508.34,2794830
2025-11-06,506.1,504.46,506.35,493.7411,4483600
2025-11-07,498.1,494.55,509.48,491.1918,3172822
2025-11-08,497.83,497.8,497.9,497.77,13743
2025-11-10,497.0504,499.35,504.3766,494.75,5942278
2025-11-11,506.2,502.44,506.34,500.7916,1719860
2025-11-12,508.76,508.57,509.08,501.2397,3446502
2025-11-13,510.15,508.52,511.57,506.63,4547199
2025-11-14,495.5934,496.0,505.3425,495.3643,6612329
2025-11-17,507.842,506.38,510.86,503.9384,4276772
2025-11-18,497.6647,495.03,505.37,486.9595,11558819
2025-11-19,488.9612,490.27,506.14,485.7944,5418214
2025-11-20,490.6794,491.9,493.32,486.01,6004469
2025-11-21,477.0,477.34,480.11,449.08,6903164
2025-11-22,473.43,473.5,473.99,473.2,5551
2025-11-24,473.8079,471.92,475.21,466.9536,8898609
2025-11-25,473.77,470.0,479.87,464.2497,3729608
2025-11-26,478.38,484.95,486.8581,475.9,4371231
2025-11-27,486.6,486.75,486.8,486.53,3926
2025-11-28,487.1275,487.49,490.6794,484.39,5602160
2025-12-01,486.7855,488.45,492.12,483.5432,4889938
2025-12-02,486.5,485.95,490.839,483.62,2537007
2025-12-03,489.8,488.38,491.0,474.1272,7608859
2025-12-04,479.83,478.33,479.89,475.6836,2555875
2025-12-05,480.81,479.91,482.4,479.6,2965652
2025-12-06,482.25,482.13,482.4,482.01,7772
2025-12-08,486.2445,482.23,489.5021,481.7,5550851
2025-12-09,490.49,489.16,490.88,487.44,1753531
2025-12-10,491.82,483.3,492.05,477.27,4090928
2025-12-11,477.48,474.75,481.0514,470.78,3475302
2025-12-12,484.26,482.37,484.8,475.2546,2935906
2025-12-13,477.1,477.14,477.2,477.0,8858
2025-12-15,476.821,478.03,479.6251,471.4433,5366185
2025-12-16,474.33,471.98,474.39,469.81,2244084
2025-12-17,475.0,476.91,478.42,472.82,2325257
2025-12-18,477.7,478.73,486.469,475.04,4272902
2025-12-19,482.4,484.02,486.3592,481.47,2088515
2025-12-20,485.42,485.63,485.79,485.35,4469
2025-12-22,485.0672,486.44,487.6164,481.5901,4909675
2025-12-23,485.24,483.93,485.4,483.18,1816696
2025-12-24,486.74,486.24,486.98,484.89,1144779
2025-12-26,485.7906,486.29,487.0078,484.8527,2079485
2025-12-27,487.02,487.09,497.84,487.02,2099
2025-12-29,485.6359,484.25,487.2373,483.0768,2537323
2025-12-30,486.21,484.64,487.7461,484.01,1662168
2025-12-31,488.8,486.89,515.95,483.416,1555730
2026-01-01,483.41,483.37,483.5,483.32,3304
2026-01-02,482.2352,484.65,486.38,472.471,7772987
2026-01-03,472.9,473.3,479.86,444.43,9177
2026-01-05,469.2483,472.29,473.61,468.4302,6625340
2026-01-06,472.53,471.69,472.92,468.6796,3039109
2026-01-07,478.47,477.57,486.6187,472.88,5402209
2026-01-08,483.44,479.68,487.78,476.2224,2575517
2026-01-09,478.19,475.53,478.5,471.144,3152182
2026-01-10,478.91,479.0,479.05,478.9,1729
2026-01-12,478.8763,474.82,479.894,473.27,3853380
2026-01-13,474.8,475.2,476.25,464.8883,5768437
2026-01-14,469.87,466.23,469.97,460.1391,3485625
2026-01-15,459.73,461.0,462.27,456.4875,3793448
2026-01-16,457.7,456.67,459.1913,455.46,2866342
2026-01-17,460.6,460.52,460.82,460.3,3936
2026-01-20,450.3665,449.89,458.81,448.2563,8309902
2026-01-21,455.06,451.07,455.96,448.6155,3668571
2026-01-22,445.73,448.0,448.49,443.1,3751595
2026-01-23,450.79,449.45,466.7241,449.21,7158073
2026-01-24,464.91,465.64,465.93,464.74,21116
2026-01-26,463.2271,466.19,469.7372,460.9473,7778032
2026-01-27,471.65,471.61,477.7689,469.21,3988189
2026-01-28,480.67,480.81,482.76,462.84,3398341
2026-01-29,451.2,447.58,480.53,422.3854,27135887
2026-01-30,432.81,434.52,437.06,427.91,9464934
2026-01-31,427.71,427.87,428.02,427.53,27788
2026-02-02,426.3463,426.61,429.7545,421.01,12167390
2026-02-03,422.96,420.41,426.02,410.3828,9275066
2026-02-04,411.45,409.7,417.1473,408.3075,9915977
2026-02-05,410.6,403.93,413.26,396.7938,12171406
2026-02-06,392.46,400.55,400.55,391.77,9653660
2026-02-07,401.59,402.23,402.41,401.44,28813
2026-02-09,404.3266,404.18,410.9415,392.59,14473150
2026-02-10,414.66,415.29,422.7146,403.55,7924914
2026-02-11,413.62,416.48,421.23,397.7,6973269
2026-02-12,403.43,406.16,415.25,398.7793,5288906
2026-02-13,400.29,403.23,404.73,397.6918,6916583
2026-02-14,399.24,399.26,399.29,399.19,15513
2026-02-17,398.4999,398.29,402.92,393.626,8907218
2026-02-18,395.61,397.05,401.0241,394.63,4015284
2026-02-19,399.58,400.1,404.43,397.9,4560424
2026-02-20,399.02,396.76,400.45,395.9,5964840
2026-02-21,397.19,397.05,397.2,397.0,15937
2026-02-23,392.7,395.29,398.66,385.524,15911194
2026-02-24,384.88,385.91,390.28,383.27,5181778
2026-02-25,388.95,391.58,400.25,384.0,8038467
2026-02-26,398.09,401.8,410.55,396.7,6998547
2026-02-27,397.59,392.9,405.94,391.0,5755019
2026-02-28,394.13,394.17,394.5,394.1,14458
2026-03-02,393.5,391.12,399.75,385.72,11148082
2026-03-03,396.48,391.16,400.3,389.5,4900262
2026-03-04,402.72,404.77,406.5834,393.24,5490970
2026-03-05,406.76,403.3,410.2,403.04,1532252
2026-03-06,411.3,406.07,412.75,405.37,1121146
2026-03-07,407.86,407.28,408.0,407.08,10567
2026-03-09,403.11,404.86,411.4,399.71,555782
2026-03-10,408.7,409.56,411.75,404.67,564188
2026-03-11,405.61,405.3,410.0,403.18,237078
2026-03-12,403.46,403.32,404.88,400.9,368636
2026-03-13,401.0,403.0,405.56,399.51,212208
2026-03-16,397.0,397.9,401.33,394.56,277359
2026-03-17,398.5,399.9,400.55,395.7,132810
2026-03-18,400.94,397.1,401.9,396.95,287465
