date,Open,Close,High,Low,Volume
2025-02-03,17.1,17.05,17.99,16.4,16702207
2025-02-04,17.99,17.71,18.04,17.4,8175544
2025-02-05,17.86,17.72,17.94,17.3,8831024
2025-02-06,17.405,17.26,17.545,16.89,10188501
2025-02-07,17.65,17.18,17.86,16.84,15386331
2025-02-10,17.1111,17.11,17.17,16.75,8714161
2025-02-11,16.41,16.63,17.0,16.295,7819065
2025-02-12,15.83,15.93,16.42,15.68,8685549
2025-02-13,16.0007,16.23,16.685,15.88,11729771
2025-02-14,17.15,16.96,17.3,16.77,10740026
2025-02-18,16.62,16.77,16.85,16.3101,8656224
2025-02-19,16.34,16.22,16.48,16.05,7720170
2025-02-20,16.0978,15.95,16.2,15.555,8695283
2025-02-21,16.25,16.32,16.37,15.55,11484386
2025-02-24,14.47,14.77,14.97,13.68,15639691
2025-02-25,13.345,13.23,13.7,12.195,23839346
2025-02-26,12.37,12.43,12.87,12.21,12698609
2025-02-27,14.594,13.95,14.85,12.45,35599641
2025-02-28,13.11,12.82,14.55,12.17,26057456
2025-03-03,15.49,15.64,15.82,14.05,29073107
2025-03-04,13.43,13.17,14.04,13.01,17474200
2025-03-05,13.98,14.27,14.73,13.77,15590606
2025-03-06,14.895,14.7,15.7,14.62,19443434
2025-03-07,14.61,14.77,15.78,14.42,21750886
2025-03-10,15.06,15.25,16.02,13.85,17310050
2025-03-11,13.2686,13.55,13.8,12.81,13784225
2025-03-12,13.725,13.79,13.92,12.89,12852985
2025-03-13,13.2,13.11,13.3,12.62,9702825
2025-03-14,12.72,12.6,13.24,12.16,14944484
2025-03-17,13.11,13.14,13.32,12.57,11338009
2025-03-18,12.455,12.65,13.0,12.16,11953191
2025-03-19,12.26,12.28,12.57,12.19,10719574
2025-03-20,12.41,12.45,13.11,12.29,11822510
2025-03-21,12.2,12.3,12.57,12.11,10818143
2025-03-24,13.23,12.91,14.0,12.38,21478850
2025-03-25,14.6,14.38,14.69,14.09,13928271
2025-03-26,14.14,14.24,14.37,13.57,12150254
2025-03-27,13.419,13.63,14.05,13.26,9213157
2025-03-28,13.17,13.33,13.64,12.5,13536957
2025-03-31,11.555,12.09,12.18,11.29,14178735
2025-04-01,11.415,11.62,11.9,11.05,11740065
2025-04-02,11.905,11.63,12.4851,11.5,15636937
2025-04-03,11.485,11.36,11.88,11.17,11575848
2025-04-04,10.6483,11.05,11.54,9.81,16631279
2025-04-07,10.58,10.16,12.27,9.15,21260829
2025-04-08,11.55,11.7,11.92,10.09,12375798
