date,Open,Close,High,Low,Volume
2025-06-05,85.36,85.74,86.83,84.73,1524076
2025-06-06,85.165,85.61,85.765,84.66,685395
2025-06-09,87.47,87.44,88.9597,87.05,1549418
2025-06-10,87.5649,87.8,88.19,86.85,813283
2025-06-11,88.815,88.15,89.0,87.47,919322
2025-06-12,86.82,87.795,88.105,86.78,1039030
2025-06-13,86.59,86.42,87.81,85.58,905439
2025-06-16,87.455,87.09,88.37,86.08,894880
2025-06-17,86.67,86.66,87.25,86.0,791778
2025-06-18,84.58,84.99,85.5,84.41,533613
2025-06-20,84.4601,85.11,85.27,83.66,802575
2025-06-23,83.5292,83.71,84.95,83.24,1346490
2025-06-24,85.505,85.3,86.99,84.5,981129
2025-06-25,86.67,86.94,87.4,86.37,550815
2025-06-26,86.99,86.9,87.49,86.53,805518
2025-06-27,85.4,85.74,86.08,85.1,755926
2025-06-30,85.065,85.75,86.13,84.8,853553
2025-07-01,85.835,85.42,86.71,84.61,642167
2025-07-02,85.13,85.91,86.7,84.82,1024659
2025-07-03,86.285,86.01,86.89,85.8,667397
2025-07-07,89.45,87.12,91.1284,86.58,3710817
2025-07-08,90.34,90.79,91.25,89.95,868922
2025-07-09,89.09,89.47,90.18,88.405,809238
2025-07-10,88.14,88.61,88.8,87.651,909297
2025-07-11,87.72,88.41,89.73,86.67,995377
2025-07-14,85.61,85.61,86.53,85.17,1226787
2025-07-15,91.75,89.89,93.61,85.87,5617049
2025-07-16,87.9993,89.73,91.6,86.04,7148444
2025-07-17,86.9,86.7,87.63,86.465,1680810
2025-07-18,87.91,88.62,90.2,87.0,3098545
2025-07-21,87.745,88.21,90.35,87.55,2120079
2025-07-22,89.94,89.95,92.64,88.96,2351691
2025-07-23,94.07,94.25,95.31,91.7101,2795118
2025-07-24,91.61,92.18,93.08,90.8966,1713618
2025-07-25,90.6,90.71,91.5,89.96,824904
2025-07-28,91.185,90.64,91.35,89.1165,1280490
2025-07-29,89.0,89.14,89.24,86.87,1242289
2025-07-30,86.71,87.15,88.33,85.94,890864
2025-07-31,86.0419,86.32,88.15,85.855,1286244
2025-08-01,86.5489,86.95,88.3,85.63,1050508
2025-08-04,88.32,88.5,89.4,86.66,1416073
2025-08-05,86.955,87.33,87.74,86.02,1043024
2025-08-06,86.5,86.93,87.0,85.53,1283206
2025-08-07,88.25,87.93,88.56,86.81,1249982
2025-08-08,87.145,87.27,87.49,86.3,976446
2025-08-11,86.39,87.64,87.8,84.655,3316313
2025-08-12,86.66,86.17,88.21,85.88,2416742
2025-08-13,90.79,90.0,91.45,88.7,2489758
2025-08-14,89.1881,88.87,90.59,88.405,1315573
2025-08-15,89.175,88.7,89.99,88.31,1581035
2025-08-18,90.535,90.31,91.6,89.65,1309233
2025-08-19,90.395,90.25,91.0,89.11,1642135
2025-08-20,85.6508,87.08,90.72,84.76,5724724
2025-08-21,86.575,86.81,88.11,86.1,1696048
2025-08-22,89.3901,88.28,90.5,86.7,1903541
2025-08-25,92.14,92.28,93.6,91.63,2693151
2025-08-26,92.48,92.19,93.06,91.25,2467056
2025-08-27,89.7999,90.06,91.54,89.195,1561468
2025-08-28,88.96,89.19,90.8899,88.28,1454137
2025-08-29,93.71,92.35,95.745,90.97,4486408
2025-09-02,93.09,92.5,95.5,92.46,2360966
2025-09-03,97.29,96.25,97.6,95.68,2011976
2025-09-04,98.31,97.7,99.25,96.75,1869586
2025-09-05,99.94,99.5,100.98,98.91,3192425
2025-09-08,110.8,109.0,112.0,101.5,8124405
2025-09-09,108.135,109.01,110.545,107.8,2706299
2025-09-10,111.015,111.2,113.88,106.81,2449378
2025-09-11,110.0,109.49,111.575,108.38,2146036
2025-09-12,115.64,117.14,119.67,113.03,5087755
2025-09-15,114.68,115.23,116.25,113.89,1850024
2025-09-16,117.88,116.78,123.95,116.0,4773375
2025-09-17,131.2,134.42,139.01,123.79,9012114
2025-09-18,132.535,133.87,140.5,132.0,4752024
2025-09-19,135.59,136.11,137.7799,134.24,2066457
2025-09-22,140.43,139.21,141.6,135.35,3260437
2025-09-23,130.985,133.51,136.63,128.75,3210268
2025-09-24,129.77,130.17,136.63,129.3,5048779
2025-09-25,131.87,133.99,138.6,131.1,2578662
2025-09-26,132.38,134.25,135.86,130.9,1584508
2025-09-29,135.13,135.0,135.83,131.34,1847063
2025-09-30,136.38,137.32,137.85,130.98,1806476
2025-10-01,132.7,131.84,134.77,130.1,1365582
2025-10-02,143.635,142.8,145.2,137.44,3827241
2025-10-03,142.31,142.06,144.0383,139.53,1763710
2025-10-06,141.65,143.35,147.205,141.47,2030028
2025-10-07,144.535,145.6,146.5,139.72,1182396
2025-10-08,137.46,138.68,139.05,136.41,1174710
2025-10-09,134.775,136.78,139.36,131.02,2088026
2025-10-10,129.66,129.15,132.4,128.4,1757388
2025-10-13,124.9851,126.24,128.2,122.23,2196937
2025-10-14,120.7856,120.44,123.6,118.83,2554639
2025-10-15,122.1276,123.48,123.87,120.85,1831812
2025-10-16,120.535,121.78,122.2,119.7,953091
2025-10-17,118.2625,118.25,120.74,115.28,1483289
2025-10-20,120.57,120.77,122.97,119.22,1217278
2025-10-21,119.41,120.64,122.39,117.61,1180147
2025-10-22,119.48,118.58,120.93,116.9,1259165
2025-10-23,120.3126,119.13,121.7077,117.03,1449550
2025-10-24,122.23,122.0,123.25,120.17,1228578
2025-10-27,128.38,129.23,130.028,126.48,2270591
2025-10-28,127.22,127.0,129.59,125.51,782071
2025-10-29,128.75,128.65,129.48,126.14,1177456
2025-10-30,123.1,122.65,127.75,121.8,1368040
2025-10-31,120.632,120.87,122.5,120.03,868251
2025-11-03,120.5,121.71,123.99,120.4,864930
2025-11-04,122.35,123.39,129.59,121.23,2757031
2025-11-05,123.4,125.43,126.74,123.0428,1506632
2025-11-06,129.8092,126.94,130.95,123.33,2160331
2025-11-07,125.815,125.9,128.22,124.26,1124330
2025-11-10,129.58,129.15,131.8953,128.07,1919612
2025-11-11,131.55,133.01,133.9,130.53,1257951
2025-11-12,128.305,130.2,131.39,126.83,1400162
2025-11-13,126.96,129.57,134.58,119.49,2072042
2025-11-14,117.4401,118.6,121.44,117.1,1511499
2025-11-17,117.4,116.99,118.32,114.81,1384972
2025-11-18,111.3,109.78,118.055,107.91,4403737
2025-11-19,114.48,114.64,117.14,112.73,1413836
2025-11-20,117.205,116.84,117.52,110.83,2098984
2025-11-21,110.56,109.94,111.745,108.22,767847
2025-11-24,117.45,115.5,120.0,112.67,2204899
2025-11-25,119.58,120.52,121.0,118.24,899907
2025-11-26,117.575,117.97,119.17,115.52,886972
2025-11-28,117.575,117.18,118.2,116.11,757067
2025-12-01,118.74,117.7,120.14,116.89,964642
2025-12-02,117.815,119.2,120.0,116.9,582379
2025-12-03,117.2,118.22,118.8,116.96,480226
2025-12-04,118.15,118.33,119.4,117.13,516845
2025-12-05,123.88,125.66,128.04,122.6307,2071194
2025-12-08,128.75,129.38,130.6999,125.66,1477714
2025-12-09,125.34,125.6,127.24,123.4801,1851170
2025-12-10,125.61,126.08,126.85,123.94,747262
2025-12-11,126.97,127.51,128.725,126.07,885959
2025-12-12,128.06,129.62,130.59,124.67,1310641
2025-12-15,121.0,122.03,124.54,119.25,1068658
2025-12-16,119.28,119.39,120.5,118.13,720161
2025-12-17,122.585,122.6,123.16,119.53,1084764
2025-12-18,121.555,121.68,122.3,119.5,855644
2025-12-19,122.75,122.54,125.37,120.49,966726
2025-12-22,123.0,124.2,125.5,122.2,650605
2025-12-23,123.2725,123.56,124.2,121.8,497239
2025-12-24,123.7,123.69,124.16,122.955,410917
