date,Open,Close,High,Low,Volume
2025-02-03,113.335,113.33,115.95,111.41,11937650
2025-02-04,115.59,115.43,117.7899,113.98,13182309
2025-02-05,107.92,107.68,119.5,106.5,49008942
2025-02-06,112.115,111.17,112.56,109.02,19317233
2025-02-07,109.54,109.63,110.16,106.79,18873918
2025-02-10,108.6668,108.4,110.61,107.29,14273128
2025-02-11,110.15,109.18,111.94,108.94,9629800
2025-02-12,109.5964,109.8,111.9,108.87,9055796
2025-02-13,112.91,112.81,114.6,111.17,14251072
2025-02-14,113.77,112.26,114.63,111.66,12730208
2025-02-18,114.205,114.19,115.55,113.0,12335110
2025-02-19,113.81,114.93,116.11,113.14,11930963
2025-02-20,115.5,115.05,116.55,113.12,11416231
2025-02-21,115.05,114.85,115.76,113.01,10456229
2025-02-24,110.3,111.67,112.0,108.16,10481402
2025-02-25,107.6099,107.82,108.64,105.05,11850771
2025-02-26,104.58,105.08,105.99,103.96,9797279
2025-02-27,105.52,105.92,106.6,102.1905,11970527
2025-02-28,99.27,99.99,101.8,98.75,12411943
2025-03-03,101.8958,101.08,102.34,99.27,10624203
2025-03-04,97.42,95.86,98.93,95.35,16572056
2025-03-05,100.56,100.67,102.63,96.22,8639203
2025-03-06,99.315,99.7,101.67,98.67,7937192
2025-03-07,99.0,98.82,100.0,97.83,9272049
2025-03-10,98.96,98.63,101.29,97.41,12616135
2025-03-11,97.11,97.62,98.9,94.73,10519567
2025-03-12,99.48,99.68,99.99,96.76,9072427
2025-03-13,99.53,100.05,100.79,97.92,9598304
2025-03-14,100.12,99.48,100.81,98.11,7466552
2025-03-17,105.21,102.58,106.15,100.0,20119424
2025-03-18,103.605,103.72,105.57,101.6,9580771
2025-03-19,102.95,103.89,104.72,101.96,8201153
2025-03-20,106.5485,105.44,108.26,104.8,9806491
2025-03-21,104.44,105.82,107.26,104.33,9686034
2025-03-24,109.8516,109.54,112.7357,106.44,16153498
2025-03-25,114.4343,113.7,114.98,112.71,11056232
2025-03-26,115.46,114.2,115.8999,104.99,14794691
2025-03-27,105.9707,106.4,110.19,105.5499,15247994
2025-03-28,105.4268,105.29,106.65,103.28,10052119
2025-03-31,99.89,100.3,103.22,98.8,11574501
2025-04-01,101.33,102.38,103.55,101.0,6634350
2025-04-02,101.53,101.3,103.4,100.76,5974442
2025-04-03,98.76,97.3,102.96,96.43,13495649
2025-04-04,89.7699,90.21,94.34,83.67,25299269
2025-04-07,80.88,83.82,89.0,77.75,29236749
2025-04-08,87.13,84.85,88.93,79.87,19024596
2025-04-09,79.3624,77.9,83.64,75.2,20728342
2025-04-10,92.29,93.68,96.84,88.47,17742790
2025-04-11,91.3,90.32,94.76,87.88,23061534
2025-04-14,96.78,97.55,97.84,93.4,15348698
2025-04-15,95.6299,94.17,96.82,93.65,9282653
2025-04-16,89.46,88.82,95.29,87.59,19692958
2025-04-17,87.9125,88.9,90.0,86.63,10733548
2025-04-21,85.94,85.33,97.79,84.51,9816941
2025-04-22,85.5328,86.71,86.8,85.36,9347609
2025-04-23,92.3551,91.32,93.74,86.15,17111638
2025-04-24,90.655,91.18,93.2,89.01,11626237
2025-04-25,93.94,93.3,95.75,92.85,9516721
2025-04-28,96.15,96.01,97.4865,90.44,7889184
2025-04-29,95.81,95.98,97.35,95.33,5536450
2025-04-30,93.53,92.86,96.06,91.87,9427872
2025-05-01,99.025,99.35,100.38,97.35,8384398
2025-05-02,99.08,98.1,99.587,88.84,9393353
2025-05-05,100.33,98.6,101.6,84.81,14688786
2025-05-06,98.55,99.76,101.99,97.44,12170618
2025-05-07,102.52,100.04,103.46,97.75,38863996
2025-05-08,103.28,101.79,105.44,100.24,23953641
2025-05-09,103.175,102.54,103.54,98.62,13572965
2025-05-12,109.29,110.65,110.86,102.84,19678509
2025-05-13,110.175,109.8,111.49,107.32,16946028
2025-05-14,122.115,116.68,122.52,112.46,39550596
2025-05-15,117.36,116.93,117.83,114.4,15942931
2025-05-16,117.2924,117.96,118.66,114.77,17593529
2025-05-19,114.4,115.3,117.17,113.11,12075844
2025-05-20,113.76,114.56,117.48,112.54,10288145
2025-05-21,113.9699,114.2,115.37,113.02,12481991
2025-05-22,111.52,112.48,113.06,110.94,9696407
2025-05-23,108.64,107.31,111.73,107.21,11214974
2025-05-27,112.7594,113.78,115.37,108.0,13199062
2025-05-28,114.52,115.5,115.82,113.76,8057344
2025-05-29,114.94,115.46,117.07,112.86,11818890
2025-05-30,110.98,111.9,113.05,85.56,9087377
2025-06-02,112.9101,111.3,113.82,109.35,13066547
2025-06-03,113.82,114.87,116.32,113.28,11347296
2025-06-04,117.59,117.81,118.46,115.73,8786078
2025-06-05,118.7,118.83,119.4,116.435,11086747
2025-06-06,117.9,117.02,118.38,115.34,8616622
2025-06-09,121.05,118.5,122.3699,116.19,22984466
2025-06-10,121.31,121.8,123.4391,120.8,14468424
2025-06-11,123.5599,124.25,124.6,122.16,10882851
2025-06-12,120.94,120.6,121.88,119.6,7419097
2025-06-13,115.99,116.4,118.5,115.14,13980850
2025-06-16,120.06,119.0,127.45,116.16,38860830
2025-06-17,127.7,128.87,130.7,125.22,42144310
2025-06-18,127.21,128.6,129.63,126.72,19004711
2025-06-20,130.3401,128.25,132.805,126.13,36733377
2025-06-23,130.0165,131.03,133.25,127.0,27267643
2025-06-24,134.6,133.64,138.16,129.58,38681953
2025-06-25,140.96,140.88,144.18,138.43,35535942
2025-06-26,143.83,146.85,148.0,133.52,28427707
2025-06-27,146.005,144.19,147.7504,143.68,25942111
2025-06-30,142.1677,144.82,146.02,141.01,17371806
2025-07-01,139.41,138.43,142.28,136.01,23893712
2025-07-02,135.59,134.54,138.48,134.06,14304338
2025-07-03,138.52,139.59,139.89,135.65,16373422
2025-07-07,136.42,137.03,138.05,133.8,14799971
2025-07-08,136.6125,137.16,138.79,134.8,13641794
2025-07-09,139.63,138.66,140.65,136.61,15774932
2025-07-10,143.825,143.6,145.82,138.0,32708736
2025-07-11,142.16,143.16,145.1688,141.6,15080330
2025-07-14,143.78,145.43,146.7,141.9,17054188
2025-07-15,156.66,154.45,158.68,145.88,51363129
2025-07-16,155.345,155.8,156.51,152.56,17932024
2025-07-17,160.0863,161.74,162.39,159.15,19278419
2025-07-18,159.77,159.6,161.5,156.93,19462516
2025-07-21,158.86,157.35,160.34,156.99,14256413
2025-07-22,154.7314,156.31,157.0,149.34,24271748
2025-07-23,157.37,156.51,158.35,154.72,15454745
2025-07-24,159.19,159.76,162.3499,158.36,18854791
2025-07-25,163.9,164.26,167.17,162.12,25915800
2025-07-28,171.36,169.85,174.7,156.99,34405374
2025-07-29,177.47,175.48,182.31,168.88,45361749
2025-07-30,176.77,176.11,179.64,173.8,24766575
2025-07-31,180.2199,183.46,185.65,178.35,27846094
