Date,Open,High,Low,Close,Volume
2025-06-26,86.99,87.49,86.53,86.9,805518
2025-06-27,85.4,86.08,85.1,85.74,755926
2025-06-30,85.065,86.13,84.8,85.75,853553
2025-07-01,85.835,86.71,84.61,85.42,642167
2025-07-02,85.13,86.7,84.82,85.91,1024659
2025-07-03,86.285,86.89,85.8,86.01,667397
2025-07-07,89.45,91.1284,86.58,87.12,3710817
2025-07-08,90.34,91.25,89.95,90.79,868922
2025-07-09,89.09,90.18,88.405,89.47,809238
2025-07-10,88.14,88.8,87.651,88.61,909297
2025-07-11,87.72,89.73,86.67,88.41,995377
2025-07-14,85.61,86.53,85.17,85.61,1226787
2025-07-15,91.75,93.61,85.87,89.89,5617049
2025-07-16,87.9993,91.6,86.04,89.73,7148444
2025-07-17,86.9,87.63,86.465,86.7,1680810
2025-07-18,87.91,90.2,87.0,88.62,3098545
2025-07-21,87.745,90.35,87.55,88.21,2120079
2025-07-22,89.94,92.64,88.96,89.95,2351691
2025-07-23,94.07,95.31,91.7101,94.25,2795118
2025-07-24,91.61,93.08,90.8966,92.18,1713618
2025-07-25,90.6,91.5,89.96,90.71,824904
2025-07-28,91.185,91.35,89.1165,90.64,1280490
2025-07-29,89.0,89.24,86.87,89.14,1242289
2025-07-30,86.71,88.33,85.94,87.15,890864
2025-07-31,86.0419,88.15,85.855,86.32,1286244
2025-08-01,86.5489,88.3,85.63,86.95,1050508
2025-08-04,88.32,89.4,86.66,88.5,1416073
2025-08-05,86.955,87.74,86.02,87.33,1043024
2025-08-06,86.5,87.0,85.53,86.93,1283206
2025-08-07,88.25,88.56,86.81,87.93,1249982
2025-08-08,87.145,87.49,86.3,87.27,976446
2025-08-11,86.39,87.8,84.655,87.64,3316313
2025-08-12,86.66,88.21,85.88,86.17,2416742
2025-08-13,90.79,91.45,88.7,90.0,2489758
2025-08-14,89.1881,90.59,88.405,88.87,1315573
2025-08-15,89.175,89.99,88.31,88.7,1581035
2025-08-18,90.535,91.6,89.65,90.31,1309233
2025-08-19,90.395,91.0,89.11,90.25,1642135
2025-08-20,85.6508,90.72,84.76,87.08,5724724
2025-08-21,86.575,88.11,86.1,86.81,1696048
2025-08-22,89.3901,90.5,86.7,88.28,1903541
2025-08-25,92.14,93.6,91.63,92.28,2693151
2025-08-26,92.48,93.06,91.25,92.19,2467056
2025-08-27,89.7999,91.54,89.195,90.06,1561468
2025-08-28,88.96,90.8899,88.28,89.19,1454137
2025-08-29,93.71,95.745,90.97,92.35,4486408
2025-09-02,93.09,95.5,92.46,92.5,2360966
2025-09-03,97.29,97.6,95.68,96.25,2011976
2025-09-04,98.31,99.25,96.75,97.7,1869586
2025-09-05,99.94,100.98,98.91,99.5,3192425
2025-09-08,110.8,112.0,101.5,109.0,8124405
2025-09-09,108.135,110.545,107.8,109.01,2706299
2025-09-10,111.015,113.88,106.81,111.2,2449378
2025-09-11,110.0,111.575,108.38,109.49,2146036
2025-09-12,115.64,119.67,113.03,117.14,5087755
2025-09-15,114.68,116.25,113.89,115.23,1850024
2025-09-16,117.88,123.95,116.0,116.78,4773375
2025-09-17,131.2,139.01,123.79,134.42,9012114
2025-09-18,132.535,140.5,132.0,133.87,4752024
2025-09-19,135.59,137.7799,134.24,136.11,2066457
2025-09-22,140.43,141.6,135.35,139.21,3260437
2025-09-23,130.985,136.63,128.75,133.51,3210268
2025-09-24,129.77,136.63,129.3,130.17,5048779
2025-09-25,131.87,138.6,131.1,133.99,2578662
2025-09-26,132.38,135.86,130.9,134.25,1584508
2025-09-29,135.13,135.83,131.34,135.0,1847063
2025-09-30,136.38,137.85,130.98,137.32,1806476
2025-10-01,132.7,134.77,130.1,131.84,1365582
2025-10-02,143.635,145.2,137.44,142.8,3827241
2025-10-03,142.31,144.0383,139.53,142.06,1763710
2025-10-06,141.65,147.205,141.47,143.35,2030028
2025-10-07,144.535,146.5,139.72,145.6,1182396
2025-10-08,137.46,139.05,136.41,138.68,1174710
2025-10-09,134.775,139.36,131.02,136.78,2088026
