Date,Open,High,Low,Close,Volume
2025-05-12,16.2849,16.76,16.085,16.4,27399712
2025-05-13,16.375,16.63,15.75,16.25,17300144
2025-05-14,16.2391,16.43,15.77,16.33,15776949
2025-05-15,15.4707,15.8,15.25,15.59,10015355
2025-05-16,15.9699,16.53,15.68,15.78,15554993
2025-05-19,15.6366,16.05,15.56,15.74,12725515
2025-05-20,15.94,16.63,15.755,16.33,11205793
2025-05-21,16.09,16.65,15.99,16.06,19339262
2025-05-22,16.82,17.24,15.69,16.63,37345046
2025-05-23,14.905,15.76,14.57,15.0,19530600
2025-05-27,15.31,15.9,14.97,15.06,20345035
2025-05-28,16.0,16.44,15.1,16.32,20875739
2025-05-29,15.015,15.52,14.8001,15.19,11696887
2025-05-30,14.265,14.69,14.09,14.52,11023435
2025-06-02,14.254,14.43,13.95,14.08,11990654
2025-06-03,14.4301,15.08,14.24,14.51,13310541
2025-06-04,15.35,15.415,14.92,15.05,13705185
2025-06-05,15.81,15.85,15.14,15.78,14272270
2025-06-06,15.4,16.105,14.97,15.16,21848946
2025-06-09,15.995,16.33,15.47,16.31,18160099
2025-06-10,16.185,16.4597,16.03,16.34,14454301
2025-06-11,16.365,16.73,16.285,16.53,14084931
2025-06-12,15.665,16.24,15.61,15.89,10535144
2025-06-13,15.595,15.72,14.96,15.37,14600291
2025-06-16,15.12,15.54,15.05,15.37,13255871
2025-06-17,14.89,15.19,14.63,14.97,14941124
2025-06-18,14.515,14.81,14.43,14.63,6184302
2025-06-20,14.6906,14.91,14.33,14.76,13691965
2025-06-23,13.7691,14.45,13.6733,14.03,14461786
2025-06-24,14.445,15.05,14.37,14.53,14095622
2025-06-25,15.2099,15.41,14.94,15.23,14617089
2025-06-26,14.76,15.12,14.58,14.92,9060582
2025-06-27,15.1246,15.29,14.97,15.15,8560556
2025-06-30,15.2526,15.405,14.98,15.23,9557958
2025-07-01,15.4248,16.16,15.23,15.3,14025497
2025-07-02,16.211,17.125,15.78,15.93,26145888
2025-07-03,18.03,18.2177,17.38,17.55,21064054
2025-07-07,16.8493,17.95,16.39,17.4,19587608
2025-07-08,17.0165,17.67,16.71,17.0,13017654
2025-07-09,17.93,18.07,17.4,17.83,13118761
2025-07-10,18.191,18.73,17.95,18.42,14291339
2025-07-11,19.36,19.9,19.2,19.73,22670242
2025-07-14,20.545,21.5,19.14,19.82,39538902
2025-07-15,18.845,19.32,18.58,18.91,15736099
2025-07-16,20.05,20.19,18.9,19.31,18851182
2025-07-17,19.44,20.09,19.17,19.49,12010328
2025-07-18,20.27,20.99,19.97,20.23,17652397
2025-07-21,19.4092,20.01,19.33,19.75,14124729
2025-07-22,19.1103,19.47,18.69,19.22,12751561
2025-07-23,17.71,19.82,17.36,18.78,42251896
2025-07-24,17.365,17.83,17.29,17.41,21866039
2025-07-25,17.045,17.26,16.46,17.05,15099510
2025-07-28,17.3562,17.86,17.0,17.73,16157243
2025-07-29,17.24,17.395,16.825,17.16,10212558
2025-07-30,17.42,17.915,16.81,17.19,25206663
2025-07-31,16.1037,16.9,16.065,16.7,15053462
2025-08-01,15.4674,15.96,15.01,15.35,17732071
2025-08-04,15.465,15.91,15.31,15.75,9275271
2025-08-05,15.84,16.16,15.325,15.85,12057780
2025-08-06,15.615,15.76,15.44,15.58,6021711
2025-08-07,16.445,16.5,15.8,16.2,8933188
2025-08-08,15.82,16.175,15.42,15.93,8464998
2025-08-11,15.99,16.29,15.38,15.88,12301835
2025-08-12,15.825,15.98,15.46,15.71,7842345
2025-08-13,15.9744,16.32,15.68,15.87,13208901
2025-08-14,15.47,16.2,15.05,15.51,15167868
2025-08-15,15.615,15.86,15.45,15.63,9389592
2025-08-18,15.62,15.86,15.26,15.35,14635475
2025-08-19,16.0391,16.25,15.48,16.1,10279852
2025-08-20,15.14,15.24,14.48,15.16,10164232
2025-08-21,15.205,15.58,15.02,15.13,9860224
2025-08-22,15.46,16.48,15.27,15.5,16415157
2025-08-25,15.27,15.915,15.02,15.68,22648353
2025-08-26,15.465,15.77,15.2135,15.36,17340236
2025-08-27,15.74,16.13,15.55,15.8,13395232
2025-08-28,16.12,16.3,15.77,16.06,10544550
2025-08-29,15.93,16.1,15.53,15.85,17719565
