Price,Close,High,Low,Open,Volume
Ticker,C,C,C,C,C
Date,,,,,
2022-02-18,55.436038970947266,56.15340745068148,55.05574927263868,55.41011110200421,18114800
2022-02-22,55.219966888427734,55.626187769515305,54.51124320038133,54.51124320038133,19057000
2022-02-23,54.64088821411133,55.971907136132515,54.48531440260063,55.678042561471635,17563500
2022-02-24,52.43693542480469,52.774014268697094,50.44905154297235,52.28136488528315,46453500
2022-02-25,53.569149017333984,54.35565946896042,52.73077953810493,52.99007137908531,30518900
2022-02-28,51.19234085083008,52.220853695356865,50.47497563578254,51.797349764036035,48212900
2022-03-01,50.63919448852539,51.27013131562159,50.06011340525156,50.46633431603916,51389000
2022-03-02,51.47755813598633,51.736846715745514,48.34015741891061,49.239027572640076,60206500
2022-03-03,49.80081558227539,50.98490540168683,49.25631059066827,50.7774725736701,54027300
2022-03-04,48.91059112548828,48.971091681120456,47.70057341877881,48.322868616176024,54263000
2022-03-07,48.01172637939453,48.634021646289256,46.73256645069244,47.56229127519649,49710700
2022-03-08,47.42400360107422,49.51560529637118,47.328930347147086,48.88466850771233,43858100
2022-03-09,48.35744857788086,49.50696260482774,48.23644744841629,49.178531909719204,32757100
2022-03-10,47.432640075683594,47.856143936064115,46.62884326651575,47.55364117864946,31942500
2022-03-11,46.81036376953125,48.13273820874107,46.73257684386984,47.85616320573031,20550900
2022-03-14,46.870849609375,47.76971973507599,46.52513261282059,47.27707045978533,25046000
2022-03-15,47.631431579589844,48.072221815278056,46.97456369079864,47.069636934994705,20747100
2022-03-16,49.09209442138672,49.731675984049375,48.374729253501364,48.41794346652502,31659800
2022-03-17,49.515602111816406,49.52424363569339,47.562288012302865,48.15001054693233,21432300
2022-03-18,49.56745529174805,49.80946080924847,49.03159181912743,49.213093484478016,30900500
2022-03-21,49.24767303466797,49.98232791593762,49.0488849977221,49.98232791593762,21661200
2022-03-22,49.69709777832031,50.34532079282015,49.53288246824548,49.97367266741096,23407400
2022-03-23,48.703163146972656,49.697106597740806,48.400660338669304,49.36867262227336,23070200
2022-03-24,48.76366424560547,48.953810754080465,48.57352103416384,48.92788288366419,16770200
2022-03-25,49.040245056152344,49.46374901465448,48.780953150255556,48.85874006261788,21206300
2022-03-28,48.33151626586914,48.642663904006795,47.3030033927216,48.57352181610589,25546300
2022-03-29,48.806884765625,49.6106817683789,48.51302346034902,49.5069636862578,21463500
2022-03-30,47.51043701171875,48.78959698019823,47.147430329064136,48.40930395103306,32222400
2022-03-31,46.15348815917969,47.415361727197585,46.11891546763673,47.11285562174672,29202400
2022-04-01,45.22869110107422,46.44735048039262,44.74468329976499,46.21398975281675,40073100
2022-04-04,45.63490295410156,45.807763096892664,44.64960442633519,45.15954003420079,29296200
2022-04-05,44.58045959472656,45.35832524370611,44.442168851406336,44.995321933588876,23065500
2022-04-06,43.67294692993164,44.156954664886264,43.56059064086151,44.087809289735766,25196600
2022-04-07,43.240806579589844,43.742100755172,42.38515382752182,43.698886535871296,28689900
2022-04-08,43.975460052490234,44.338463439142046,43.067948288827225,43.076589813590296,26853300
2022-04-11,43.69023895263672,45.159545395237735,43.54330995689331,43.89767180801767,20895700
2022-04-12,43.50873947143555,44.182890515805795,43.25809238677303,43.73345538721445,18755500
2022-04-13,43.34451675415039,43.370444621593556,42.52343354910929,42.59257562796873,21194200
2022-04-14,44.01866912841797,44.85703870494344,43.45687447047207,43.78530842267274,34043100
2022-04-18,45.211395263671875,45.98926089526043,43.88901808501572,43.94087711260138,28396300
2022-04-19,45.73862075805664,45.96333994771656,45.375617401421216,45.57440542486917,19996800
2022-04-20,45.894195556640625,46.65477827360278,45.71269387440987,46.153487442151174,20532800
2022-04-21,45.487979888916016,46.47327854476424,45.39290663317041,46.27449050867499,15952900
2022-04-22,44.27796936035156,45.4620562483418,44.226110313076575,45.32376875264246,23073900
2022-04-25,44.19153594970703,44.28660921051852,42.93830380607423,43.889029820121955,22079300
2022-04-26,43.413665771484375,44.59775249810527,43.40502424663321,43.67295437845511,18335800
2022-04-27,42.86914825439453,43.75073196787459,42.817292522269874,43.00743570178163,24707500
2022-04-28,43.23216247558594,43.24080400011714,42.359220131431535,43.13708922057572,20112100
2022-04-29,42.09699630737305,43.58143785889846,41.957284357288046,43.36313772870342,21844900
2022-05-02,42.533607482910156,42.66458892703843,41.72153052370646,42.31530729669404,25904000
2022-05-03,43.747344970703125,44.367319875018346,42.85668336646706,43.07498349772006,25374500
2022-05-04,45.607261657714844,45.75570747464517,43.69495376428697,43.80846743082689,26643600
2022-05-05,44.803916931152344,45.51994104394059,44.262530246072124,44.91743059296348,25756000
2022-05-06,45.07461166381836,45.406428807009945,44.16648561923495,44.74279785162255,25912900
2022-05-09,43.563968658447266,44.72532682225927,43.30200919721754,44.5244911242833,28888400
2022-05-10,42.56853103637695,44.26253907230701,41.61674220919555,44.13156097540811,31054700
2022-05-11,41.61674118041992,43.60763751683323,41.529422451312534,42.74317077328366,30179000
2022-05-12,40.656211853027344,41.38970032280603,39.64329952152299,41.26744946868026,36301500
2022-05-13,41.59927749633789,41.782648829269796,40.87452270527539,40.87452270527539,21739400
2022-05-16,41.442100524902344,41.974753434765375,41.040429040118944,41.55561753790496,16919100
2022-05-17,44.57689666748047,45.06589027617613,43.3980770126025,43.52032458202731,46643400
2022-05-18,43.06625747680664,44.58562813290157,42.79556406555515,44.297470308247114,32181600
2022-05-19,43.467918395996094,43.92198304079782,42.4288110342931,42.4899348008053,27279400
2022-05-20,43.44173049926758,44.29746670033765,42.35896027344659,43.88706134628515,29025500
2022-05-23,46.078792572021484,46.80354728301554,44.66420863983142,44.8388460818088,35166800
2022-05-24,46.00020217895508,46.28835660915929,44.961094792770915,45.81683087509826,24344800
2022-05-25,46.017669677734375,46.384412310067894,45.423893036912325,45.89542213362321,23507900
2022-05-26,47.231414794921875,47.37112674054819,46.42806860932394,46.68129755170773,19140700
2022-05-27,46.82101821899414,47.15283540078973,46.31456357088144,47.15283540078973,19509300
2022-05-31,46.63764953613281,47.030590519711176,45.790643786085695,46.30583233544482,25805400
2022-06-01,45.746978759765625,46.92580156472277,45.170666498785216,46.71623195573174,23902000
2022-06-02,45.78191375732422,45.84303754089904,45.05715556494222,45.75571880179112,17473600
2022-06-03,44.82139205932617,45.6945927306772,44.72533945251817,45.46755869076805,16550000
2022-06-06,44.88250732421875,45.90415031698348,44.856309043971436,45.23178552789238,18473200
2022-06-07,45.493751525878906,45.607268540545824,44.38478965619551,44.559427117534085,15528800
2022-06-08,44.89124298095703,45.502484070808,44.585624101529525,45.14447195590894,13207700
2022-06-09,43.63383483886719,45.05714941173095,43.625100967551305,45.00475950781936,14272900
2022-06-10,41.660396575927734,42.91780747365321,41.363508261853184,42.54233097847082,28910800
2022-06-13,39.89652633666992,41.04915063458718,39.643300744230054,40.7435318173346,30308400
2022-06-14,40.13228988647461,40.8046545992522,39.77427785302111,40.33312558026607,25223600
2022-06-15,41.5468864440918,42.07080547544138,40.56016882635426,40.57763323819871,30001500
2022-06-16,40.944374084472656,41.20633358857056,40.132297290072074,40.8657859001437,24744900
2022-06-17,40.62128829956055,41.293653094870685,40.15849309318946,41.14520727541477,35111400
2022-06-21,41.878692626953125,42.2105097293989,41.49448562953905,41.878692626953125,20289700
2022-06-22,41.21507263183594,41.90490196629311,40.98803859039615,41.328589652555834,19752800
2022-06-23,40.472843170166016,40.96183666536407,39.80921223403607,40.92690784477942,24137200
2022-06-24,41.7913703918457,42.14064854250805,39.7568119235321,39.7830101998032,27322600
2022-06-27,41.76518249511719,42.26290652533117,41.2587245943405,41.96601821511619,21198200
2022-06-28,41.22379684448242,42.882879208938554,40.988032298102084,42.26290762271381,21643600
2022-06-29,41.127742767333984,41.73898379170323,40.717340791925345,41.26745471596162,20981000
2022-06-30,40.15850067138672,40.78720289485328,39.52106124478069,40.35933642772984,21207900
2022-07-01,40.92691421508789,41.07536006018053,39.59091826423511,39.94019986245621,16539600
2022-07-05,40.69987869262695,40.73480751451577,39.23290148325431,39.896532444162986,19156800
2022-07-06,40.298213958740234,40.76100926751179,39.69570333909812,40.42919206618687,14952800
2022-07-07,40.97930908203125,41.302392408072805,40.69988512475267,40.9618446683268,15598900
2022-07-08,40.883243560791016,41.52941333980314,40.67367732451349,41.26745054796333,11789900
2022-07-11,40.33313751220703,40.865790450750595,40.245818778116295,40.53397326541267,12778200
2022-07-12,40.28074264526367,40.97930242497971,39.73062536142664,39.80048300489613,16966700
2022-07-13,39.730628967285156,39.975124079626625,38.997140299264665,39.9052697608131,21793600
2022-07-14,38.54306411743164,38.839952378925474,37.93182318718021,38.839952378925474,27337600
2022-07-15,43.64256286621094,44.201410682395185,40.3331319991874,41.040425640230694,86566200
2022-07-18,43.721153259277344,44.96983036901311,43.42426492554305,44.23634174043403,26042500
2022-07-19,45.51995086669922,45.764445983046436,44.38479068666352,44.428450053011794,28113600
2022-07-20,45.79936981201172,45.79936981201172,44.92616925632416,44.969828617909386,24546500
2022-07-21,45.92161560058594,45.95654442091658,45.22305584895132,45.502479749605165,18261900
2022-07-22,45.32783889770508,46.29709200867149,44.961096277877594,45.86049174830793,14903400
2022-07-25,45.54615020751953,46.41062040086794,45.467562008124226,45.78191480570546,16794700
2022-07-26,44.88250732421875,46.10498603356982,44.742795376550184,45.205590578640646,18960800
2022-07-27,45.71204376220703,46.02639646773666,44.81264833438264,45.14446544921896,17087300
2022-07-28,45.607261657714844,46.03513136781283,44.8039187976067,45.48501412082844,12729200
2022-07-29,45.765995025634766,46.07462754884613,45.413269258671306,45.60726876688543,16783500
2022-08-01,45.783626556396484,46.03935255958919,45.09581503703605,45.40445091242652,13051800
2022-08-02,44.75191116333008,45.942354745290636,44.7342745385209,45.64253885121907,17378500
2022-08-03,45.5102653503418,45.66017160274013,44.822453860341085,45.18399622865453,13570600
2022-08-04,45.201629638671875,45.63371850167676,45.034086762402445,45.46617562540733,10152200
2022-08-05,45.55435562133789,46.15398736380968,44.89299737865654,45.078176879285245,13868800
2022-08-08,45.38680648803711,45.99525477645206,45.33389662493261,45.82771192238341,11594400
2022-08-09,45.933536529541016,45.951173153741514,45.34272139227167,45.53672089463505,9739300
2022-08-10,46.90351867675781,47.97051237943577,46.506706478763824,46.568432970178065,32416200
2022-08-11,47.61779022216797,48.03224243571619,47.39733748965793,47.52961047470065,13450300
2022-08-12,47.952884674072266,47.97052129830419,47.29152640266463,47.77652179559514,15493600
2022-08-15,47.679527282714844,47.785343675890154,47.15044195299581,47.39734799168569,11595200
2022-08-16,47.776519775390625,48.111608893943895,47.38852415022083,47.45025065050143,14708000
2022-08-17,47.406158447265625,47.635431193761086,47.00052618973311,47.106342569123754,13370800
2022-08-18,47.22098159790039,47.3708912273227,46.771259437317944,47.265071478139106,10573300
2022-08-19,46.39207458496094,47.09752267169451,46.180438477019955,46.86825330494678,14798800
2022-08-22,45.19282531738281,45.65136755841057,44.963555878790366,45.466188008334804,16749600
2022-08-23,44.92827224731445,45.57199388976564,44.84890912077433,45.2016315112977,11126100
2022-08-24,44.98118209838867,45.22809149032948,44.64609630706713,44.91063896057869,11159300
2022-08-25,45.90708541870117,46.07462831066583,45.034090981145326,45.157543992471105,12569000
2022-08-26,43.896549224853516,46.15398653007695,43.87009597205355,46.1010766606351,20049700
2022-08-29,43.53500747680664,43.84364334049442,43.23519160673844,43.799550100080474,15103100
2022-08-30,43.2792854309082,43.949460309830776,42.944196309525914,43.949460309830776,16735500
2022-08-31,43.04119873046875,43.693737026279074,42.917742357356595,43.45564763818324,16582100
2022-09-01,42.988285064697266,43.00592168787202,42.15938395853543,43.00592168787202,14470900
2022-09-02,43.067649841308594,44.22282347481116,42.873650342776635,43.48210209222975,15568100
2022-09-06,42.520931243896484,43.296922570320135,41.99184257896148,43.18228955218351,15544500
2022-09-07,42.88247299194336,42.979472747215645,41.97420530844653,42.09766168305633,15413900
2022-09-08,44.00236892700195,44.04645880291239,42.43274310662336,42.679652466637265,18088800
2022-09-09,44.68136215209961,44.98117802931547,44.31100314345521,44.363913014908135,18711800
2022-09-12,44.85771560668945,45.53671034379636,44.70780938148159,45.2016212893111,13506500
2022-09-13,43.20873260498047,44.26690632113605,42.82955366199271,44.002363733057535,22148200
2022-09-14,42.70610427856445,43.65845834869799,42.06238269323303,43.32337261201049,25701700
2022-09-15,42.71492385864258,43.429191983465444,42.57383423243779,42.6443807274612,16556900
2022-09-16,42.42392349243164,42.53855985280758,41.85956504726034,42.31810712492244,19995600
2022-09-19,42.53856658935547,42.75019935788873,41.83311505733204,41.87720830096515,14716100
2022-09-20,41.665565490722656,42.300470422248715,41.32165977409326,42.16819744023356,16650200
2022-09-21,40.854305267333984,42.08883864971442,40.83666864366315,41.66556977314038,18641800
2022-09-22,40.19294357299805,41.3304771096393,40.11358045520059,41.1012077492476,18443100
2022-09-23,39.02895736694336,39.778498811818565,38.182419527786706,39.66386242823203,30918000
2022-09-26,37.9090576171875,38.95841153072505,37.54751522984749,38.526322646420105,23684400
2022-09-27,37.55633544921875,38.26178366707557,37.106613261535784,38.12069402350421,21255500
2022-09-28,38.27059555053711,38.46459166692888,37.43287449770539,37.55632748918426,19818100
2022-09-29,37.379966735839844,37.9884184621617,37.04487762307142,37.82969221736833,20982200
2022-09-30,36.745059967041016,37.891416871125955,36.69215346391459,37.37996491529215,22266400
2022-10-03,37.529876708984375,37.84732583775752,36.2071602323161,36.63924573094291,22001000
2022-10-04,39.161224365234375,39.461040224398,38.332323278766395,38.42050302870317,20660000
2022-10-05,38.658592224121094,38.79968184171913,38.01487063358996,38.58804573340117,15458500
2022-10-06,37.970787048339844,38.62332537637733,37.73269764848539,38.28823621763673,17738400
2022-10-07,37.20361328125,37.73270201904701,36.98316048146194,37.6533388765696,18101300
2022-10-10,36.68333053588867,37.57396139079951,36.62160404461859,37.46814502917101,13768800
2022-10-11,35.66925811767578,36.64806893435401,35.64280149841269,36.392342919145015,20176100
2022-10-12,36.01315689086914,36.471698957441106,35.31652548027857,35.61634131750479,20862200
2022-10-13,37.873783111572266,38.07659923785127,35.28125661947978,35.448802862289135,27964900
2022-10-14,38.120689392089844,39.170043278422085,37.741510390339116,37.99723638944394,28885100
2022-10-17,38.43813705444336,39.17885834092883,38.08541135084395,39.07304197538565,20835400
2022-10-18,38.93195724487305,39.637405376622624,38.49105174204931,39.38167937766277,21302100
2022-10-19,38.21768569946289,38.88786052369489,37.82087010966157,38.64977453365582,15142800
2022-10-20,37.84732437133789,38.746771944283665,37.67096487235552,38.261776594398484,15421600
2022-10-21,39.02895736694336,39.08186724333154,37.635697593811656,37.86496699714237,18783600
2022-10-24,39.161224365234375,39.3904937333751,38.77322875613397,39.081861244754535,14392300
2022-10-25,39.96367645263672,40.20176583941497,38.72032300868954,38.8437760172763,20085700
2022-10-26,40.04303741455078,40.54566941593427,39.87549453537029,40.12240053918196,16516200
2022-10-27,40.06948471069336,40.6867529922903,39.99012159786173,40.44866365379542,15687900
2022-10-28,40.677940368652344,40.810209993833396,39.70794629811541,40.175308392512285,13457900
2022-10-31,40.43985366821289,40.75730617168709,40.184127666654,40.30758067048462,15600400
2022-11-01,40.757301330566406,40.98657068704197,40.56330185396593,40.827844454158246,15505200
2022-11-02,40.166500091552734,41.45394365560058,40.157683459510906,40.67795220989227,20306800
2022-11-03,39.31113815307617,40.04303957406438,39.24940828495216,39.822586811960115,16025800
2022-11-04,40.25667190551758,40.54211667439674,39.489537813116065,39.79282330539643,15204100
2022-11-07,40.79187774658203,40.90784074090885,40.32802917204463,40.56887382052193,11792300
2022-11-08,41.1397590637207,41.50548532845041,40.70267331948665,40.854314340164315,16737100
2022-11-09,40.46183395385742,40.90784181771781,40.27451146770085,40.79187882033852,13299000
2022-11-10,43.191402435302734,43.49468793662079,41.53225594279001,41.666056268131115,27915500
2022-11-11,44.77027130126953,45.109238254443305,43.20924366785716,43.26276584028572,26009200
2022-11-14,43.72661590576172,44.58295027631701,43.72661590576172,44.54726882685129,19631600
2022-11-15,43.73553466796875,44.97543611622443,43.253848710147984,44.44915004785346,19839400
2022-11-16,43.14680099487305,43.67309042494938,42.941637780134144,43.601730934191096,18052100
2022-11-17,43.03976058959961,43.048679250015915,42.28154855171988,42.53131187661766,11962700
2022-11-18,43.405487060546875,43.77121338869068,42.95947917730954,43.46792789197849,12884300
2022-11-21,43.60173416137695,43.74445655622719,43.06652262861083,43.40548959241901,9884100
2022-11-22,44.003143310546875,44.315347495496404,43.82473946081697,43.83365812205678,13132000
2022-11-23,43.03084182739258,44.128020805588235,42.682952822117784,44.01205780382997,22863300
2022-11-25,43.075439453125,43.28952131797664,42.93271707563394,42.99515790311316,6823600
2022-11-28,42.12989807128906,42.98623226500836,41.77309385862416,42.73646897586597,18987100
2022-11-29,42.43318557739258,42.727552384789185,42.11205938851256,42.12990011042476,12224700
2022-11-30,43.1824836730957,43.20032439698657,41.2022075572223,41.996104457899854,23993100
2022-12-01,42.62051010131836,43.41440354932561,42.23694306869936,43.06651796224558,19797600
2022-12-02,42.138824462890625,42.326146948994484,41.75525742785703,42.17450250588425,12745400
2022-12-05,40.71160125732422,42.03178425535935,40.479678642613706,41.87122113641735,20397500
2022-12-06,40.122867584228516,40.934601771666635,39.42709639578727,40.72051989957856,22160800
2022-12-07,39.84634780883789,40.54212251056361,39.52522494969973,39.81958842126902,20233400
2022-12-08,39.86418533325195,40.47075635641583,39.48061826264038,40.006907726774614,15622200
2022-12-09,40.01581954956055,40.31018292215543,39.73929349416708,39.783893592709404,14030600
2022-12-12,40.82756423950195,40.85432362505145,39.569822077121415,39.828507480000816,19045100
2022-12-13,41.559017181396484,42.682955617147286,41.24681300556857,41.7820211363508,25655400
2022-12-14,41.014888763427734,41.96042679838738,40.78296613744844,41.48765607952233,16587500
2022-12-15,39.801734924316406,40.372624361077655,39.364649188007704,40.220983343149584,20201900
2022-12-16,39.56089782714844,39.83742393936912,39.07921190002579,39.427097504024964,26955400
2022-12-19,39.186256408691406,39.67686444370888,38.784848597215145,39.56982349490534,18019100
2022-12-20,39.07921600341797,39.73930583345271,39.07029393927751,39.38250153155488,14412700
2022-12-21,39.97122573852539,40.04258522686414,39.400332817965705,39.43601426352005,22492300
2022-12-22,39.239776611328125,39.64118099984958,38.276397912228056,39.64118099984958,24476100
2022-12-23,39.480621337890625,39.56982496752202,39.141657753602956,39.24869870639009,15143800
2022-12-27,39.59657287597656,39.730376580248674,39.22192794844593,39.49845061321295,14777800
2022-12-28,39.801734924316406,40.02473882322436,39.41816794597317,39.63225318614336,12882200
2022-12-29,40.28342819213867,40.35479108025692,39.8285016900791,39.99798344520526,14124100
2022-12-30,40.34587478637695,40.39047489644274,39.92662626566394,40.07827072321195,11802800
2023-01-03,40.836483001708984,41.70173943283833,40.6224011112415,40.80972361609312,19564000
2023-01-04,41.889060974121094,42.40643176926204,41.336012133236466,41.51441597303577,21507200
2023-01-05,41.70174026489258,41.889062773481754,41.005969002835435,41.657140153719496,12314900
2023-01-06,42.201271057128906,42.54023462988225,41.57685928203895,41.97826709479467,16736300
2023-01-09,42.406429290771484,43.102200482276395,42.34398846090669,42.71863344009547,16745500
2023-01-10,42.98624038696289,43.00408111138246,42.10314664620088,42.42427288021261,12429900
2023-01-11,43.45008850097656,43.47685128867532,42.69187643732597,43.004080604059695,17143700
2023-01-12,43.7890510559082,44.13693663610794,43.30736175896862,43.76229167366818,16287800
2023-01-13,44.52942657470703,44.80595269442568,42.584835284311694,43.27168444773026,28037000
2023-01-17,44.87731170654297,45.26087873501709,44.368863022801904,44.47590395549216,28193500
2023-01-18,44.092342376708984,45.02895830974407,43.92286059543779,44.81487641790365,18952000
2023-01-19,44.038818359375,44.24398158162379,43.236006194414955,43.396569307961,14869100
2023-01-20,45.573081970214844,45.59092269243804,43.94069161587514,44.3153399770227,19957300
2023-01-23,46.366973876953125,46.643499958211066,45.385758006167706,45.53739903594903,18531200
2023-01-24,45.8674430847168,46.3402136930491,44.975427434813135,45.8674430847168,13303200
2023-01-25,46.295616149902344,46.3312941917655,45.358996943520104,45.358996943520104,20719000
2023-01-26,46.5543098449707,46.61675068742423,45.94773874447585,46.45619095166567,22393300
2023-01-27,46.25994110107422,46.55430455306999,46.081537256013284,46.34914132221952,18294000
2023-01-30,46.16181564331055,46.42050103073015,45.79608931731976,45.88528953233406,11126200
2023-01-31,46.5810661315918,46.5810661315918,46.05477667385716,46.25993989937809,34823400
2023-02-01,46.518619537353516,47.04490892991656,45.85852643034723,45.97448942268005,22111900
2023-02-02,46.5810661315918,47.482000591728934,46.143976892685316,46.902192363805504,22331700
2023-02-03,45.896446228027344,46.42792630402913,45.51810278996526,45.95950289498259,20050600
2023-02-06,45.81536865234375,45.93247535288291,44.95959526162892,45.40099532591941,16152000
2023-02-07,46.05859375,46.62610376276409,45.57215365077591,45.716283668731485,14361000
2023-02-08,46.07661056518555,46.40090052927646,45.58116040546881,45.73430048292599,13242300
2023-02-09,45.02265548706055,46.35585897088219,44.91455883602922,46.25676894229906,16794900
2023-02-10,45.13976287841797,45.211826168083384,44.27498278444922,44.87852615117826,16519900
2023-02-13,45.94148254394531,46.01354926404105,44.96860244063496,45.03166253888391,11626900
2023-02-14,46.49098205566406,46.61709538709162,45.48207196791309,45.87842864330405,16283300
2023-02-15,46.68014907836914,46.734199118250004,45.77032907652183,45.79735237829709,9216600
2023-02-16,46.35586166381836,46.68916513138419,46.031568255554724,46.25677162947883,9398000
2023-02-17,46.31982421875,46.472964286419604,45.86941751058014,46.17569420958887,12297700
2023-02-21,44.896541595458984,45.860411692945526,44.52720822573359,45.707275058919876,22899200
2023-02-22,45.07670974731445,45.47306646239244,44.473162896910424,44.941586343637624,14431500
2023-02-23,45.38298034667969,45.599173639728086,44.77042695582516,45.34694698572814,12550700
2023-02-24,45.20282745361328,45.34695749448991,44.72539733752157,45.040680728085675,14547300
2023-02-27,45.46405792236328,46.11264129820782,45.391991193752354,45.491081227427,14190200
2023-02-28,45.662235260009766,45.82438196556283,45.26587855550829,45.4730652489748,12932400
2023-03-01,46.391902923583984,46.427936294263574,45.310925857515755,45.45505590390276,15966000
2023-03-02,46.301815032958984,46.34685502045784,45.455048148125165,46.10363496436711,18104500
2023-03-03,47.1575813293457,47.19361469099253,46.37387461334492,46.37387461334492,15879900
2023-03-06,47.00444793701172,47.247667990398014,46.8513078576215,47.16659463926925,12693300
2023-03-07,46.01355743408203,46.95941096713447,45.69827063217725,46.66214084845261,30953800
2023-03-08,45.65323257446289,46.184712724874665,45.31092245140164,45.995542697524144,12847700
2023-03-09,43.77952575683594,45.788342474282764,43.608372463977325,45.5631391454177,29460100
2023-03-10,43.545326232910156,44.48217313001839,42.45534268494644,43.31111622679855,29770800
2023-03-13,40.302391052246094,42.55442444184493,40.176274295911156,42.338227724458136,50709200
2023-03-14,42.69855880737305,43.230038879116904,41.94187537364163,42.527402053010924,42165900
2023-03-15,40.37445831298828,40.98701173023673,39.72587153323567,40.93296168648048,41832800
2023-03-16,41.095115661621094,41.518499155223026,39.365555190988076,40.230335426304585,28877300
2023-03-17,39.861000061035156,40.51859354798742,39.473649955027085,40.51859354798742,37130200
2023-03-20,39.71685791015625,41.20320120632489,39.55471124379858,40.2753611852049,31899900
2023-03-21,40.59967041015625,41.45544405395257,40.491573735714695,41.050077229382595,29835600
2023-03-22,39.374549865722656,40.81585325684372,39.34752656542349,40.69874656166378,21672000
2023-03-23,39.14034652709961,40.40148334161341,38.83406980539912,39.91504667236147,24112600
2023-03-24,38.83407211303711,38.84307873641759,37.843175160968386,38.59085204579291,25453900
2023-03-27,40.33842849731445,40.53660857218212,39.52769838766934,39.68984509686454,29335200
2023-03-28,40.73478698730469,40.74379361019038,40.07719355406496,40.28438024374344,16206000
2023-03-29,41.39237976074219,41.44642636985635,40.95097964710264,41.06808636073447,15047000
2023-03-30,41.50046920776367,42.01393252315729,41.2032026002711,41.86980252999996,14226400
2023-03-31,42.2391357421875,42.31120245674345,41.73468248561619,41.97789905641731,16009200
2023-04-03,42.07699203491211,42.77962880601007,41.82476538885816,42.464342062112294,16633100
2023-04-04,41.51849365234375,42.35625046812346,41.12213695610644,42.24815381211887,15542400
2023-04-05,41.23023223876953,41.6085722403488,40.81585887427873,40.95998888959426,11739100
2023-04-06,41.31130599975586,41.626589337554165,41.005029284610075,41.25725595484872,11918100
2023-04-10,41.90583801269531,42.122031295230855,41.23022799119377,41.24824467079344,11777100
2023-04-11,42.518394470214844,42.671531103469015,41.968897729563004,42.04096101687952,14177300
2023-04-12,42.266170501708984,42.91475736324511,41.90584714022415,42.77062733138497,14330900
2023-04-13,42.60847854614258,42.869715290052014,41.959895152444716,42.24815520216173,15578900
2023-04-14,44.644317626953125,44.941584290599046,43.25706403305687,43.3921839942302,33064500
2023-04-17,44.76142120361328,44.86952129686749,44.22093448266531,44.824477873179525,19590400
2023-04-18,45.112735748291016,45.31091235531137,44.54522235636059,44.977612366673654,16616200
