Date,Open,High,Low,Close,Volume
2025-08-20,195.475,199.09,189.99,197.4,1826552
2025-08-21,194.11,197.14,191.24,192.1,979908
2025-08-22,193.975,199.91,193.11,195.35,1052811
2025-08-25,197.8457,200.47,195.67,197.8,1329517
2025-08-26,195.65,196.5,193.8,195.2,1051293
2025-08-27,199.265,206.77,194.35,202.51,4474642
2025-08-28,225.5232,240.5275,200.39,225.72,18452479
2025-08-29,236.96,241.95,233.29,237.8,4993947
2025-09-02,231.325,238.06,228.4,233.01,2793712
2025-09-03,232.11,236.5,227.844,234.47,1861412
2025-09-04,220.36,229.33,215.05,222.16,5390481
2025-09-05,224.985,226.5,221.5,223.56,2245891
2025-09-08,227.405,230.95,225.49,226.51,1916416
2025-09-09,225.14,229.0,223.0,226.0,1000176
2025-09-10,228.4233,232.21,224.34,229.04,2397370
2025-09-11,227.135,228.32,225.36,227.0,1079840
2025-09-12,224.25,226.12,220.0,225.24,912028
2025-09-15,223.652,228.3,220.0,221.19,1298700
2025-09-16,220.65,227.88,216.151,222.25,2883764
2025-09-17,216.62,218.88,214.8,215.84,1212062
2025-09-18,220.85,221.75,218.51,219.69,1034909
2025-09-19,224.64,230.0,222.0,222.8,1526796
2025-09-22,228.44,232.13,225.3301,229.4,861864
2025-09-23,229.69,231.492,224.09,228.81,1438248
2025-09-24,226.2625,228.06,221.65,224.85,995285
2025-09-25,219.62,225.75,217.01,217.6,1200234
2025-09-26,222.255,225.9709,219.0,223.55,1109928
2025-09-29,228.041,230.33,224.6,227.0,1245431
2025-09-30,225.515,227.5,221.52,225.71,1110155
2025-10-01,226.29,230.69,221.5,224.49,1467510
2025-10-02,234.74,239.94,230.26,232.04,2302213
2025-10-03,237.52,243.96,235.81,241.9,1276725
2025-10-06,241.58,243.92,235.09,239.0,1676897
2025-10-07,240.87,245.0,223.65,244.2,1110953
2025-10-08,239.0899,247.74,234.13,237.0,1705780
2025-10-09,247.79,252.0,245.27,250.16,1725429
2025-10-10,253.025,255.39,246.0984,251.99,1334878
2025-10-13,244.7772,248.83,242.17,246.3,821927
2025-10-14,241.25,248.0,238.0,242.8,1473688
2025-10-15,242.161,244.83,240.57,244.2,632370
2025-10-16,246.5,259.0,237.29,250.65,3070027
2025-10-17,240.03,241.0,231.66,238.66,750382
2025-10-20,241.45,246.25,240.74,243.09,865017
2025-10-21,245.8459,248.36,239.3,246.03,765370
2025-10-22,246.385,249.28,239.33,246.3,1076794
2025-10-23,245.11,251.4999,240.21,241.8,1241125
2025-10-24,254.42,257.75,252.6973,256.19,1286659
2025-10-27,262.2,267.18,257.94,261.84,1718582
2025-10-28,266.9999,269.94,264.0,267.0,902085
2025-10-29,268.425,272.06,264.2,267.0,931851
2025-10-30,265.01,273.29,261.3152,265.0,1211929
2025-10-31,271.84,278.99,266.75,275.1,1393447
2025-11-03,278.37,282.99,273.61,279.88,1370876
2025-11-04,270.485,277.14,265.37,269.58,1614944
2025-11-05,263.0,272.02,261.52,266.66,984046
2025-11-06,272.295,277.86,261.01,272.1,1817987
2025-11-07,259.6,269.6,240.06,260.0,1513241
2025-11-10,268.125,273.0025,262.86,268.0,963043
2025-11-11,266.28,274.0,266.0,266.2,907692
2025-11-12,274.5,276.84,267.809,275.11,1052731
2025-11-13,264.82,272.48,255.12,264.11,1291167
2025-11-14,245.6385,259.415,243.21,248.25,1577803
2025-11-17,257.41,260.5,251.19,255.75,942226
2025-11-18,252.2,256.78,247.25,251.0,760025
2025-11-19,253.37,257.01,250.96,255.11,599839
2025-11-20,261.61,262.25,248.405,258.4,1139379
2025-11-21,243.04,249.02,229.67,247.0,2521700
2025-11-24,238.98,244.09,234.03,236.25,1132583
2025-11-25,241.055,249.01,237.93,241.6,1112034
2025-11-26,250.06,254.17,247.69,251.32,798079
2025-11-28,250.29,254.4,248.845,250.5,1136020
2025-12-01,248.03,253.07,246.011,248.72,1471461
2025-12-02,262.03,268.21,252.0,260.44,2551985
2025-12-03,258.925,265.7,256.79,263.65,2569233
2025-12-04,240.19,265.0,235.1201,240.7,10516774
2025-12-05,230.0155,235.8,228.17,233.86,3769603
2025-12-08,230.395,232.33,225.26,230.33,1861622
2025-12-09,224.6475,225.87,221.45,223.5,1899840
2025-12-10,221.01,224.4,217.8,222.0,1843082
2025-12-11,216.54,219.3486,212.8,214.68,1755950
2025-12-12,220.93,222.44,216.43,220.16,959626
